,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label
62,0,0,0,16.5,-109.75,-29.63,-9.2,-3.04,0.08,-0.71,0.01,0.67,0.24,568299,2559,T
63,0,0,0,16.5,-109.75,-29.63,-9.2,-3.04,0.08,-0.71,0.01,0.67,0.24,568341,2601,T
64,0,0,0,16.5,-109.75,-29.63,-9.2,-3.04,0.08,-0.71,0.01,0.67,0.24,568382,2642,T
65,0,0,0,16.5,-109.75,-29.63,-9.2,-3.04,0.08,-0.71,0.01,0.67,0.24,568425,2685,T
66,0,0,0,16.5,-109.75,-29.63,-9.2,-3.04,0.08,-0.71,0.01,0.67,0.24,568464,2724,T
67,0,-0.01,0,16.5,-109.75,-29.63,-9.2,-3.04,0.08,-0.71,0.01,0.67,0.24,568506,2766,T
68,0,-0.01,0,16.5,-109.75,-29.63,-9.2,-3.04,0.08,-0.71,0.01,0.67,0.24,568547,2807,T
69,0,-0.01,0,16.5,-109.75,-29.63,-9.2,-3.04,0.12,-0.71,0.01,0.67,0.24,568589,2849,T
70,0,-0.01,0,16.5,-109.75,-29.63,-9.2,-3.08,0.08,-0.71,0.01,0.67,0.24,568630,2890,T
71,0,-0.01,0,16.5,-109.75,-29.63,-9.2,-3.04,0.08,-0.71,0.01,0.67,0.24,568671,2931,T
72,0,-0.01,0,16.5,-109,-28.75,-9.2,-3.04,0.08,-0.71,0.01,0.67,0.24,568713,2973,T
73,0.01,0,0,16.5,-109,-28.75,-9.2,-3.04,0.08,-0.71,0.01,0.67,0.24,568755,3015,T
74,0.01,0,0,16.5,-109,-28.75,-9.2,-3.04,0.12,-0.71,0.01,0.67,0.24,568797,3057,T
75,0.01,0,0,16.5,-109,-28.75,-9.24,-3.04,0.08,-0.71,0.01,0.67,0.24,568839,3099,T
76,0.01,0,0,16.5,-109,-28.75,-9.2,-3.08,0.08,-0.71,0.01,0.67,0.24,568880,3140,T
77,0.01,0,0,16.5,-109,-28.75,-9.2,-3.04,0.12,-0.71,0.01,0.67,0.24,568921,3181,T
78,0.01,0,0,16.56,-110.13,-29.13,-9.2,-3.04,0.12,-0.71,0.01,0.67,0.24,568963,3223,T
79,0,-0.03,0.02,16.56,-110.13,-29.13,-9.2,-3.04,0.12,-0.71,0.01,0.67,0.24,569005,3265,T
80,0,-0.03,0.02,16.56,-110.13,-29.13,-9.24,-3,0.16,-0.71,0.01,0.67,0.24,569047,3307,T
81,0,-0.03,0.02,16.56,-110.13,-29.13,-9.24,-3,0.16,-0.71,0.01,0.67,0.24,569089,3349,T
82,0,-0.03,0.02,16.56,-110.13,-29.13,-9.24,-3,0.16,-0.71,0.01,0.67,0.24,569131,3391,T
83,0,-0.03,0.02,16.56,-110.13,-29.13,-9.24,-3,0.16,-0.71,0.01,0.67,0.24,569172,3432,T
84,0,-0.03,0.02,15.38,-108.56,-29.94,-9.24,-3,0.16,-0.71,0.01,0.67,0.24,569214,3474,T
85,0,0,-0.01,15.38,-108.56,-29.94,-9.24,-3,0.16,-0.71,0.01,0.67,0.24,569256,3516,T
86,0,0,-0.01,15.38,-108.56,-29.94,-9.24,-3.04,0.12,-0.71,0.01,0.67,0.24,569298,3558,T
87,0,0,-0.01,15.38,-108.56,-29.94,-9.24,-3.04,0.12,-0.71,0.01,0.67,0.24,569340,3600,T
88,0,0,-0.01,15.38,-108.56,-29.94,-9.24,-3,0.12,-0.71,0.01,0.67,0.24,569382,3642,T
89,0,0,-0.01,15.38,-108.56,-29.94,-9.24,-3,0.16,-0.71,0.01,0.67,0.24,569425,3685,T
90,0,0,-0.01,15.38,-108.56,-29.94,-9.24,-3,0.16,-0.71,0.01,0.67,0.24,569466,3726,T
91,0,0,0.01,15.38,-108.56,-29.94,-9.24,-3,0.16,-0.71,0.01,0.67,0.24,569508,3768,T
92,0,0,0.01,15.38,-108.56,-29.94,-9.24,-3,0.16,-0.71,0.01,0.67,0.24,569549,3809,T
93,0,0,0.01,15.38,-108.56,-29.94,-9.24,-3,0.16,-0.71,0.01,0.67,0.24,569593,3853,T
94,0,0,0.01,15.38,-108.56,-29.94,-9.24,-3,0.16,-0.71,0.01,0.67,0.24,569636,3896,T
95,0,0,0.01,15.38,-108.56,-29.94,-9.24,-3,0.16,-0.71,0.01,0.67,0.24,569678,3938,T
96,0,0,0.01,15.38,-108.56,-29.94,-9.24,-3,0.16,-0.71,0.01,0.67,0.24,569720,3980,T
97,0,0,0.01,16.44,-108.19,-28.75,-9.24,-3,0.16,-0.71,0.01,0.67,0.24,569761,4021,T
98,0,0,0.01,16.44,-108.19,-28.75,-9.24,-3,0.16,-0.71,0.01,0.67,0.24,569805,4065,T
99,0,0.01,0,16.44,-108.19,-28.75,-9.24,-3,0.16,-0.71,0.01,0.67,0.24,569847,4107,T
100,0,0.01,0,16.44,-108.19,-28.75,-9.24,-3,0.16,-0.71,0.01,0.67,0.24,569888,4148,T
101,0,0.01,0,16.44,-108.19,-28.75,-9.24,-3,0.16,-0.71,0.01,0.67,0.24,569931,4191,T
102,0,0.01,0,16.44,-108.19,-28.75,-9.24,-3,0.16,-0.71,0.01,0.67,0.24,569973,4233,T
103,0,0.01,0,16.44,-108.19,-28.75,-9.24,-3.04,0.12,-0.71,0.01,0.67,0.24,570013,4273,T
104,0,0.01,-0.01,16.44,-108.19,-28.75,-9.24,-3.04,0.12,-0.71,0.01,0.67,0.24,570055,4315,T
105,0,0.01,-0.01,16.44,-108.19,-28.75,-9.24,-3.04,0.12,-0.71,0.01,0.67,0.24,570097,4357,T
106,0,0.01,-0.01,16.44,-108.19,-28.75,-9.24,-3.04,0.12,-0.71,0.01,0.67,0.24,570138,4398,T
107,0,0.01,-0.01,16.44,-108.19,-28.75,-9.2,-3,0.12,-0.71,0.01,0.67,0.24,570181,4441,T
108,0,0.01,-0.01,16.44,-108.19,-28.75,-9.2,-3.04,0.12,-0.71,0.01,0.67,0.24,570223,4483,T
109,0,0.01,-0.01,16.44,-108.19,-28.75,-9.24,-3.04,0.12,-0.71,0.01,0.67,0.24,570263,4523,T
110,0,0.02,-0.01,16.44,-108.19,-28.75,-9.24,-3.04,0.12,-0.71,0.01,0.67,0.24,570305,4565,T
111,0,0.01,-0.01,16.44,-108.19,-28.75,-9.24,-3.04,0.12,-0.71,0.01,0.67,0.24,570348,4608,T
112,0,0.01,-0.01,16.44,-108.19,-28.75,-9.2,-3.04,0.12,-0.71,0.01,0.67,0.24,570389,4649,T
113,0,0.01,-0.01,16.44,-108.19,-28.75,-9.2,-3.08,0.08,-0.71,0.01,0.67,0.24,570432,4692,T
114,0,0.01,-0.01,16.44,-108.19,-28.75,-9.2,-3.04,0.08,-0.71,0.01,0.67,0.24,570475,4735,T
115,0,0.01,-0.01,16.44,-108.19,-28.75,-9.2,-3.04,0.08,-0.71,0.01,0.67,0.24,570516,4776,T
116,0,0,0,16.44,-108.19,-28.75,-9.2,-3.04,0.08,-0.71,0.01,0.67,0.24,570558,4818,T
117,0,0,0,16.44,-108.19,-28.75,-9.2,-3.04,0.08,-0.71,0.01,0.67,0.24,570599,4859,T
118,0,0,0,16.44,-108.19,-28.75,-9.2,-3.04,0.08,-0.71,0.01,0.67,0.24,570641,4901,T
119,0,0,0,16.44,-108.19,-28.75,-9.2,-3.04,0.08,-0.71,0.01,0.67,0.24,570684,4944,T
120,0,0,0,16.44,-108.19,-28.75,-9.24,-3.04,0.16,-0.71,0.01,0.67,0.24,570726,4986,T
121,0,0,0,16.44,-108.19,-28.75,-9.24,-3.11,0.04,-0.71,0.01,0.67,0.24,570767,5027,W
122,0,0.04,-0.02,16.44,-108.19,-28.75,-9.24,-3.11,0.04,-0.71,0.01,0.67,0.24,570810,5070,W
123,-0.01,0.04,-0.03,16.44,-108.19,-28.75,-9.24,-3.11,0.04,-0.71,0.01,0.67,0.24,570852,5112,W
124,-0.01,0.04,-0.03,16.44,-108.19,-28.75,-9.2,-3.11,0.08,-0.71,0.01,0.67,0.24,570895,5155,W
125,-0.01,0.04,-0.03,16.44,-108.19,-28.75,-9.2,-3.08,0.04,-0.71,0.01,0.67,0.24,570938,5198,W
126,-0.01,0.04,-0.03,16.44,-108.19,-28.75,-9.2,-3.08,0,-0.71,0.01,0.67,0.24,570979,5239,W
127,-0.01,0.04,-0.03,16.44,-108.19,-28.75,-9.16,-3.11,-0.03,-0.71,0.01,0.67,0.24,571021,5281,W
128,-0.01,0.04,-0.03,8.69,-108.94,-17.44,-9.16,-3.11,-0.03,-0.71,0.01,0.67,0.24,571064,5324,W
129,0,0.01,-0.02,8.69,-108.94,-17.44,-9.16,-3.11,-0.03,-0.71,0.01,0.67,0.24,571106,5366,W
130,0,0.01,-0.02,8.69,-108.94,-17.44,-9.16,-3.15,-0.03,-0.71,0.01,0.67,0.24,571148,5408,W
131,0.03,0.01,-0.03,8.69,-108.94,-17.44,-9.16,-3.15,-0.03,-0.71,0.01,0.67,0.24,571189,5449,W
132,0.03,0.01,-0.03,8.69,-108.94,-17.44,-9.16,-3.19,-0.03,-0.71,0.01,0.67,0.24,571230,5490,W
133,0.03,0.01,-0.03,8.69,-108.94,-17.44,-9.13,-3.15,0.16,-0.71,0.01,0.67,0.24,571272,5532,W
134,0.03,0.01,-0.03,8.69,-108.94,-17.44,-9.13,-3.15,0.12,-0.71,0.01,0.67,0.24,571312,5572,W
135,0.08,0.03,-0.01,8.69,-108.94,-17.44,-9.13,-3.15,0.12,-0.71,0.01,0.67,0.24,571353,5613,W
136,0.08,0.03,-0.01,8.69,-108.94,-17.44,-9.24,-3.15,-0.03,-0.71,0.01,0.67,0.24,571395,5655,W
137,0.03,-0.01,0,8.69,-108.94,-17.44,-9.24,-3.15,-0.03,-0.71,0.01,0.67,0.24,571437,5697,W
138,0.03,-0.01,0,8.69,-108.94,-17.44,-9.2,-3.19,0.04,-0.71,0.01,0.67,0.24,571479,5739,W
139,0.03,-0.01,0,8.69,-108.94,-17.44,-9.24,-3.19,0,-0.71,0.01,0.67,0.24,571518,5778,W
140,0.03,-0.01,0,16.63,-111.25,-31.94,-9.24,-3.19,0,-0.71,0.01,0.67,0.24,571559,5819,W
141,-0.01,0,-0.01,16.63,-111.25,-31.94,-9.24,-3.19,0,-0.71,0.01,0.67,0.24,571601,5861,W
142,-0.01,0,-0.01,16.63,-111.25,-31.94,-9.2,-3.23,-0.07,-0.71,0.01,0.67,0.24,571643,5903,W
143,-0.01,0,-0.01,16.63,-111.25,-31.94,-9.13,-3.27,-0.03,-0.71,0.01,0.67,0.24,571687,5947,W
144,-0.01,0,-0.01,16.63,-111.25,-31.94,-9.16,-3.23,-0.03,-0.71,0.01,0.67,0.24,571729,5989,W
145,-0.01,0,-0.01,16.63,-111.25,-31.94,-9.24,-3.15,0,-0.71,0.01,0.67,0.24,571772,6032,W
146,-0.01,0,-0.01,16.63,-111.25,-31.94,-9.39,-3.11,-0.11,-0.71,0.01,0.67,0.24,571813,6073,W
147,-0.01,-0.55,0.47,16.63,-111.25,-31.94,-9.39,-3.11,-0.11,-0.71,0.01,0.67,0.24,571855,6115,W
148,-0.01,-0.55,0.47,16.63,-111.25,-31.94,-9.55,-3.15,0.16,-0.71,0.01,0.67,0.24,571899,6159,W
149,0.23,-1.6,2.52,16.63,-111.25,-31.94,-9.55,-3.15,0.16,-0.71,0.01,0.67,0.24,571941,6201,W
150,0.23,-1.6,2.52,16.63,-111.25,-31.94,-13.3,-3.04,1.08,-0.71,0.01,0.67,0.24,571983,6243,W
151,0.23,-1.6,2.52,16.63,-111.25,-31.94,-14.11,-2.16,1.23,-0.71,0.01,0.67,0.24,572026,6286,W
152,0.23,-1.6,2.52,16.63,-111.25,-31.94,-6.75,-12.35,-3.14,-0.71,0.01,0.67,0.24,572066,6326,W
153,-0.2,0.49,0.16,16.63,-111.25,-31.94,-6.75,-12.35,-3.14,-0.71,0.01,0.67,0.24,572109,6369,W
154,-0.2,0.49,0.16,16.63,-111.25,-31.94,-7.06,-7.52,2.65,-0.71,0.01,0.67,0.24,572153,6413,W
155,0.12,0.47,-2.43,16.63,-111.25,-31.94,-7.06,-7.52,2.65,-0.71,0.01,0.67,0.24,572195,6455,W
156,0.12,0.47,-2.43,16.63,-111.25,-31.94,-9.51,-3.34,1.42,-0.71,0.01,0.67,0.24,572236,6496,W
157,0.12,0.47,-2.43,16.63,-111.25,-31.94,-13.03,-2.04,3.07,-0.71,0.01,0.67,0.24,572278,6538,W
158,0.12,0.47,-2.43,16.63,-111.25,-31.94,-13.41,0.48,2.95,-0.71,0.01,0.67,0.24,572320,6580,W
159,0.12,0.47,-2.43,44.5,-132.63,7.69,-13.41,0.48,2.95,-0.71,0.01,0.67,0.24,572362,6622,W
160,-0.8,0.31,-1.77,44.5,-132.63,7.69,-13.41,0.48,2.95,-0.71,0.01,0.67,0.24,572403,6663,W
161,-1.1,0.45,-1.42,44.5,-132.63,7.69,-13.41,0.48,2.95,-0.71,0.01,0.67,0.24,572445,6705,W
162,-1.1,0.45,-1.42,44.5,-132.63,7.69,-9.63,-1.66,2.92,-0.71,0.01,0.67,0.24,572486,6746,W
163,-1.1,0.45,-1.42,44.5,-132.63,7.69,-10.05,-1.66,2.76,-0.71,0.01,0.67,0.24,572527,6787,W
164,-1.1,0.45,-1.42,44.5,-132.63,7.69,-10.27,0.52,3.8,-0.71,0.01,0.67,0.24,572568,6828,W
165,-1.1,0.45,-1.42,106.38,-105.44,22,-10.27,0.52,3.8,-0.71,0.01,0.67,0.24,572608,6868,W
166,-1.1,0.45,-1.42,106.38,-105.44,22,-11.16,4.32,6.25,-0.71,0.01,0.67,0.24,572652,6912,W
167,0.54,-0.34,1.58,106.38,-105.44,22,-11.16,4.32,6.25,-0.71,0.01,0.67,0.24,572694,6954,W
168,0.54,-0.34,1.58,106.38,-105.44,22,-12.92,-3.15,0.2,-0.71,0.01,0.67,0.24,572736,6996,W
169,0.54,-0.34,1.58,106.38,-105.44,22,-9.97,-3.23,0.89,-0.71,0.01,0.67,0.24,572778,7038,W
170,0.54,-0.34,1.58,106.38,-105.44,22,-9.13,-3.5,0.31,-0.71,0.01,0.67,0.24,572820,7080,W
171,0.54,-0.34,1.58,96.31,-120.81,34.63,-9.13,-3.5,0.31,-0.71,0.01,0.67,0.24,572861,7121,W
172,0.54,-0.34,1.58,96.31,-120.81,34.63,-9.55,-3.15,0.35,-0.71,0.01,0.67,0.24,572904,7164,W
173,-0.01,0.04,0.12,96.31,-120.81,34.63,-9.55,-3.15,0.35,-0.71,0.01,0.67,0.24,572945,7205,W
174,-0.01,0.04,0.12,96.31,-120.81,34.63,-9.32,-3.11,0.27,-0.71,0.01,0.67,0.24,572986,7246,W
175,-0.01,0.04,0.12,96.31,-120.81,34.63,-9.32,-3.11,0.35,-0.71,0.01,0.67,0.24,573027,7287,W
176,-0.01,0.04,0.12,96.31,-120.81,34.63,-9.24,-3.04,0.43,-0.71,0.01,0.67,0.24,573068,7328,W
177,-0.01,0.04,0.12,102.44,-121.56,23.25,-9.24,-3.04,0.43,-0.71,0.01,0.67,0.24,573107,7367,W
178,-0.01,0.04,0.12,102.44,-121.56,23.25,-9.36,-3,0.31,-0.71,0.01,0.67,0.24,573150,7410,W
179,-0.08,-0.04,0.11,102.44,-121.56,23.25,-9.36,-3,0.31,-0.71,0.01,0.67,0.24,573192,7452,W
180,-0.08,-0.04,0.11,102.44,-121.56,23.25,-9.39,-3.08,0.16,-0.71,0.01,0.67,0.24,573234,7494,W
181,-0.08,-0.04,0.11,102.44,-121.56,23.25,-9.47,-3.19,0.12,-0.71,0.01,0.67,0.24,573277,7537,W
182,-0.08,-0.04,0.11,102.44,-121.56,23.25,-9.93,-3.19,-0.15,-0.71,0.01,0.67,0.24,573319,7579,W
183,-0.08,-0.04,0.11,99.5,-125.19,19.13,-9.93,-3.19,-0.15,-0.71,0.01,0.67,0.24,573361,7621,W
184,-0.08,-0.04,0.11,99.5,-125.19,19.13,-13.57,-4.95,0.7,-0.71,0.01,0.67,0.24,573404,7664,W
185,0.16,-2.68,6,99.5,-125.19,19.13,-13.57,-4.95,0.7,-0.71,0.01,0.67,0.24,573447,7707,W
186,0.16,-2.68,6,99.5,-125.19,19.13,-8.74,-15.14,-5.78,-0.71,0.01,0.67,0.24,573488,7748,W
187,0.16,-2.68,6,99.5,-125.19,19.13,-6.68,-8.67,-0.68,-0.71,0.01,0.67,0.24,573530,7790,W
188,0.16,-2.68,6,99.5,-125.19,19.13,-3.57,-8.32,-2.14,-0.71,0.01,0.67,0.24,573572,7832,W
189,0.16,-2.68,6,99.5,-125.19,19.13,-5.6,-5.64,-2.02,-0.71,0.01,0.67,0.24,573612,7872,W
190,0.85,1.3,-3.48,99.5,-125.19,19.13,-5.6,-5.64,-2.02,-0.71,0.01,0.67,0.24,573655,7915,W
191,0.5,1.11,-3.55,99.5,-125.19,19.13,-5.6,-5.64,-2.02,-0.71,0.01,0.67,0.24,573696,7956,W
192,0.5,1.11,-3.55,99.5,-125.19,19.13,-14.76,1.14,0.89,-0.71,0.01,0.67,0.24,573737,7997,W
193,0.5,1.11,-3.55,99.5,-125.19,19.13,-14.26,1.79,1.5,-0.71,0.01,0.67,0.24,573778,8038,W
194,0.5,1.11,-3.55,99.5,-125.19,19.13,-14.14,1.75,4.56,-0.71,0.01,0.67,0.24,573820,8080,W
195,0.5,1.11,-3.55,99.5,-125.19,19.13,-12.69,2.55,4.79,-0.71,0.01,0.67,0.24,573859,8119,W
196,0.5,1.11,-3.55,99.5,-125.19,19.13,-11.16,3.36,3.8,-0.71,0.01,0.67,0.24,573902,8162,W
197,1.2,-1.2,1.26,99.5,-125.19,19.13,-11.16,3.36,3.8,-0.71,0.01,0.67,0.24,573944,8204,W
198,1.2,-1.2,1.26,99.5,-125.19,19.13,-11.43,-1.05,6.59,-0.71,0.01,0.67,0.24,573984,8244,W
199,1.2,-1.2,1.26,99.5,-125.19,19.13,-12.84,-5.18,-0.61,-0.71,0.01,0.67,0.24,574026,8286,W
200,1.2,-1.2,1.26,99.5,-125.19,19.13,-11.08,-2.81,2.15,-0.71,0.01,0.67,0.24,574067,8327,W
201,0.53,-0.22,0.27,99.5,-125.19,19.13,-11.08,-2.81,2.15,-0.71,0.01,0.67,0.24,574108,8368,W
202,0.53,-0.22,0.27,99.5,-125.19,19.13,-9.59,-3.04,1.19,-0.71,0.01,0.67,0.24,574151,8411,W
203,0.15,-0.16,0.2,99.5,-125.19,19.13,-9.59,-3.04,1.19,-0.71,0.01,0.67,0.24,574193,8453,W
204,0.15,-0.16,0.2,99.5,-125.19,19.13,-9.24,-3.04,0.85,-0.71,0.01,0.67,0.24,574234,8494,W
205,0.15,-0.16,0.2,99.5,-125.19,19.13,-9.36,-3.04,0.54,-0.71,0.01,0.67,0.24,574276,8536,W
206,0.15,-0.16,0.2,99.5,-125.19,19.13,-9.36,-2.89,0.7,-0.71,0.01,0.67,0.24,574316,8576,W
207,0.15,-0.16,0.2,146.44,-96.75,32.75,-9.36,-2.89,0.7,-0.71,0.01,0.67,0.24,574356,8616,W
208,0.15,-0.16,0.2,146.44,-96.75,32.75,-9.39,-2.81,0.73,-0.71,0.01,0.67,0.24,574398,8658,W
209,-0.06,0.03,0.06,146.44,-96.75,32.75,-9.39,-2.81,0.73,-0.71,0.01,0.67,0.24,574439,8699,W
210,-0.06,0.03,0.06,146.44,-96.75,32.75,-9.43,-2.81,0.62,-0.71,0.01,0.67,0.24,574480,8740,W
211,-0.06,0.03,0.06,146.44,-96.75,32.75,-9.39,-2.85,0.58,-0.71,0.01,0.67,0.24,574523,8783,W
212,-0.06,0.03,0.06,146.44,-96.75,32.75,-9.51,-2.89,0.43,-0.71,0.01,0.67,0.24,574563,8823,W
213,-0.08,-0.21,0.44,146.44,-96.75,32.75,-9.51,-2.89,0.43,-0.71,0.01,0.67,0.24,574604,8864,W
