,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label
38,0,0.62,-0.12,-21.81,-14.44,2.56,-2.03,-9.31,0.93,-0.11,0.68,-0.71,0.17,361439,4651,T
39,0,0.62,-0.12,-21.81,-14.44,2.56,-2.3,-9.43,1.5,-0.11,0.68,-0.71,0.17,361456,4668,T
40,-0.08,0.61,0.11,-21.81,-14.44,2.56,-2.3,-9.43,1.5,-0.11,0.68,-0.71,0.17,361472,4684,T
41,-0.08,0.61,0.11,-21.81,-14.44,2.56,-2.61,-9.7,1.73,-0.11,0.68,-0.71,0.17,361487,4699,T
42,-0.08,0.61,0.11,-21.81,-14.44,2.56,-2.53,-9.04,1.92,-0.11,0.68,-0.71,0.17,361502,4714,T
43,-0.06,0.39,0.31,-21.81,-14.44,2.56,-2.53,-9.04,1.92,-0.11,0.68,-0.71,0.17,361729,4941,T
44,-0.06,0.39,0.31,-21.81,-14.44,2.56,-2.18,-7.86,1.92,-0.11,0.68,-0.71,0.17,361785,4997,T
45,0.44,-0.13,0.73,-21.81,-14.44,2.56,-2.18,-7.86,1.92,-0.11,0.68,-0.71,0.17,361804,5016,T
46,0.49,-0.31,1.27,-21.81,-14.44,2.56,-2.18,-7.86,1.92,-0.11,0.68,-0.71,0.17,361821,5033,T
47,0.49,-0.31,1.27,-21.81,-14.44,2.56,-6.01,-8.81,2.92,-0.11,0.68,-0.71,0.17,361838,5050,T
48,0.49,-0.31,1.27,-21.81,-14.44,2.56,-5.63,-8.89,2.96,-0.11,0.68,-0.71,0.17,361855,5067,T
49,0.6,-0.38,1.71,-21.81,-14.44,2.56,-5.63,-8.89,2.96,-0.11,0.68,-0.71,0.17,361875,5087,T
50,0.6,-0.38,1.71,-21.81,-14.44,2.56,-6.43,-9.77,2.77,-0.11,0.68,-0.71,0.17,361889,5101,T
51,0.62,-0.56,1.78,-21.81,-14.44,2.56,-6.43,-9.77,2.77,-0.11,0.68,-0.71,0.17,361903,5115,T
52,0.62,-0.56,1.78,-21.81,-14.44,2.56,-6.43,-9.77,2.77,0.03,0.64,-0.72,0.26,361918,5130,T
53,0.62,-0.56,1.78,-21.81,-14.44,2.56,-6.97,-12.49,2.54,0.03,0.64,-0.72,0.26,361932,5144,T
54,0.62,-0.56,1.78,-21.81,-14.44,2.56,-6.36,-13.95,1.96,0.03,0.64,-0.72,0.26,361946,5158,T
55,0.75,0.08,1.75,-21.81,-14.44,2.56,-6.36,-13.95,1.96,0.03,0.64,-0.72,0.26,361961,5173,T
56,0.75,0.08,1.75,-23.5,-1.62,-5.5,-6.36,-13.95,1.96,0.03,0.64,-0.72,0.26,361974,5186,T
57,0.75,0.08,1.75,-23.5,-1.62,-5.5,-5.48,-12.07,1.54,0.03,0.64,-0.72,0.26,362276,5488,T
58,0.69,-0.04,2.14,-23.5,-1.62,-5.5,-5.48,-12.07,1.54,0.03,0.64,-0.72,0.26,362302,5514,T
59,0.69,-0.04,2.14,-23.5,-1.62,-5.5,-2.64,-6.86,0.24,0.03,0.64,-0.72,0.26,362316,5528,T
60,0.69,-0.04,2.14,-23.5,-1.62,-5.5,-2.8,-6.79,0.12,0.03,0.64,-0.72,0.26,362332,5544,T
61,-0.3,0.16,-0.35,-23.5,-1.62,-5.5,-2.8,-6.79,0.12,0.03,0.64,-0.72,0.26,362347,5559,T
62,-0.3,0.16,-0.35,-23.5,-1.62,-5.5,-2.8,-6.79,0.12,0.19,0.51,-0.68,0.49,362362,5574,T
63,-0.3,0.16,-0.35,-11,6.19,-21.62,-2.8,-6.79,0.12,0.19,0.51,-0.68,0.49,362630,5842,T
64,-0.3,0.16,-0.35,-11,6.19,-21.62,-3.21,-6.79,0.58,0.19,0.51,-0.68,0.49,362657,5869,T
65,-0.3,0.16,-0.35,-11,6.19,-21.62,-6.78,-13.34,2.3,0.19,0.51,-0.68,0.49,362672,5884,T
66,-0.3,0.16,-0.35,-11,6.19,-21.62,-6.7,-16.13,2.23,0.19,0.51,-0.68,0.49,362702,5914,T
67,-0.96,2.23,-2.22,-11,6.19,-21.62,-6.7,-16.13,2.23,0.19,0.51,-0.68,0.49,362729,5941,T
68,-0.96,2.23,-2.22,-11,6.19,-21.62,-5.52,-13.87,1.96,0.19,0.51,-0.68,0.49,362755,5967,T
69,-0.96,2.23,-2.22,-11,6.19,-21.62,-5.09,-10.12,1.54,0.19,0.51,-0.68,0.49,362777,5989,T
70,-0.96,2.23,-2.22,-11,6.19,-21.62,-5.55,-7.13,1.88,0.19,0.51,-0.68,0.49,362793,6005,T
71,-0.96,2.23,-2.22,-11,6.19,-21.62,-3.71,-6.63,1.62,0.19,0.51,-0.68,0.49,362818,6030,T
72,0.06,0.09,0.16,-11,6.19,-21.62,-3.71,-6.63,1.62,0.19,0.51,-0.68,0.49,362837,6049,T
73,0.06,0.09,0.16,-11,6.19,-21.62,-3.41,-6.94,1.46,0.19,0.51,-0.68,0.49,362851,6063,T
74,0.21,0.41,0.43,-11,6.19,-21.62,-3.41,-6.94,1.46,0.19,0.51,-0.68,0.49,362867,6079,T
75,0.21,0.41,0.43,-11,6.19,-21.62,-2.76,-7.36,1,0.19,0.51,-0.68,0.49,362882,6094,T
76,0.21,0.41,0.43,-11,6.19,-21.62,-1.99,-7.39,0.73,0.19,0.51,-0.68,0.49,362898,6110,T
77,0.23,1.1,0.27,-11,6.19,-21.62,-1.99,-7.39,0.73,0.19,0.51,-0.68,0.49,362913,6125,T
78,0.23,1.1,0.27,-29.94,-0.81,-7.25,-1.99,-7.39,0.73,0.19,0.51,-0.68,0.49,363119,6331,T
79,0.23,1.1,0.27,-29.94,-0.81,-7.25,-1.87,-7.66,1.08,0.19,0.51,-0.68,0.49,363170,6382,T
80,0.23,1.1,0.27,-29.94,-0.81,-7.25,-4.25,-9.16,2.42,0.19,0.51,-0.68,0.49,363193,6405,T
81,0.23,1.1,0.27,-29.94,-0.81,-7.25,-5.25,-9.46,2.3,0.19,0.51,-0.68,0.49,363215,6427,T
82,0.23,-0.08,0.73,-29.94,-0.81,-7.25,-5.25,-9.46,2.3,0.19,0.51,-0.68,0.49,363229,6441,T
83,0.23,-0.08,0.73,-29.94,-0.81,-7.25,-5.52,-9.12,1.5,0.19,0.51,-0.68,0.49,363245,6457,T
84,0.12,-0.91,0.95,-29.94,-0.81,-7.25,-5.52,-9.12,1.5,0.19,0.51,-0.68,0.49,363259,6471,T
85,0.12,-0.91,0.95,-29.94,-0.81,-7.25,-5.52,-9.12,1.5,0.09,0.68,-0.72,0.09,363274,6486,T
86,0.12,-0.91,0.95,-29.94,-0.81,-7.25,-5.32,-9.54,1.62,0.09,0.68,-0.72,0.09,363292,6504,T
87,0.18,-0.56,1,-29.94,-0.81,-7.25,-5.32,-9.54,1.62,0.09,0.68,-0.72,0.09,363307,6519,T
88,0.18,-0.56,1,-29.94,-0.81,-7.25,-5.32,-9.54,1.62,0.09,0.67,-0.72,0.12,363323,6535,T
89,0.18,-0.56,1,-29.94,-0.81,-7.25,-6.43,-11.69,1.88,0.09,0.67,-0.72,0.12,363339,6551,T
90,0.27,0.04,0.97,-29.94,-0.81,-7.25,-6.43,-11.69,1.88,0.09,0.67,-0.72,0.12,363819,7031,T
91,0.27,0.04,0.97,-29.94,-0.81,-7.25,-6.43,-11.69,1.88,0.11,0.67,-0.73,0.14,364127,7339,T
92,0.27,0.04,0.97,-29.94,-0.81,-7.25,-2.95,-5.41,0.77,0.11,0.67,-0.73,0.14,364141,7353,W
93,0.27,0.04,0.97,-29.94,-0.81,-7.25,-5.75,-12.95,2.07,0.11,0.67,-0.73,0.14,364155,7367,W
94,-0.93,2.27,-1.65,-29.94,-0.81,-7.25,-5.75,-12.95,2.07,0.11,0.67,-0.73,0.14,364170,7382,W
95,-0.93,2.27,-1.65,-29.94,-0.81,-7.25,-5.86,-12.57,2.11,0.11,0.67,-0.73,0.14,364388,7600,W
96,-0.93,2.27,-1.65,-29.94,-0.81,-7.25,-9.84,-10.8,2.15,0.11,0.67,-0.73,0.14,364418,7630,W
97,-0.93,2.27,-1.65,-29.94,-0.81,-7.25,-3.75,-7.55,1.81,0.11,0.67,-0.73,0.14,364435,7647,W
98,-0.93,2.27,-1.65,-29.94,-0.81,-7.25,-2.8,-7.86,1.73,0.11,0.67,-0.73,0.14,364449,7661,W
99,-0.15,0.11,-0.14,-29.94,-0.81,-7.25,-2.8,-7.86,1.73,0.11,0.67,-0.73,0.14,364464,7676,W
100,-0.15,0.11,-0.14,-29.94,-0.81,-7.25,-2.8,-7.86,1.73,0.02,0.72,-0.69,0.07,364479,7691,W
101,-0.15,0.11,-0.14,-29.94,-0.81,-7.25,-3.21,-7.28,2.15,0.02,0.72,-0.69,0.07,364499,7711,W
102,-0.18,-0.28,-0.18,-29.94,-0.81,-7.25,-3.21,-7.28,2.15,0.02,0.72,-0.69,0.07,364513,7725,W
103,-0.18,-0.28,-0.18,-29.94,-0.81,-7.25,-3.21,-7.28,2.15,0.02,0.72,-0.69,0.07,364710,7922,W
104,-0.18,-0.28,-0.18,-29.94,-0.81,-7.25,-3.29,-8.24,2.19,0.02,0.72,-0.69,0.07,364734,7946,W
105,-0.18,-0.28,-0.18,-29.94,-0.81,-7.25,-6.93,-15.52,0.89,0.02,0.72,-0.69,0.07,364749,7961,W
106,0.76,-0.77,2.25,-29.94,-0.81,-7.25,-6.93,-15.52,0.89,0.02,0.72,-0.69,0.07,364763,7975,W
107,0.76,-0.77,2.25,-29.94,-0.81,-7.25,-6.93,-15.52,0.89,0.07,0.69,-0.71,0.12,365187,8399,W
108,0.76,-0.77,2.25,-29.94,-0.81,-7.25,-4.98,-14.14,0.12,0.07,0.69,-0.71,0.12,365214,8426,W
109,-0.57,-0.01,-1.48,-29.94,-0.81,-7.25,-4.98,-14.14,0.12,0.07,0.69,-0.71,0.12,365228,8440,W
110,-0.57,-0.01,-1.48,-29.94,-0.81,-7.25,-2.41,-6.25,0.5,0.07,0.69,-0.71,0.12,365250,8462,W
111,-0.57,-0.01,-1.48,-29.94,-0.81,-7.25,-2.64,-6.94,0.66,0.07,0.69,-0.71,0.12,365286,8498,W
112,-0.79,0.53,-2.12,-29.94,-0.81,-7.25,-2.64,-6.94,0.66,0.07,0.69,-0.71,0.12,365310,8522,W
113,-1.02,0.26,-2.58,-29.94,-0.81,-7.25,-2.64,-6.94,0.66,0.07,0.69,-0.71,0.12,365333,8545,W
114,-1.02,0.26,-2.58,-29.94,-0.81,-7.25,-3.87,-9.54,0.7,0.07,0.69,-0.71,0.12,365348,8560,W
115,-1.02,0.26,-2.58,-29.94,-0.81,-7.25,-3.91,-11.42,0.96,0.07,0.69,-0.71,0.12,365362,8574,W
116,-1.36,-0.05,-2.85,-29.94,-0.81,-7.25,-3.91,-11.42,0.96,0.07,0.69,-0.71,0.12,365379,8591,W
117,-1.36,-0.05,-2.85,-29.94,-0.81,-7.25,-4.86,-14.64,0.81,0.07,0.69,-0.71,0.12,365393,8605,W
118,-1.74,0.28,-3.02,-29.94,-0.81,-7.25,-4.86,-14.64,0.81,0.07,0.69,-0.71,0.12,366399,9611,W
119,-1.74,0.28,-3.02,-29.94,-0.81,-7.25,-4.86,-14.64,0.81,0.09,0.6,-0.73,0.31,366476,9688,W
120,0.12,-0.39,0.57,-29.94,-0.81,-7.25,-4.86,-14.64,0.81,0.09,0.6,-0.73,0.31,366491,9703,W
121,0.12,-0.39,0.57,-29.94,-0.81,-7.25,-3.95,-5.79,0.35,0.09,0.6,-0.73,0.31,366510,9722,W
122,-0.63,-0.36,0.01,-29.94,-0.81,-7.25,-3.95,-5.79,0.35,0.09,0.6,-0.73,0.31,366534,9746,W
123,-0.63,-0.36,0.01,-29.94,-0.81,-7.25,-4.59,-5.56,0.77,0.09,0.6,-0.73,0.31,366555,9767,W
124,-0.63,-0.36,0.01,-29.94,-0.81,-7.25,-4.9,-5.37,1.43,0.09,0.6,-0.73,0.31,366570,9782,W
125,-1.04,-1.02,-0.35,-29.94,-0.81,-7.25,-4.9,-5.37,1.43,0.09,0.6,-0.73,0.31,366587,9799,T
126,-1.04,-1.02,-0.35,-29.94,-0.81,-7.25,-4.79,-6.02,2,0.09,0.6,-0.73,0.31,367710,10922,T
127,-1.41,-0.81,-0.73,-29.94,-0.81,-7.25,-4.79,-6.02,2,0.09,0.6,-0.73,0.31,367735,10947,T
128,-1.41,-0.81,-0.73,-29.94,-0.81,-7.25,-3.87,-8.13,0.5,0.09,0.6,-0.73,0.31,367750,10962,T
129,0.96,-0.41,1.32,-29.94,-0.81,-7.25,-3.87,-8.13,0.5,0.09,0.6,-0.73,0.31,367765,10977,T
130,0.96,-0.41,1.32,-29.94,-0.81,-7.25,-3.87,-8.13,0.5,-0.4,0.48,-0.19,0.76,368014,11226,T
131,0.96,-0.41,1.32,-29.94,-0.81,-7.25,-6.51,-8.13,2.04,-0.4,0.48,-0.19,0.76,368037,11249,T
132,0.96,-0.41,1.32,-29.94,-0.81,-7.25,-6.93,-6.17,4.83,-0.4,0.48,-0.19,0.76,368051,11263,T
133,0.96,-0.41,1.32,-29.94,-0.81,-7.25,-7.36,-6.44,5.14,-0.4,0.48,-0.19,0.76,368065,11277,T
134,0.14,-0.77,0.37,-29.94,-0.81,-7.25,-7.36,-6.44,5.14,-0.4,0.48,-0.19,0.76,368300,11512,T
135,0.14,-0.77,0.37,-29.94,-0.81,-7.25,-7.28,-6.52,5.75,-0.4,0.48,-0.19,0.76,368324,11536,T
136,0.14,-0.77,0.37,-29.94,-0.81,-7.25,-6.59,-6.29,5.45,-0.4,0.48,-0.19,0.76,368348,11560,T
137,0.14,-0.77,0.37,-29.94,-0.81,-7.25,-6.39,-6.02,5.45,-0.4,0.48,-0.19,0.76,368367,11579,T
138,-0.12,-0.04,-0.03,-29.94,-0.81,-7.25,-6.39,-6.02,5.45,-0.4,0.48,-0.19,0.76,368386,11598,T
139,-0.12,-0.04,-0.03,-29.94,-0.81,-7.25,-6.55,-5.94,5.25,-0.4,0.48,-0.19,0.76,368404,11616,T
140,-0.12,-0.04,-0.03,-29.94,-0.81,-7.25,-6.43,-5.6,4.87,-0.4,0.48,-0.19,0.76,368420,11632,T
141,-0.15,-0.02,-0.12,-29.94,-0.81,-7.25,-6.43,-5.6,4.87,-0.4,0.48,-0.19,0.76,368537,11749,T
142,-0.15,-0.02,-0.12,-29.94,-0.81,-7.25,-6.05,-5.63,5.1,-0.4,0.48,-0.19,0.76,368576,11788,T
143,-0.15,-0.02,-0.12,-29.94,-0.81,-7.25,-6.47,-6.02,5.22,-0.4,0.48,-0.19,0.76,368603,11815,T
144,-0.15,-0.02,-0.12,-29.94,-0.81,-7.25,-6.39,-6.09,5.37,-0.4,0.48,-0.19,0.76,368618,11830,T
145,0,0.46,-0.07,-29.94,-0.81,-7.25,-6.39,-6.09,5.37,-0.4,0.48,-0.19,0.76,368639,11851,T
146,0,0.46,-0.07,-29.94,-0.81,-7.25,-6.7,-6.52,5.52,-0.4,0.48,-0.19,0.76,368654,11866,T
147,0,0.46,-0.07,-29.94,-0.81,-7.25,-7.55,-7.36,5.64,-0.4,0.48,-0.19,0.76,368668,11880,T
148,0.03,0.81,-0.09,-29.94,-0.81,-7.25,-7.55,-7.36,5.64,-0.4,0.48,-0.19,0.76,368683,11895,T
149,0.03,0.81,-0.09,-29.94,-0.81,-7.25,-8.31,-7.78,5.14,-0.4,0.48,-0.19,0.76,368698,11910,T
150,0.15,0.35,0.15,-29.94,-0.81,-7.25,-8.31,-7.78,5.14,-0.4,0.48,-0.19,0.76,368712,11924,T
151,0.15,0.35,0.15,-29.94,-0.81,-7.25,-8.31,-7.78,5.14,-0.31,0.44,-0.07,0.84,368727,11939,T
152,0.15,0.35,0.15,-2.12,12.94,-53.44,-8.31,-7.78,5.14,-0.31,0.44,-0.07,0.84,368741,11953,T
153,0.15,0.35,0.15,-2.12,12.94,-53.44,-8.96,-7.55,5.48,-0.31,0.44,-0.07,0.84,369026,12238,T
154,0.2,0.55,0.22,-2.12,12.94,-53.44,-8.96,-7.55,5.48,-0.31,0.44,-0.07,0.84,369052,12264,T
155,0.2,0.55,0.22,-2.12,12.94,-53.44,-8.16,-4.56,3.42,-0.31,0.44,-0.07,0.84,369068,12280,T
156,0.41,-0.28,1.64,-2.12,12.94,-53.44,-8.16,-4.56,3.42,-0.31,0.44,-0.07,0.84,369090,12302,T
157,0.41,-0.28,1.64,-2.12,12.94,-53.44,-7.12,-3.53,3.26,-0.31,0.44,-0.07,0.84,369105,12317,T
158,0.41,-0.28,1.64,-2.12,12.94,-53.44,-6.2,-2.42,3.23,-0.31,0.44,-0.07,0.84,369123,12335,T
159,0.24,-0.21,1.55,-2.12,12.94,-53.44,-6.2,-2.42,3.23,-0.31,0.44,-0.07,0.84,369152,12364,T
160,0.24,-0.21,1.55,-2.12,12.94,-53.44,-5.59,-1.3,2.92,-0.31,0.44,-0.07,0.84,369179,12391,T
161,0.05,-0.36,1.39,-2.12,12.94,-53.44,-5.59,-1.3,2.92,-0.31,0.44,-0.07,0.84,369195,12407,T
162,0.05,-0.36,1.39,-2.12,12.94,-53.44,-5.02,-0.46,2.88,-0.31,0.44,-0.07,0.84,369210,12422,T
163,-0.01,-0.72,1.34,-2.12,12.94,-53.44,-5.02,-0.46,2.88,-0.31,0.44,-0.07,0.84,369223,12435,W
164,-0.01,-0.72,1.34,-2.12,12.94,-53.44,-5.02,-0.46,2.88,-0.13,0.5,0.1,0.85,369238,12450,W
165,-0.01,-0.72,1.34,-2.12,12.94,-53.44,-4.33,-0.04,2.73,-0.13,0.5,0.1,0.85,369252,12464,W
166,-0.01,-0.72,1.34,-2.12,12.94,-53.44,-4.44,0.46,2.92,-0.13,0.5,0.1,0.85,369942,13154,W
167,-0.13,-0.72,1.28,-2.12,12.94,-53.44,-4.44,0.46,2.92,-0.13,0.5,0.1,0.85,369973,13185,W
168,-0.13,-0.72,1.28,-2.12,12.94,-53.44,-8.39,0.69,4.45,-0.13,0.5,0.1,0.85,370012,13224,W
169,-0.13,-0.72,1.28,-2.12,12.94,-53.44,-8.31,0.57,4.37,-0.13,0.5,0.1,0.85,370030,13242,W
170,-1.34,-0.09,0.96,-2.12,12.94,-53.44,-8.31,0.57,4.37,-0.13,0.5,0.1,0.85,370054,13266,W
171,-1.34,-0.09,0.96,-2.12,12.94,-53.44,-7.89,0.3,4.8,-0.13,0.5,0.1,0.85,370072,13284,W
172,-1.21,-0.17,0.86,-2.12,12.94,-53.44,-7.89,0.3,4.8,-0.13,0.5,0.1,0.85,370091,13303,W
173,-1.21,-0.17,0.86,-2.12,12.94,-53.44,-8.08,0.07,5.25,-0.13,0.5,0.1,0.85,370104,13316,W
174,-1.05,-0.15,0.76,-2.12,12.94,-53.44,-8.08,0.07,5.25,-0.13,0.5,0.1,0.85,370118,13330,W
175,-1.05,-0.15,0.76,-2.12,12.94,-53.44,-8.08,0.07,5.25,-0.29,0.33,0.57,0.69,370132,13344,W
176,-1.05,-0.15,0.76,-2.12,12.94,-53.44,-8.43,-0.16,5.68,-0.29,0.33,0.57,0.69,370146,13358,W
177,-1.05,-0.15,0.76,-2.12,12.94,-53.44,-8.08,-0.2,5.83,-0.29,0.33,0.57,0.69,370161,13373,W
178,-0.78,-0.14,0.65,-2.12,12.94,-53.44,-8.08,-0.2,5.83,-0.29,0.33,0.57,0.69,370175,13387,W
179,-0.78,-0.14,0.65,-2.12,12.94,-53.44,-8.08,-0.2,5.83,-0.29,0.32,0.6,0.68,370190,13402,W
180,-0.78,-0.14,0.65,-2.12,12.94,-53.44,-7.39,-0.16,5.71,-0.29,0.32,0.6,0.68,370257,13469,W
181,-0.48,-0.2,0.63,-2.12,12.94,-53.44,-7.39,-0.16,5.71,-0.29,0.32,0.6,0.68,370274,13486,W
182,-0.32,-0.59,0.14,-2.12,12.94,-53.44,-7.39,-0.16,5.71,-0.29,0.32,0.6,0.68,370289,13501,W
183,-0.32,-0.59,0.14,-2.12,12.94,-53.44,-8.39,-0.43,7.63,-0.29,0.32,0.6,0.68,370303,13515,W
184,-0.32,-0.59,0.14,-2.12,12.94,-53.44,-6.17,-0.58,6.82,-0.29,0.32,0.6,0.68,370434,13646,W
185,-0.19,0.13,0.27,-2.12,12.94,-53.44,-6.17,-0.58,6.82,-0.29,0.32,0.6,0.68,370463,13675,W
186,-0.19,0.13,0.27,-2.12,12.94,-53.44,-5.13,-0.5,5.83,-0.29,0.32,0.6,0.68,370481,13693,W
187,-0.54,0.4,-0.51,-2.12,12.94,-53.44,-5.13,-0.5,5.83,-0.29,0.32,0.6,0.68,370503,13715,W
188,-0.54,0.4,-0.51,-2.12,12.94,-53.44,-4.48,-0.5,4.76,-0.29,0.32,0.6,0.68,370515,13727,W
189,-1.06,0.64,-1.18,-2.12,12.94,-53.44,-4.48,-0.5,4.76,-0.29,0.32,0.6,0.68,370529,13741,W
190,-1.06,0.64,-1.18,-2.12,12.94,-53.44,-4.48,-0.5,4.76,-0.33,0.27,0.62,0.66,370544,13756,W
191,-1.06,0.64,-1.18,-2.12,12.94,-53.44,-4.06,-1.19,4.26,-0.33,0.27,0.62,0.66,370558,13770,W
192,-1.71,1.34,-1.81,-2.12,12.94,-53.44,-4.06,-1.19,4.26,-0.33,0.27,0.62,0.66,370573,13785,W
193,-1.71,1.34,-1.81,-2.12,12.94,-53.44,-4.06,-1.19,4.26,-0.38,0.25,0.6,0.66,370592,13804,W
194,-1.71,1.34,-1.81,-2.12,12.94,-53.44,-4.79,-4.1,3.53,-0.38,0.25,0.6,0.66,370608,13820,W
195,-2.12,1.02,-2.76,-2.12,12.94,-53.44,-4.79,-4.1,3.53,-0.38,0.25,0.6,0.66,370622,13834,W
196,-2.12,1.02,-2.76,-2.12,12.94,-53.44,-4.79,-4.1,3.53,-0.44,0.22,0.56,0.67,370641,13853,W
197,-2.12,1.02,-2.76,-2.12,12.94,-53.44,-6.2,-7.13,3.11,-0.44,0.22,0.56,0.67,370655,13867,W
198,-2.12,1.02,-2.76,-2.12,12.94,-53.44,-4.59,-8.62,2.27,-0.44,0.22,0.56,0.67,370714,13926,W
199,-2.33,1.05,-3.14,-2.12,12.94,-53.44,-4.59,-8.62,2.27,-0.44,0.22,0.56,0.67,370730,13942,W
200,-2.12,-0.43,-3.34,-2.12,12.94,-53.44,-4.59,-8.62,2.27,-0.44,0.22,0.56,0.67,370746,13958,W
201,-2.12,-0.43,-3.34,-2.12,12.94,-53.44,-3.83,-11,1.39,-0.44,0.22,0.56,0.67,370764,13976,W
202,-2.09,-0.16,-3.04,-2.12,12.94,-53.44,-3.83,-11,1.39,-0.44,0.22,0.56,0.67,370936,14148,W
