,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction
39,4.00,-0.62,3.19,0.79,2.79,0.21,0.00,0.00,0.00,0.04,0.04,0.37,0.93
40,4.00,-0.62,3.19,0.79,2.79,0.21,0.00,0.00,0.00,-0.05,0.27,0.35,0.90
41,4.00,-0.62,3.19,-0.28,-1.20,0.15,0.00,0.00,0.00,-0.05,0.27,0.35,0.90
42,6.44,1.06,4.75,-0.28,-1.20,0.15,0.00,0.00,0.00,-0.05,0.27,0.35,0.90
43,6.44,1.06,4.75,-0.40,-4.64,0.53,0.00,0.00,0.00,-0.05,0.27,0.35,0.90
44,6.44,1.06,4.75,-0.40,-4.64,0.53,0.00,0.00,0.00,-0.03,0.22,0.36,0.91
45,6.44,1.06,4.75,-0.28,-6.81,0.16,0.00,0.00,0.00,-0.03,0.22,0.36,0.91
46,4.87,-3.00,2.00,-0.28,-6.81,0.16,0.00,0.00,0.00,-0.03,0.22,0.36,0.91
47,4.87,-3.00,2.00,0.32,-4.71,0.12,0.00,0.00,0.00,-0.03,0.22,0.36,0.91
48,4.87,-3.00,2.00,0.32,-4.71,0.12,0.00,0.00,0.00,0.08,-0.06,0.37,0.92
49,4.87,-3.00,2.00,0.25,-0.52,0.07,0.00,0.00,0.00,0.08,-0.06,0.37,0.92
50,3.62,0.37,-1.31,0.25,-0.52,0.07,0.00,0.00,0.00,0.08,-0.06,0.37,0.92
51,3.62,0.37,-1.31,-0.09,3.85,-0.44,0.00,0.00,0.00,0.08,-0.06,0.37,0.92
52,3.62,0.37,-1.31,-0.09,3.85,-0.44,0.00,0.00,0.00,0.10,-0.08,0.37,0.92
53,3.62,0.37,-1.31,-0.09,6.11,-0.65,0.00,0.00,0.00,0.10,-0.08,0.37,0.92
54,4.81,0.37,1.75,-0.09,6.11,-0.65,0.00,0.00,0.00,0.10,-0.08,0.37,0.92
55,4.81,0.37,1.75,-0.49,5.31,-0.97,0.00,0.00,0.00,0.10,-0.08,0.37,0.92
56,4.81,0.37,1.75,-0.49,5.31,-0.97,0.00,0.00,0.00,-0.01,0.18,0.35,0.92
57,4.81,0.37,1.75,0.98,2.67,0.05,0.00,0.00,0.00,-0.01,0.18,0.35,0.92
58,3.50,0.50,4.44,0.98,2.67,0.05,0.00,0.00,0.00,-0.01,0.18,0.35,0.92
59,3.50,0.50,4.44,-0.56,-2.47,0.30,0.00,0.00,0.00,-0.01,0.18,0.35,0.92
60,3.50,0.50,4.44,-0.56,-2.47,0.30,0.00,0.00,0.00,-0.05,0.28,0.33,0.90
61,3.50,0.50,4.44,-0.24,-6.24,1.23,0.00,0.00,0.00,-0.05,0.28,0.33,0.90
62,5.25,0.44,3.62,-0.24,-6.24,1.23,0.00,0.00,0.00,-0.05,0.28,0.33,0.90
63,5.25,0.44,3.62,-0.21,-7.06,0.08,0.00,0.00,0.00,-0.05,0.28,0.33,0.90
64,5.25,0.44,3.62,-0.21,-7.06,0.08,0.00,0.00,0.00,0.06,0.01,0.37,0.93
65,5.25,0.44,3.62,0.39,-2.82,0.29,0.00,0.00,0.00,0.06,0.01,0.37,0.93
66,3.31,-1.69,-0.56,0.39,-2.82,0.29,0.00,0.00,0.00,0.06,0.01,0.37,0.93
67,3.31,-1.69,-0.56,-0.21,2.69,0.05,0.00,0.00,0.00,0.06,0.01,0.37,0.93
68,3.31,-1.69,-0.56,-0.21,2.69,0.05,0.00,0.00,0.00,0.12,-0.11,0.36,0.92
69,3.31,-1.69,-0.56,-0.15,7.32,-0.54,0.00,0.00,0.00,0.12,-0.11,0.36,0.92
70,4.44,-0.62,1.31,-0.15,7.32,-0.54,0.00,0.00,0.00,0.12,-0.11,0.36,0.92
71,4.44,-0.62,1.31,-0.26,6.46,-1.18,0.00,0.00,0.00,0.12,-0.11,0.36,0.92
72,4.44,-0.62,1.31,-0.26,6.46,-1.18,0.00,0.00,0.00,-0.01,0.18,0.36,0.92
73,4.44,-0.62,1.31,0.89,2.42,-0.17,0.00,0.00,0.00,-0.01,0.18,0.36,0.92
74,5.31,-3.69,3.87,0.89,2.42,-0.17,0.00,0.00,0.00,-0.01,0.18,0.36,0.92
75,5.31,-3.69,3.87,-0.32,-1.62,0.02,0.00,0.00,0.00,-0.01,0.18,0.36,0.92
76,5.31,-3.69,3.87,-0.32,-1.62,0.02,0.00,0.00,0.00,-0.04,0.30,0.33,0.90
77,5.31,-3.69,3.87,0.37,-5.21,1.25,0.00,0.00,0.00,-0.04,0.30,0.33,0.90
78,5.25,0.06,3.62,0.37,-5.21,1.25,0.00,0.00,0.00,-0.04,0.30,0.33,0.90
79,5.25,0.06,3.62,-0.69,-7.94,0.33,0.00,0.00,0.00,-0.04,0.30,0.33,0.90
80,5.25,0.06,3.62,-0.69,-7.94,0.33,0.00,0.00,0.00,0.05,0.05,0.36,0.93
81,5.25,0.06,3.62,0.70,-4.84,0.20,0.00,0.00,0.00,0.05,0.05,0.36,0.93
82,2.37,1.37,-0.50,0.70,-4.84,0.20,0.00,0.00,0.00,0.05,0.05,0.36,0.93
83,2.37,1.37,-0.50,0.45,-0.80,0.09,0.00,0.00,0.00,0.05,0.05,0.36,0.93
84,2.37,1.37,-0.50,0.45,-0.80,0.09,0.00,0.00,0.00,0.15,-0.17,0.35,0.91
85,2.37,1.37,-0.50,-0.42,4.69,-0.24,0.00,0.00,0.00,0.15,-0.17,0.35,0.91
86,2.44,-0.69,-0.94,-0.42,4.69,-0.24,0.00,0.00,0.00,0.15,-0.17,0.35,0.91
87,2.44,-0.69,-0.94,-0.20,6.77,-0.62,0.00,0.00,0.00,0.15,-0.17,0.35,0.91
88,2.44,-0.69,-0.94,-0.20,6.77,-0.62,0.00,0.00,0.00,0.06,0.01,0.36,0.93
89,2.44,-0.69,-0.94,-0.33,6.12,-0.66,0.00,0.00,0.00,0.06,0.01,0.36,0.93
90,4.44,-2.00,3.56,-0.33,6.12,-0.66,0.00,0.00,0.00,0.06,0.01,0.36,0.93
91,4.44,-2.00,3.56,1.05,3.71,-0.07,0.00,0.00,0.00,0.06,0.01,0.36,0.93
92,4.44,-2.00,3.56,1.05,3.71,-0.07,0.00,0.00,0.00,-0.05,0.27,0.33,0.90
93,4.44,-2.00,3.56,0.15,-0.25,0.15,0.00,0.00,0.00,-0.05,0.27,0.33,0.90
94,4.37,-2.56,5.81,0.15,-0.25,0.15,0.00,0.00,0.00,-0.05,0.27,0.33,0.90
95,4.37,-2.56,5.81,-0.30,-4.69,1.17,0.00,0.00,0.00,-0.05,0.27,0.33,0.90
96,4.37,-2.56,5.81,-0.30,-4.69,1.17,0.00,0.00,0.00,-0.03,0.25,0.34,0.90
97,4.37,-2.56,5.81,-0.12,-7.64,0.16,0.00,0.00,0.00,-0.03,0.25,0.34,0.90
98,4.81,-0.62,2.81,-0.12,-7.64,0.16,0.00,0.00,0.00,-0.03,0.25,0.34,0.90
99,4.81,-0.62,2.81,0.02,-6.00,0.32,0.00,0.00,0.00,-0.03,0.25,0.34,0.90
100,4.81,-0.62,2.81,0.02,-6.00,0.32,0.00,0.00,0.00,0.08,-0.06,0.36,0.93
101,4.81,-0.62,2.81,0.71,-0.73,0.31,0.00,0.00,0.00,0.08,-0.06,0.36,0.93
102,3.62,-2.06,-1.00,0.71,-0.73,0.31,0.00,0.00,0.00,0.08,-0.06,0.36,0.93
103,3.62,-2.06,-1.00,-0.47,5.31,-0.55,0.00,0.00,0.00,0.08,-0.06,0.36,0.93
104,3.62,-2.06,-1.00,-0.47,5.31,-0.55,0.00,0.00,0.00,0.10,-0.09,0.37,0.92
105,3.62,-2.06,-1.00,-0.01,7.26,-0.61,0.00,0.00,0.00,0.10,-0.09,0.37,0.92
106,4.81,-0.25,2.50,-0.01,7.26,-0.61,0.00,0.00,0.00,0.10,-0.09,0.37,0.92
107,4.81,-0.25,2.50,-0.26,5.93,-1.04,0.00,0.00,0.00,0.10,-0.09,0.37,0.92
108,4.81,-0.25,2.50,-0.26,5.93,-1.04,0.00,0.00,0.00,-0.03,0.22,0.35,0.91
109,4.81,-0.25,2.50,0.60,2.24,-0.03,0.00,0.00,0.00,-0.03,0.22,0.35,0.91
110,3.19,0.13,4.75,0.60,2.24,-0.03,0.00,0.00,0.00,-0.03,0.22,0.35,0.91
111,3.19,0.13,4.75,-0.40,-2.26,0.13,0.00,0.00,0.00,-0.03,0.22,0.35,0.91
112,3.19,0.13,4.75,-0.40,-2.26,0.13,0.00,0.00,0.00,-0.05,0.33,0.33,0.88
113,3.19,0.13,4.75,-0.07,-5.93,1.07,0.00,0.00,0.00,-0.05,0.33,0.33,0.88
114,3.94,0.13,3.62,-0.07,-5.93,1.07,0.00,0.00,0.00,-0.05,0.33,0.33,0.88
115,3.94,0.13,3.62,-0.70,-6.07,0.17,0.00,0.00,0.00,-0.05,0.33,0.33,0.88
116,3.94,0.13,3.62,-0.70,-6.07,0.17,0.00,0.00,0.00,0.03,0.08,0.36,0.93
117,3.94,0.13,3.62,-0.16,-3.15,0.18,0.00,0.00,0.00,0.03,0.08,0.36,0.93
118,3.62,-3.00,0.56,-0.16,-3.15,0.18,0.00,0.00,0.00,0.03,0.08,0.36,0.93
119,3.62,-3.00,0.56,0.26,1.09,0.18,0.00,0.00,0.00,0.03,0.08,0.36,0.93
120,3.62,-3.00,0.56,0.26,1.09,0.18,0.00,0.00,0.00,0.08,-0.06,0.36,0.93
121,3.62,-3.00,0.56,0.56,5.16,-0.26,0.00,0.00,0.00,0.08,-0.06,0.36,0.93
122,3.62,-3.69,0.88,0.56,5.16,-0.26,0.00,0.00,0.00,0.08,-0.06,0.36,0.93
123,3.62,-3.69,0.88,-0.41,5.98,-0.54,0.00,0.00,0.00,0.08,-0.06,0.36,0.93
124,3.62,-3.69,0.88,-0.41,5.98,-0.54,0.00,0.00,0.00,0.00,0.15,0.36,0.92
125,3.62,-3.69,0.88,1.54,3.41,-0.05,0.00,0.00,0.00,0.00,0.15,0.36,0.92
126,5.19,0.13,4.37,1.54,3.41,-0.05,0.00,0.00,0.00,0.00,0.15,0.36,0.92
127,5.19,0.13,4.37,0.31,-0.04,0.18,0.00,0.00,0.00,0.00,0.15,0.36,0.92
128,5.19,0.13,4.37,0.31,-0.04,0.18,0.00,0.00,0.00,-0.05,0.30,0.34,0.89
129,5.19,0.13,4.37,-0.95,-3.98,0.54,0.00,0.00,0.00,-0.05,0.30,0.34,0.89
130,3.56,-1.62,3.19,-0.95,-3.98,0.54,0.00,0.00,0.00,-0.05,0.30,0.34,0.89
131,3.56,-1.62,3.19,-0.41,-4.89,0.02,0.00,0.00,0.00,-0.05,0.30,0.34,0.89
132,3.56,-1.62,3.19,-0.41,-4.89,0.02,0.00,0.00,0.00,-0.00,0.14,0.37,0.92
133,3.56,-1.62,3.19,-0.47,-4.20,-0.39,0.00,0.00,0.00,-0.00,0.14,0.37,0.92
134,4.37,1.37,2.12,-0.47,-4.20,-0.39,0.00,0.00,0.00,-0.00,0.14,0.37,0.92
135,4.37,1.37,2.12,0.48,-2.98,-0.30,0.00,0.00,0.00,-0.00,0.14,0.37,0.92
136,4.37,1.37,2.12,0.48,-2.98,-0.30,0.00,0.00,0.00,0.07,-0.05,0.35,0.93
137,4.37,1.37,2.12,0.18,2.15,0.09,0.00,0.00,0.00,0.07,-0.05,0.35,0.93
138,4.44,0.37,-0.94,0.18,2.15,0.09,0.00,0.00,0.00,0.07,-0.05,0.35,0.93
139,4.44,0.37,-0.94,0.09,5.47,0.03,0.00,0.00,0.00,0.07,-0.05,0.35,0.93
140,4.44,0.37,-0.94,0.09,5.47,0.03,0.00,0.00,0.00,0.05,0.04,0.36,0.93
141,4.44,0.37,-0.94,-0.69,5.01,-0.34,0.00,0.00,0.00,0.05,0.04,0.36,0.93
142,4.81,-1.62,4.37,-0.69,5.01,-0.34,0.00,0.00,0.00,0.05,0.04,0.36,0.93
143,4.81,-1.62,4.37,1.14,2.57,0.13,0.00,0.00,0.00,0.05,0.04,0.36,0.93
144,4.81,-1.62,4.37,1.14,2.57,0.13,0.00,0.00,0.00,-0.05,0.25,0.35,0.90
145,4.81,-1.62,4.37,-0.62,-2.57,0.42,0.00,0.00,0.00,-0.05,0.25,0.35,0.90
146,3.94,0.13,4.44,-0.62,-2.57,0.42,0.00,0.00,0.00,-0.05,0.25,0.35,0.90
147,3.94,0.13,4.44,0.42,-5.52,0.14,0.00,0.00,0.00,-0.05,0.25,0.35,0.90
148,3.94,0.13,4.44,0.42,-5.52,0.14,0.00,0.00,0.00,-0.00,0.16,0.36,0.92
149,3.94,0.13,4.44,-0.26,-5.17,-0.34,0.00,0.00,0.00,-0.00,0.16,0.36,0.92
150,4.87,-0.31,0.94,-0.26,-5.17,-0.34,0.00,0.00,0.00,-0.00,0.16,0.36,0.92
151,4.87,-0.31,0.94,0.53,-1.58,0.03,0.00,0.00,0.00,-0.00,0.16,0.36,0.92
152,4.87,-0.31,0.94,0.53,-1.58,0.03,0.00,0.00,0.00,0.08,-0.06,0.35,0.93
153,4.87,-0.31,0.94,0.45,3.52,-0.02,0.00,0.00,0.00,0.08,-0.06,0.35,0.93
154,4.87,-2.06,0.88,0.45,3.52,-0.02,0.00,0.00,0.00,0.08,-0.06,0.35,0.93
155,4.87,-2.06,0.88,-0.89,4.81,-0.28,0.00,0.00,0.00,0.08,-0.06,0.35,0.93
156,4.87,-2.06,0.88,-0.89,4.81,-0.28,0.00,0.00,0.00,0.04,0.07,0.36,0.93
157,4.87,-2.06,0.88,-0.93,2.60,-0.50,0.00,0.00,0.00,0.04,0.07,0.36,0.93
158,4.81,-0.94,3.94,-0.93,2.60,-0.50,0.00,0.00,0.00,0.04,0.07,0.36,0.93
159,4.81,-0.94,3.94,0.56,0.19,0.13,0.00,0.00,0.00,0.04,0.07,0.36,0.93
160,4.81,-0.94,3.94,0.56,0.19,0.13,0.00,0.00,0.00,-0.04,0.19,0.35,0.92
161,4.81,-0.94,3.94,0.24,-1.92,0.13,0.00,0.00,0.00,-0.04,0.19,0.35,0.92
162,4.00,-0.94,3.62,0.24,-1.92,0.13,0.00,0.00,0.00,-0.04,0.19,0.35,0.92
163,4.00,-0.94,3.62,0.77,-4.21,0.33,0.00,0.00,0.00,-0.04,0.19,0.35,0.92
164,4.00,-0.94,3.62,0.77,-4.21,0.33,0.00,0.00,0.00,0.02,0.10,0.35,0.93
165,4.00,-0.94,3.62,-0.35,-5.75,0.21,0.00,0.00,0.00,0.02,0.10,0.35,0.93
166,3.56,0.69,-0.19,-0.35,-5.75,0.21,0.00,0.00,0.00,0.02,0.10,0.35,0.93
167,3.56,0.69,-0.19,-0.24,-3.74,-0.17,0.00,0.00,0.00,0.02,0.10,0.35,0.93
168,3.56,0.69,-0.19,-0.24,-3.74,-0.17,0.00,0.00,0.00,0.11,-0.14,0.34,0.92
169,3.56,0.69,-0.19,0.33,-0.11,0.05,0.00,0.00,0.00,0.11,-0.14,0.34,0.92
170,2.87,-2.06,-2.12,0.33,-0.11,0.05,0.00,0.00,0.00,0.11,-0.14,0.34,0.92
171,2.87,-2.06,-2.12,0.21,4.82,-0.27,0.00,0.00,0.00,0.11,-0.14,0.34,0.92
172,2.87,-2.06,-2.12,0.21,4.82,-0.27,0.00,0.00,0.00,0.11,-0.13,0.34,0.92
173,2.87,-2.06,-2.12,-0.37,6.62,-0.28,0.00,0.00,0.00,0.11,-0.13,0.34,0.92
174,4.44,-1.31,0.94,-0.37,6.62,-0.28,0.00,0.00,0.00,0.11,-0.13,0.34,0.92
175,4.44,-1.31,0.94,-0.30,5.59,-0.40,0.00,0.00,0.00,0.11,-0.13,0.34,0.92
176,4.44,-1.31,0.94,-0.30,5.59,-0.40,0.00,0.00,0.00,-0.00,0.16,0.35,0.92
177,4.44,-1.31,0.94,0.89,3.69,0.24,0.00,0.00,0.00,-0.00,0.16,0.35,0.92
178,5.25,-0.25,4.37,0.89,3.69,0.24,0.00,0.00,0.00,-0.00,0.16,0.35,0.92
179,5.25,-0.25,4.37,0.17,1.61,0.01,0.00,0.00,0.00,-0.00,0.16,0.35,0.92
180,5.25,-0.25,4.37,0.17,1.61,0.01,0.00,0.00,0.00,-0.05,0.33,0.33,0.88
181,5.25,-0.25,4.37,-0.46,-1.59,0.02,0.00,0.00,0.00,-0.05,0.33,0.33,0.88
182,3.56,-0.88,5.50,-0.46,-1.59,0.02,0.00,0.00,0.00,-0.05,0.33,0.33,0.88
183,3.56,-0.88,5.50,0.42,-5.42,1.15,0.00,0.00,0.00,-0.05,0.33,0.33,0.88
184,3.56,-0.88,5.50,0.42,-5.42,1.15,0.00,0.00,0.00,-0.03,0.24,0.35,0.90
185,3.56,-0.88,5.50,-0.52,-6.70,-0.02,0.00,0.00,0.00,-0.03,0.24,0.35,0.90
186,3.94,1.06,2.87,-0.52,-6.70,-0.02,0.00,0.00,0.00,-0.03,0.24,0.35,0.90
187,3.94,1.06,2.87,-0.46,-6.18,-0.30,0.00,0.00,0.00,-0.03,0.24,0.35,0.90
188,3.94,1.06,2.87,-0.46,-6.18,-0.30,0.00,0.00,0.00,0.08,-0.06,0.36,0.93
189,3.94,1.06,2.87,0.46,-3.67,-0.14,0.00,0.00,0.00,0.08,-0.06,0.36,0.93
190,2.44,-0.69,-1.75,0.46,-3.67,-0.14,0.00,0.00,0.00,0.08,-0.06,0.36,0.93
191,2.44,-0.69,-1.75,-0.14,-0.23,-0.08,0.00,0.00,0.00,0.08,-0.06,0.36,0.93
192,2.44,-0.69,-1.75,-0.14,-0.23,-0.08,0.00,0.00,0.00,0.15,-0.21,0.33,0.91
193,2.44,-0.69,-1.75,-0.26,3.57,-0.04,0.00,0.00,0.00,0.15,-0.21,0.33,0.91
194,2.06,-2.06,-1.00,-0.26,3.57,-0.04,0.00,0.00,0.00,0.15,-0.21,0.33,0.91
195,2.06,-2.06,-1.00,0.32,6.16,0.14,0.00,0.00,0.00,0.15,-0.21,0.33,0.91
196,2.06,-2.06,-1.00,0.32,6.16,0.14,0.00,0.00,0.00,0.08,-0.06,0.35,0.93
197,2.06,-2.06,-1.00,-0.33,5.63,0.14,0.00,0.00,0.00,0.08,-0.06,0.35,0.93
198,4.37,0.69,2.50,-0.33,5.63,0.14,0.00,0.00,0.00,0.08,-0.06,0.35,0.93
199,4.37,0.69,2.50,-0.04,3.70,-0.31,0.00,0.00,0.00,0.08,-0.06,0.35,0.93
200,4.37,0.69,2.50,-0.04,3.70,-0.31,0.00,0.00,0.00,-0.02,0.19,0.36,0.91
201,4.37,0.69,2.50,0.52,1.38,0.01,0.00,0.00,0.00,-0.02,0.19,0.36,0.91
202,3.19,0.50,4.81,0.52,1.38,0.01,0.00,0.00,0.00,-0.02,0.19,0.36,0.91
203,3.19,0.50,4.81,-0.68,-2.04,0.63,0.00,0.00,0.00,-0.02,0.19,0.36,0.91
204,3.19,0.50,4.81,-0.68,-2.04,0.63,0.00,0.00,0.00,-0.02,0.26,0.36,0.90
205,3.19,0.50,4.81,-0.55,-4.77,0.02,0.00,0.00,0.00,-0.02,0.26,0.36,0.90
206,4.81,0.06,3.62,-0.55,-4.77,0.02,0.00,0.00,0.00,-0.02,0.26,0.36,0.90
207,4.81,0.06,3.62,-0.75,-5.20,-0.19,0.00,0.00,0.00,-0.02,0.26,0.36,0.90
208,4.81,0.06,3.62,-0.75,-5.20,-0.19,0.00,0.00,0.00,0.03,0.04,0.37,0.93
209,4.81,0.06,3.62,-0.59,-4.56,-0.21,0.00,0.00,0.00,0.03,0.04,0.37,0.93
210,2.00,-1.31,0.19,-0.59,-4.56,-0.21,0.00,0.00,0.00,0.03,0.04,0.37,0.93
211,2.00,-1.31,0.19,0.33,-1.09,-0.11,0.00,0.00,0.00,0.03,0.04,0.37,0.93
212,2.00,-1.31,0.19,0.33,-1.09,-0.11,0.00,0.00,0.00,0.08,-0.15,0.35,0.92
213,2.00,-1.31,0.19,0.33,2.39,0.05,0.00,0.00,0.00,0.08,-0.15,0.35,0.92
214,2.81,0.37,-0.94,0.33,2.39,0.05,0.00,0.00,0.00,0.08,-0.15,0.35,0.92
215,2.81,0.37,-0.94,1.12,5.64,0.22,0.00,0.00,0.00,0.08,-0.15,0.35,0.92
216,2.81,0.37,-0.94,1.12,5.64,0.22,0.00,0.00,0.00,0.06,-0.04,0.36,0.93
217,2.81,0.37,-0.94,-0.29,5.73,0.03,0.00,0.00,0.00,0.06,-0.04,0.36,0.93
218,4.81,0.06,3.19,-0.29,5.73,0.03,0.00,0.00,0.00,0.06,-0.04,0.36,0.93
219,4.81,0.06,3.19,0.09,3.71,0.07,0.00,0.00,0.00,0.06,-0.04,0.36,0.93
220,4.81,0.06,3.19,0.09,3.71,0.07,0.00,0.00,0.00,-0.04,0.21,0.37,0.90
221,4.81,0.06,3.19,0.61,0.60,0.03,0.00,0.00,0.00,-0.04,0.21,0.37,0.90
222,4.00,-1.25,4.75,0.61,0.60,0.03,0.00,0.00,0.00,-0.04,0.21,0.37,0.90
223,4.00,-1.25,4.75,-0.34,-3.32,-0.04,0.00,0.00,0.00,-0.04,0.21,0.37,0.90
224,4.00,-1.25,4.75,-0.34,-3.32,-0.04,0.00,0.00,0.00,-0.03,0.24,0.37,0.90
225,4.00,-1.25,4.75,-0.28,-5.43,0.34,0.00,0.00,0.00,-0.03,0.24,0.37,0.90
226,3.25,-2.62,1.69,-0.28,-5.43,0.34,0.00,0.00,0.00,-0.03,0.24,0.37,0.90
227,3.25,-2.62,1.69,-0.64,-4.58,-0.11,0.00,0.00,0.00,-0.03,0.24,0.37,0.90
228,3.25,-2.62,1.69,-0.64,-4.58,-0.11,0.00,0.00,0.00,0.05,0.02,0.37,0.93
229,3.25,-2.62,1.69,0.23,-2.50,-0.05,0.00,0.00,0.00,0.05,0.02,0.37,0.93
230,2.44,-3.00,0.56,0.23,-2.50,-0.05,0.00,0.00,0.00,0.05,0.02,0.37,0.93
231,2.44,-3.00,0.56,0.34,1.22,0.10,0.00,0.00,0.00,0.05,0.02,0.37,0.93
232,2.44,-3.00,0.56,0.34,1.22,0.10,0.00,0.00,0.00,0.09,-0.08,0.36,0.92
233,2.44,-3.00,0.56,0.54,4.09,0.11,0.00,0.00,0.00,0.09,-0.08,0.36,0.92
234,3.56,1.00,0.62,0.54,4.09,0.11,0.00,0.00,0.00,0.09,-0.08,0.36,0.92
235,3.56,1.00,0.62,-0.62,5.28,-0.32,0.00,0.00,0.00,0.09,-0.08,0.36,0.92
236,3.56,1.00,0.62,-0.62,5.28,-0.32,0.00,0.00,0.00,0.03,0.10,0.38,0.92
237,3.56,1.00,0.62,-0.79,3.37,-0.66,0.00,0.00,0.00,0.03,0.10,0.38,0.92
238,5.69,-1.62,3.56,-0.79,3.37,-0.66,0.00,0.00,0.00,0.03,0.10,0.38,0.92
239,5.69,-1.62,3.56,-0.18,-1.09,-0.35,0.00,0.00,0.00,0.03,0.10,0.38,0.92
240,5.69,-1.62,3.56,-0.18,-1.09,-0.35,0.00,0.00,0.00,-0.04,0.23,0.36,0.91
241,5.69,-1.62,3.56,0.70,-5.27,0.18,0.00,0.00,0.00,-0.04,0.23,0.36,0.91
242,4.81,0.44,2.87,0.70,-5.27,0.18,0.00,0.00,0.00,-0.04,0.23,0.36,0.91
