,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction
18,4.37,-0.25,3.19,-0.21,-1.71,0.10,0.00,0.00,0.00,0.02,0.18,0.31,0.93
19,4.37,-0.25,3.19,-0.21,-1.71,0.10,0.00,0.00,0.00,0.01,0.20,0.32,0.93
20,4.37,-0.25,3.19,0.07,-3.19,0.47,0.00,0.00,0.00,0.01,0.20,0.32,0.93
21,4.06,-3.31,2.00,0.07,-3.19,0.47,0.00,0.00,0.00,0.01,0.20,0.32,0.93
22,4.06,-3.31,2.00,0.41,-5.52,0.17,0.00,0.00,0.00,0.01,0.20,0.32,0.93
23,4.06,-3.31,2.00,0.41,-5.52,0.17,0.00,0.00,0.00,0.07,0.04,0.33,0.94
24,4.06,-3.31,2.00,-0.26,-4.91,0.10,0.00,0.00,0.00,0.07,0.04,0.33,0.94
25,2.87,-1.00,-0.94,-0.26,-4.91,0.10,0.00,0.00,0.00,0.07,0.04,0.33,0.94
26,2.87,-1.00,-0.94,-0.78,-2.47,-0.14,0.00,0.00,0.00,0.07,0.04,0.33,0.94
27,2.87,-1.00,-0.94,-0.78,-2.47,-0.14,0.00,0.00,0.00,0.13,-0.18,0.31,0.93
28,2.87,-1.00,-0.94,0.04,2.32,-0.10,0.00,0.00,0.00,0.13,-0.18,0.31,0.93
29,2.81,1.00,-2.06,0.04,2.32,-0.10,0.00,0.00,0.00,0.13,-0.18,0.31,0.93
30,2.81,1.00,-2.06,0.46,6.06,-0.18,0.00,0.00,0.00,0.13,-0.18,0.31,0.93
31,2.81,1.00,-2.06,0.46,6.06,-0.18,0.00,0.00,0.00,0.10,-0.08,0.31,0.94
32,2.81,1.00,-2.06,0.47,5.85,-0.30,0.00,0.00,0.00,0.10,-0.08,0.31,0.94
33,4.00,-1.69,1.69,0.47,5.85,-0.30,0.00,0.00,0.00,0.10,-0.08,0.31,0.94
34,4.00,-1.69,1.69,0.12,3.89,-0.26,0.00,0.00,0.00,0.10,-0.08,0.31,0.94
35,4.00,-1.69,1.69,0.12,3.89,-0.26,0.00,0.00,0.00,0.03,0.19,0.31,0.93
36,4.00,-1.69,1.69,-0.20,2.37,0.24,0.00,0.00,0.00,0.03,0.19,0.31,0.93
37,4.37,2.44,2.56,-0.20,2.37,0.24,0.00,0.00,0.00,0.03,0.19,0.31,0.93
38,4.37,2.44,2.56,0.18,0.82,0.33,0.00,0.00,0.00,0.03,0.19,0.31,0.93
39,4.37,2.44,2.56,0.18,0.82,0.33,0.00,0.00,0.00,-0.01,0.30,0.32,0.90
40,4.37,2.44,2.56,0.09,-1.00,0.24,0.00,0.00,0.00,-0.01,0.30,0.32,0.90
41,4.81,-1.25,4.75,0.09,-1.00,0.24,0.00,0.00,0.00,-0.01,0.30,0.32,0.90
42,4.81,-1.25,4.75,0.01,-3.43,0.49,0.00,0.00,0.00,-0.01,0.30,0.32,0.90
43,4.81,-1.25,4.75,0.01,-3.43,0.49,0.00,0.00,0.00,0.02,0.25,0.33,0.91
44,4.81,-1.25,4.75,0.39,-4.52,0.69,0.00,0.00,0.00,0.02,0.25,0.33,0.91
45,4.87,-0.62,1.69,0.39,-4.52,0.69,0.00,0.00,0.00,0.02,0.25,0.33,0.91
46,4.87,-0.62,1.69,-0.93,-5.63,-0.03,0.00,0.00,0.00,0.02,0.25,0.33,0.91
47,4.87,-0.62,1.69,-0.93,-5.63,-0.03,0.00,0.00,0.00,0.10,0.04,0.34,0.93
48,4.87,-0.62,1.69,-0.89,-4.74,-0.28,0.00,0.00,0.00,0.10,0.04,0.34,0.93
49,2.44,-1.00,-1.75,-0.89,-4.74,-0.28,0.00,0.00,0.00,0.10,0.04,0.34,0.93
50,2.44,-1.00,-1.75,-0.35,-2.49,-0.29,0.00,0.00,0.00,0.10,0.04,0.34,0.93
51,2.44,-1.00,-1.75,-0.35,-2.49,-0.29,0.00,0.00,0.00,0.14,-0.19,0.30,0.93
52,2.44,-1.00,-1.75,-0.65,-0.21,0.22,0.00,0.00,0.00,0.14,-0.19,0.30,0.93
53,0.75,0.69,-2.81,-0.65,-0.21,0.22,0.00,0.00,0.00,0.14,-0.19,0.30,0.93
54,0.75,0.69,-2.81,-0.10,1.77,0.18,0.00,0.00,0.00,0.14,-0.19,0.30,0.93
55,0.75,0.69,-2.81,-0.10,1.77,0.18,0.00,0.00,0.00,0.12,-0.20,0.30,0.93
56,0.75,0.69,-2.81,0.19,4.54,-0.20,0.00,0.00,0.00,0.12,-0.20,0.30,0.93
57,2.81,0.69,-1.31,0.19,4.54,-0.20,0.00,0.00,0.00,0.12,-0.20,0.30,0.93
58,2.81,0.69,-1.31,0.82,5.20,-0.44,0.00,0.00,0.00,0.12,-0.20,0.30,0.93
59,2.81,0.69,-1.31,0.82,5.20,-0.44,0.00,0.00,0.00,0.07,-0.01,0.31,0.95
60,2.81,0.69,-1.31,0.21,4.76,-0.18,0.00,0.00,0.00,0.07,-0.01,0.31,0.95
61,4.00,0.44,1.75,0.21,4.76,-0.18,0.00,0.00,0.00,0.07,-0.01,0.31,0.95
62,4.00,0.44,1.75,0.12,3.95,0.21,0.00,0.00,0.00,0.07,-0.01,0.31,0.95
63,4.00,0.44,1.75,0.12,3.95,0.21,0.00,0.00,0.00,0.01,0.22,0.31,0.92
64,4.00,0.44,1.75,0.23,2.51,0.57,0.00,0.00,0.00,0.01,0.22,0.31,0.92
65,2.37,-0.94,4.00,0.23,2.51,0.57,0.00,0.00,0.00,0.01,0.22,0.31,0.92
66,2.37,-0.94,4.00,-0.15,0.67,0.47,0.00,0.00,0.00,0.01,0.22,0.31,0.92
67,2.37,-0.94,4.00,-0.15,0.67,0.47,0.00,0.00,0.00,-0.01,0.33,0.33,0.88
68,2.37,-0.94,4.00,0.01,-1.18,0.23,0.00,0.00,0.00,-0.01,0.33,0.33,0.88
69,5.62,0.13,4.75,0.01,-1.18,0.23,0.00,0.00,0.00,-0.01,0.33,0.33,0.88
70,5.62,0.13,4.75,0.14,-3.45,0.14,0.00,0.00,0.00,-0.01,0.33,0.33,0.88
71,5.62,0.13,4.75,0.14,-3.45,0.14,0.00,0.00,0.00,0.01,0.28,0.34,0.90
72,5.62,0.13,4.75,0.07,-6.33,0.54,0.00,0.00,0.00,0.01,0.28,0.34,0.90
73,5.25,-1.31,2.06,0.07,-6.33,0.54,0.00,0.00,0.00,0.01,0.28,0.34,0.90
74,5.25,-1.31,2.06,-1.38,-7.21,0.14,0.00,0.00,0.00,0.01,0.28,0.34,0.90
75,5.25,-1.31,2.06,-1.38,-7.21,0.14,0.00,0.00,0.00,0.10,-0.01,0.34,0.94
76,5.25,-1.31,2.06,-0.77,-5.72,-0.15,0.00,0.00,0.00,0.10,-0.01,0.34,0.94
77,2.06,-2.69,-1.31,-0.77,-5.72,-0.15,0.00,0.00,0.00,0.10,-0.01,0.34,0.94
78,2.06,-2.69,-1.31,-0.51,-3.22,-0.13,0.00,0.00,0.00,0.10,-0.01,0.34,0.94
79,2.06,-2.69,-1.31,-0.51,-3.22,-0.13,0.00,0.00,0.00,0.15,-0.28,0.29,0.90
80,2.06,-2.69,-1.31,-0.55,-0.52,-0.15,0.00,0.00,0.00,0.15,-0.28,0.29,0.90
81,-1.31,1.75,-3.12,-0.55,-0.52,-0.15,0.00,0.00,0.00,0.15,-0.28,0.29,0.90
82,-1.31,1.75,-3.12,0.23,2.87,-0.01,0.00,0.00,0.00,0.15,-0.28,0.29,0.90
83,-1.31,1.75,-3.12,0.23,2.87,-0.01,0.00,0.00,0.00,0.14,-0.30,0.28,0.90
84,-1.31,1.75,-3.12,0.36,6.26,-0.05,0.00,0.00,0.00,0.14,-0.30,0.28,0.90
85,1.62,-1.37,-1.31,0.36,6.26,-0.05,0.00,0.00,0.00,0.14,-0.30,0.28,0.90
86,1.62,-1.37,-1.31,0.27,6.78,-0.24,0.00,0.00,0.00,0.14,-0.30,0.28,0.90
87,1.62,-1.37,-1.31,0.27,6.78,-0.24,0.00,0.00,0.00,0.07,-0.02,0.31,0.95
88,1.62,-1.37,-1.31,0.36,4.83,-0.18,0.00,0.00,0.00,0.07,-0.02,0.31,0.95
89,4.00,0.06,2.06,0.36,4.83,-0.18,0.00,0.00,0.00,0.07,-0.02,0.31,0.95
90,4.00,0.06,2.06,-0.22,3.49,-0.38,0.00,0.00,0.00,0.07,-0.02,0.31,0.95
91,4.00,0.06,2.06,-0.22,3.49,-0.38,0.00,0.00,0.00,0.01,0.22,0.31,0.92
92,4.00,0.06,2.06,0.05,2.65,0.13,0.00,0.00,0.00,0.01,0.22,0.31,0.92
93,3.94,1.06,3.69,0.05,2.65,0.13,0.00,0.00,0.00,0.01,0.22,0.31,0.92
94,3.94,1.06,3.69,0.01,0.55,0.26,0.00,0.00,0.00,0.01,0.22,0.31,0.92
95,3.94,1.06,3.69,0.01,0.55,0.26,0.00,0.00,0.00,-0.03,0.34,0.31,0.89
96,3.94,1.06,3.69,-0.05,-1.33,0.15,0.00,0.00,0.00,-0.03,0.34,0.31,0.89
97,3.94,-0.25,4.00,-0.05,-1.33,0.15,0.00,0.00,0.00,-0.03,0.34,0.31,0.89
98,3.94,-0.25,4.00,0.39,-3.62,0.54,0.00,0.00,0.00,-0.03,0.34,0.31,0.89
99,3.94,-0.25,4.00,0.39,-3.62,0.54,0.00,0.00,0.00,0.00,0.27,0.32,0.91
100,3.94,-0.25,4.00,0.17,-6.56,0.41,0.00,0.00,0.00,0.00,0.27,0.32,0.91
101,4.00,0.06,1.75,0.17,-6.56,0.41,0.00,0.00,0.00,0.00,0.27,0.32,0.91
102,4.00,0.06,1.75,-0.62,-7.40,0.27,0.00,0.00,0.00,0.00,0.27,0.32,0.91
103,4.00,0.06,1.75,-0.62,-7.40,0.27,0.00,0.00,0.00,0.10,-0.02,0.32,0.94
104,4.00,0.06,1.75,-0.33,-5.07,-0.32,0.00,0.00,0.00,0.10,-0.02,0.32,0.94
105,1.56,0.69,-2.06,-0.33,-5.07,-0.32,0.00,0.00,0.00,0.10,-0.02,0.32,0.94
106,1.56,0.69,-2.06,-0.42,-0.95,-0.11,0.00,0.00,0.00,0.10,-0.02,0.32,0.94
107,1.56,0.69,-2.06,-0.42,-0.95,-0.11,0.00,0.00,0.00,0.15,-0.24,0.28,0.92
108,1.56,0.69,-2.06,-0.28,0.12,-0.22,0.00,0.00,0.00,0.15,-0.24,0.28,0.92
109,-0.06,2.44,-1.62,-0.28,0.12,-0.22,0.00,0.00,0.00,0.15,-0.24,0.28,0.92
110,-0.06,2.44,-1.62,0.10,1.37,0.17,0.00,0.00,0.00,0.15,-0.24,0.28,0.92
111,-0.06,2.44,-1.62,0.10,1.37,0.17,0.00,0.00,0.00,0.14,-0.24,0.27,0.92
112,-0.06,2.44,-1.62,0.53,5.76,0.35,0.00,0.00,0.00,0.14,-0.24,0.27,0.92
113,2.00,-0.62,-0.19,0.53,5.76,0.35,0.00,0.00,0.00,0.14,-0.24,0.27,0.92
114,2.00,-0.62,-0.19,-0.54,6.29,-0.14,0.00,0.00,0.00,0.14,-0.24,0.27,0.92
115,2.00,-0.62,-0.19,-0.54,6.29,-0.14,0.00,0.00,0.00,0.07,-0.00,0.31,0.95
116,2.00,-0.62,-0.19,0.09,4.23,-0.38,0.00,0.00,0.00,0.07,-0.00,0.31,0.95
117,4.81,-0.31,1.69,0.09,4.23,-0.38,0.00,0.00,0.00,0.07,-0.00,0.31,0.95
118,4.81,-0.31,1.69,0.52,2.61,0.21,0.00,0.00,0.00,0.07,-0.00,0.31,0.95
119,4.81,-0.31,1.69,0.52,2.61,0.21,0.00,0.00,0.00,0.00,0.20,0.31,0.93
120,4.81,-0.31,1.69,0.14,2.72,0.69,0.00,0.00,0.00,0.00,0.20,0.31,0.93
121,4.37,0.13,4.75,0.14,2.72,0.69,0.00,0.00,0.00,0.00,0.20,0.31,0.93
122,4.37,0.13,4.75,0.03,-0.20,-0.09,0.00,0.00,0.00,0.00,0.20,0.31,0.93
123,4.37,0.13,4.75,0.03,-0.20,-0.09,0.00,0.00,0.00,-0.01,0.30,0.32,0.90
124,4.37,0.13,4.75,0.49,-2.96,0.21,0.00,0.00,0.00,-0.01,0.30,0.32,0.90
125,4.75,1.75,4.37,0.49,-2.96,0.21,0.00,0.00,0.00,-0.01,0.30,0.32,0.90
126,4.75,1.75,4.37,0.39,-6.58,0.26,0.00,0.00,0.00,-0.01,0.30,0.32,0.90
127,4.75,1.75,4.37,0.39,-6.58,0.26,0.00,0.00,0.00,0.06,0.17,0.32,0.93
128,4.75,1.75,4.37,0.22,-7.40,0.47,0.00,0.00,0.00,0.06,0.17,0.32,0.93
129,3.25,1.00,0.19,0.22,-7.40,0.47,0.00,0.00,0.00,0.06,0.17,0.32,0.93
130,3.25,1.00,0.19,0.35,-5.44,0.52,0.00,0.00,0.00,0.06,0.17,0.32,0.93
131,3.25,1.00,0.19,0.35,-5.44,0.52,0.00,0.00,0.00,0.18,-0.16,0.30,0.92
132,3.25,1.00,0.19,-0.39,-2.09,0.18,0.00,0.00,0.00,0.18,-0.16,0.30,0.92
133,1.19,0.00,-2.81,-0.39,-2.09,0.18,0.00,0.00,0.00,0.18,-0.16,0.30,0.92
134,1.19,0.00,-2.81,0.01,0.03,-0.08,0.00,0.00,0.00,0.18,-0.16,0.30,0.92
135,1.19,0.00,-2.81,0.01,0.03,-0.08,0.00,0.00,0.00,0.21,-0.26,0.28,0.90
136,1.19,0.00,-2.81,-0.47,3.01,0.08,0.00,0.00,0.00,0.21,-0.26,0.28,0.90
137,-0.44,0.37,-3.19,-0.47,3.01,0.08,0.00,0.00,0.00,0.21,-0.26,0.28,0.90
138,-0.44,0.37,-3.19,-0.50,4.78,0.23,0.00,0.00,0.00,0.21,-0.26,0.28,0.90
139,-0.44,0.37,-3.19,-0.50,4.78,0.23,0.00,0.00,0.00,0.15,-0.14,0.31,0.93
140,-0.44,0.37,-3.19,-0.35,6.13,0.14,0.00,0.00,0.00,0.15,-0.14,0.31,0.93
141,3.31,-3.06,-1.00,-0.35,6.13,0.14,0.00,0.00,0.00,0.15,-0.14,0.31,0.93
142,3.31,-3.06,-1.00,0.15,4.51,0.11,0.00,0.00,0.00,0.15,-0.14,0.31,0.93
143,3.31,-3.06,-1.00,0.15,4.51,0.11,0.00,0.00,0.00,0.05,0.11,0.34,0.93
144,3.31,-3.06,-1.00,-0.35,4.00,0.10,0.00,0.00,0.00,0.05,0.11,0.34,0.93
145,4.75,2.06,2.87,-0.35,4.00,0.10,0.00,0.00,0.00,0.05,0.11,0.34,0.93
146,4.75,2.06,2.87,-0.02,3.09,0.84,0.00,0.00,0.00,0.05,0.11,0.34,0.93
147,4.75,2.06,2.87,-0.02,3.09,0.84,0.00,0.00,0.00,-0.03,0.28,0.36,0.89
148,4.75,2.06,2.87,-0.21,0.35,0.81,0.00,0.00,0.00,-0.03,0.28,0.36,0.89
149,4.37,-1.25,4.31,-0.21,0.35,0.81,0.00,0.00,0.00,-0.03,0.28,0.36,0.89
150,4.37,-1.25,4.31,-0.54,-3.65,0.33,0.00,0.00,0.00,-0.03,0.28,0.36,0.89
151,4.37,-1.25,4.31,-0.54,-3.65,0.33,0.00,0.00,0.00,-0.02,0.29,0.39,0.87
152,4.37,-1.25,4.31,-0.53,-7.73,-0.44,0.00,0.00,0.00,-0.02,0.29,0.39,0.87
153,5.69,-0.62,3.19,-0.53,-7.73,-0.44,0.00,0.00,0.00,-0.02,0.29,0.39,0.87
154,5.69,-0.62,3.19,-0.33,-8.23,-0.14,0.00,0.00,0.00,-0.02,0.29,0.39,0.87
155,5.69,-0.62,3.19,-0.33,-8.23,-0.14,0.00,0.00,0.00,0.09,-0.04,0.38,0.92
156,5.69,-0.62,3.19,0.30,-5.55,0.13,0.00,0.00,0.00,0.09,-0.04,0.38,0.92
157,3.25,0.37,-2.06,0.30,-5.55,0.13,0.00,0.00,0.00,0.09,-0.04,0.38,0.92
158,3.25,0.37,-2.06,-0.08,-0.19,0.52,0.00,0.00,0.00,0.09,-0.04,0.38,0.92
159,3.25,0.37,-2.06,-0.08,-0.19,0.52,0.00,0.00,0.00,0.18,-0.27,0.35,0.88
160,3.25,0.37,-2.06,-0.37,4.30,0.09,0.00,0.00,0.00,0.18,-0.27,0.35,0.88
161,1.19,-2.06,-2.44,-0.37,4.30,0.09,0.00,0.00,0.00,0.18,-0.27,0.35,0.88
162,1.19,-2.06,-2.44,0.27,7.66,-0.56,0.00,0.00,0.00,0.18,-0.27,0.35,0.88
163,1.19,-2.06,-2.44,0.27,7.66,-0.56,0.00,0.00,0.00,0.09,-0.09,0.38,0.92
164,1.19,-2.06,-2.44,0.02,6.30,-0.54,0.00,0.00,0.00,0.09,-0.09,0.38,0.92
165,5.69,0.69,0.94,0.02,6.30,-0.54,0.00,0.00,0.00,0.09,-0.09,0.38,0.92
166,5.69,0.69,0.94,-0.08,4.25,-0.28,0.00,0.00,0.00,0.09,-0.09,0.38,0.92
167,5.69,0.69,0.94,-0.08,4.25,-0.28,0.00,0.00,0.00,-0.03,0.20,0.37,0.91
168,5.69,0.69,0.94,0.03,3.15,0.13,0.00,0.00,0.00,-0.03,0.20,0.37,0.91
169,4.37,-0.56,4.75,0.03,3.15,0.13,0.00,0.00,0.00,-0.03,0.20,0.37,0.91
170,4.37,-0.56,4.75,0.13,-0.15,0.13,0.00,0.00,0.00,-0.03,0.20,0.37,0.91
171,4.37,-0.56,4.75,0.13,-0.15,0.13,0.00,0.00,0.00,-0.07,0.33,0.36,0.87
172,4.37,-0.56,4.75,0.53,-3.92,0.57,0.00,0.00,0.00,-0.07,0.33,0.36,0.87
173,5.25,-0.94,5.44,0.53,-3.92,0.57,0.00,0.00,0.00,-0.07,0.33,0.36,0.87
174,5.25,-0.94,5.44,0.37,-6.52,0.64,0.00,0.00,0.00,-0.07,0.33,0.36,0.87
175,5.25,-0.94,5.44,0.37,-6.52,0.64,0.00,0.00,0.00,0.02,0.17,0.38,0.91
176,5.25,-0.94,5.44,-0.74,-6.94,0.45,0.00,0.00,0.00,0.02,0.17,0.38,0.91
177,5.75,-3.06,0.50,-0.74,-6.94,0.45,0.00,0.00,0.00,0.02,0.17,0.38,0.91
178,5.75,-3.06,0.50,-0.41,-4.27,-0.18,0.00,0.00,0.00,0.02,0.17,0.38,0.91
179,5.75,-3.06,0.50,-0.41,-4.27,-0.18,0.00,0.00,0.00,0.13,-0.13,0.37,0.91
180,5.75,-3.06,0.50,-0.22,-1.47,-0.44,0.00,0.00,0.00,0.13,-0.13,0.37,0.91
181,2.94,-2.37,-3.25,-0.22,-1.47,-0.44,0.00,0.00,0.00,0.13,-0.13,0.37,0.91
182,2.94,-2.37,-3.25,-0.39,3.87,0.04,0.00,0.00,0.00,0.13,-0.13,0.37,0.91
183,2.94,-2.37,-3.25,-0.39,3.87,0.04,0.00,0.00,0.00,0.14,-0.18,0.35,0.91
184,2.94,-2.37,-3.25,0.02,7.04,-0.34,0.00,0.00,0.00,0.14,-0.18,0.35,0.91
185,4.44,-1.69,0.56,0.02,7.04,-0.34,0.00,0.00,0.00,0.14,-0.18,0.35,0.91
186,4.44,-1.69,0.56,0.32,6.38,0.20,0.00,0.00,0.00,0.14,-0.18,0.35,0.91
187,4.44,-1.69,0.56,0.32,6.38,0.20,0.00,0.00,0.00,0.02,0.12,0.37,0.92
188,4.44,-1.69,0.56,-0.20,3.03,-0.37,0.00,0.00,0.00,0.02,0.12,0.37,0.92
189,5.25,-1.31,3.94,-0.20,3.03,-0.37,0.00,0.00,0.00,0.02,0.12,0.37,0.92
190,5.25,-1.31,3.94,0.00,1.10,-0.37,0.00,0.00,0.00,0.02,0.12,0.37,0.92
191,5.25,-1.31,3.94,0.00,1.10,-0.37,0.00,0.00,0.00,-0.05,0.27,0.36,0.89
192,5.25,-1.31,3.94,0.34,-1.25,0.21,0.00,0.00,0.00,-0.05,0.27,0.36,0.89
193,5.62,0.44,4.31,0.34,-1.25,0.21,0.00,0.00,0.00,-0.05,0.27,0.36,0.89
194,5.62,0.44,4.31,0.51,-3.71,0.54,0.00,0.00,0.00,-0.05,0.27,0.36,0.89
195,5.62,0.44,4.31,0.51,-3.71,0.54,0.00,0.00,0.00,-0.01,0.22,0.36,0.91
196,5.62,0.44,4.31,-0.06,-6.91,0.48,0.00,0.00,0.00,-0.01,0.22,0.36,0.91
197,4.87,-1.69,2.37,-0.06,-6.91,0.48,0.00,0.00,0.00,-0.01,0.22,0.36,0.91
198,4.87,-1.69,2.37,-0.01,-7.36,-0.20,0.00,0.00,0.00,-0.01,0.22,0.36,0.91
199,4.87,-1.69,2.37,-0.01,-7.36,-0.20,0.00,0.00,0.00,0.11,-0.07,0.36,0.92
200,4.87,-1.69,2.37,0.50,-4.21,-0.30,0.00,0.00,0.00,0.11,-0.07,0.36,0.92
201,2.44,-1.06,-3.25,0.50,-4.21,-0.30,0.00,0.00,0.00,0.11,-0.07,0.36,0.92
202,2.44,-1.06,-3.25,-0.28,-0.57,0.13,0.00,0.00,0.00,0.11,-0.07,0.36,0.92
203,2.44,-1.06,-3.25,-0.28,-0.57,0.13,0.00,0.00,0.00,0.19,-0.26,0.33,0.89
204,2.44,-1.06,-3.25,-0.24,2.40,0.40,0.00,0.00,0.00,0.19,-0.26,0.33,0.89
205,1.69,-3.06,-3.69,-0.24,2.40,0.40,0.00,0.00,0.00,0.19,-0.26,0.33,0.89
206,1.69,-3.06,-3.69,-0.32,6.87,0.34,0.00,0.00,0.00,0.19,-0.26,0.33,0.89
207,1.69,-3.06,-3.69,-0.32,6.87,0.34,0.00,0.00,0.00,0.13,-0.13,0.36,0.91
208,1.69,-3.06,-3.69,0.51,6.40,-0.34,0.00,0.00,0.00,0.13,-0.13,0.36,0.91
209,4.44,-1.31,1.25,0.51,6.40,-0.34,0.00,0.00,0.00,0.13,-0.13,0.36,0.91
210,4.44,-1.31,1.25,-0.09,4.46,-0.22,0.00,0.00,0.00,0.13,-0.13,0.36,0.91
211,4.44,-1.31,1.25,-0.09,4.46,-0.22,0.00,0.00,0.00,0.02,0.15,0.37,0.91
212,4.44,-1.31,1.25,0.06,4.19,-0.63,0.00,0.00,0.00,0.02,0.15,0.37,0.91
213,5.62,-0.25,4.31,0.06,4.19,-0.63,0.00,0.00,0.00,0.02,0.15,0.37,0.91
214,5.62,-0.25,4.31,-0.08,2.94,-0.38,0.00,0.00,0.00,0.02,0.15,0.37,0.91
215,5.62,-0.25,4.31,-0.08,2.94,-0.38,0.00,0.00,0.00,-0.06,0.33,0.35,0.88
216,5.62,-0.25,4.31,0.09,-0.17,-0.11,0.00,0.00,0.00,-0.06,0.33,0.35,0.88
217,4.37,-0.25,5.12,0.09,-0.17,-0.11,0.00,0.00,0.00,-0.06,0.33,0.35,0.88
218,4.37,-0.25,5.12,0.81,-3.45,0.78,0.00,0.00,0.00,-0.06,0.33,0.35,0.88
219,4.37,-0.25,5.12,0.81,-3.45,0.78,0.00,0.00,0.00,-0.05,0.32,0.34,0.88
220,4.37,-0.25,5.12,0.29,-7.02,1.06,0.00,0.00,0.00,-0.05,0.32,0.34,0.88
221,5.69,-0.31,2.50,0.29,-7.02,1.06,0.00,0.00,0.00,-0.05,0.32,0.34,0.88
222,5.69,-0.31,2.50,-0.51,-7.24,0.30,0.00,0.00,0.00,-0.05,0.32,0.34,0.88
223,5.69,-0.31,2.50,-0.51,-7.24,0.30,0.00,0.00,0.00,0.09,0.04,0.37,0.92
224,5.69,-0.31,2.50,0.12,-5.68,-0.17,0.00,0.00,0.00,0.09,0.04,0.37,0.92
225,2.87,-1.06,-2.44,0.12,-5.68,-0.17,0.00,0.00,0.00,0.09,0.04,0.37,0.92
226,2.87,-1.06,-2.44,0.13,-1.52,-0.16,0.00,0.00,0.00,0.09,0.04,0.37,0.92
227,2.87,-1.06,-2.44,0.13,-1.52,-0.16,0.00,0.00,0.00,0.19,-0.20,0.33,0.90
228,2.87,-1.06,-2.44,-0.56,2.59,0.04,0.00,0.00,0.00,0.19,-0.20,0.33,0.90
229,1.56,0.37,-2.06,-0.56,2.59,0.04,0.00,0.00,0.00,0.19,-0.20,0.33,0.90
230,1.56,0.37,-2.06,-0.48,7.15,-0.24,0.00,0.00,0.00,0.19,-0.20,0.33,0.90
231,1.56,0.37,-2.06,-0.48,7.15,-0.24,0.00,0.00,0.00,0.12,-0.08,0.35,0.93
232,1.56,0.37,-2.06,-0.23,7.05,-0.45,0.00,0.00,0.00,0.12,-0.08,0.35,0.93
233,4.87,-2.00,2.06,-0.23,7.05,-0.45,0.00,0.00,0.00,0.12,-0.08,0.35,0.93
234,4.87,-2.00,2.06,0.03,4.18,-0.43,0.00,0.00,0.00,0.12,-0.08,0.35,0.93
235,4.87,-2.00,2.06,0.03,4.18,-0.43,0.00,0.00,0.00,-0.01,0.22,0.35,0.91
236,4.87,-2.00,2.06,0.02,2.55,-0.07,0.00,0.00,0.00,-0.01,0.22,0.35,0.91
237,5.62,-0.25,5.87,0.02,2.55,-0.07,0.00,0.00,0.00,-0.01,0.22,0.35,0.91
238,5.62,-0.25,5.87,-0.16,0.56,0.22,0.00,0.00,0.00,-0.01,0.22,0.35,0.91
239,5.62,-0.25,5.87,-0.16,0.56,0.22,0.00,0.00,0.00,-0.05,0.33,0.34,0.88
240,5.62,-0.25,5.87,0.46,-2.76,0.73,0.00,0.00,0.00,-0.05,0.33,0.34,0.88
241,4.37,0.13,4.75,0.46,-2.76,0.73,0.00,0.00,0.00,-0.05,0.33,0.34,0.88
242,4.37,0.13,4.75,0.37,-6.42,0.92,0.00,0.00,0.00,-0.05,0.33,0.34,0.88
