,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction
36,6.06,0.06,2.50,0.65,-0.41,-0.06,0.00,0.00,0.00,0.05,-0.09,0.35,0.93
37,3.69,1.69,-2.06,0.65,-0.41,-0.06,0.00,0.00,0.00,0.05,-0.09,0.35,0.93
38,3.69,1.69,-2.06,0.68,3.82,-0.10,0.00,0.00,0.00,0.05,-0.09,0.35,0.93
39,3.69,1.69,-2.06,0.68,3.82,-0.10,0.00,0.00,0.00,0.07,-0.09,0.35,0.93
40,3.69,1.69,-2.06,-0.41,7.02,-0.02,0.00,0.00,0.00,0.07,-0.09,0.35,0.93
41,5.25,-0.31,1.37,-0.41,7.02,-0.02,0.00,0.00,0.00,0.07,-0.09,0.35,0.93
42,5.25,-0.31,1.37,1.66,5.56,0.23,0.00,0.00,0.00,0.07,-0.09,0.35,0.93
43,5.25,-0.31,1.37,1.66,5.56,0.23,0.00,0.00,0.00,-0.00,0.20,0.36,0.91
44,5.25,-0.31,1.37,0.95,2.65,0.08,0.00,0.00,0.00,-0.00,0.20,0.36,0.91
45,6.06,-1.25,5.94,0.95,2.65,0.08,0.00,0.00,0.00,-0.00,0.20,0.36,0.91
46,6.06,-1.25,5.94,-0.53,-2.45,-0.26,0.00,0.00,0.00,-0.00,0.20,0.36,0.91
47,6.06,-1.25,5.94,-0.53,-2.45,-0.26,0.00,0.00,0.00,-0.00,0.31,0.35,0.88
48,6.06,-1.25,5.94,-1.56,-6.08,-0.22,0.00,0.00,0.00,-0.00,0.31,0.35,0.88
49,5.25,0.06,4.06,-1.56,-6.08,-0.22,0.00,0.00,0.00,-0.00,0.31,0.35,0.88
50,5.25,0.06,4.06,-1.60,-7.43,0.29,0.00,0.00,0.00,-0.00,0.31,0.35,0.88
51,5.25,0.06,4.06,-1.60,-7.43,0.29,0.00,0.00,0.00,0.03,0.02,0.35,0.94
52,5.25,0.06,4.06,-0.88,-5.46,0.35,0.00,0.00,0.00,0.03,0.02,0.35,0.94
53,3.62,-2.69,-0.56,-0.88,-5.46,0.35,0.00,0.00,0.00,0.03,0.02,0.35,0.94
54,3.62,-2.69,-0.56,0.04,-0.12,0.01,0.00,0.00,0.00,0.03,0.02,0.35,0.94
55,3.62,-2.69,-0.56,0.04,-0.12,0.01,0.00,0.00,0.00,0.07,-0.21,0.35,0.91
56,3.62,-2.69,-0.56,1.00,3.79,-0.02,0.00,0.00,0.00,0.07,-0.21,0.35,0.91
57,3.62,-0.31,-0.88,1.00,3.79,-0.02,0.00,0.00,0.00,0.07,-0.21,0.35,0.91
58,3.62,-0.31,-0.88,0.99,6.46,-0.08,0.00,0.00,0.00,0.07,-0.21,0.35,0.91
59,3.62,-0.31,-0.88,0.99,6.46,-0.08,0.00,0.00,0.00,0.04,-0.03,0.36,0.93
60,3.62,-0.31,-0.88,1.74,5.79,-0.01,0.00,0.00,0.00,0.04,-0.03,0.36,0.93
61,4.87,-1.94,3.25,1.74,5.79,-0.01,0.00,0.00,0.00,0.04,-0.03,0.36,0.93
62,4.87,-1.94,3.25,1.20,3.31,0.17,0.00,0.00,0.00,0.04,-0.03,0.36,0.93
63,4.87,-1.94,3.25,1.20,3.31,0.17,0.00,0.00,0.00,0.02,0.25,0.36,0.90
64,4.87,-1.94,3.25,-0.26,-1.31,-0.13,0.00,0.00,0.00,0.02,0.25,0.36,0.90
65,5.62,1.06,4.81,-0.26,-1.31,-0.13,0.00,0.00,0.00,0.02,0.25,0.36,0.90
66,5.62,1.06,4.81,-1.29,-6.05,-0.03,0.00,0.00,0.00,0.02,0.25,0.36,0.90
67,5.62,1.06,4.81,-1.29,-6.05,-0.03,0.00,0.00,0.00,0.03,0.19,0.36,0.91
68,5.62,1.06,4.81,-1.60,-7.15,0.17,0.00,0.00,0.00,0.03,0.19,0.36,0.91
69,4.44,-1.00,0.19,-1.60,-7.15,0.17,0.00,0.00,0.00,0.03,0.19,0.36,0.91
70,4.44,-1.00,0.19,-0.84,-4.20,0.24,0.00,0.00,0.00,0.03,0.19,0.36,0.91
71,4.44,-1.00,0.19,-0.84,-4.20,0.24,0.00,0.00,0.00,0.07,-0.12,0.35,0.93
72,4.44,-1.00,0.19,0.25,0.36,0.03,0.00,0.00,0.00,0.07,-0.12,0.35,0.93
73,4.44,-1.37,-0.19,0.25,0.36,0.03,0.00,0.00,0.00,0.07,-0.12,0.35,0.93
74,4.44,-1.37,-0.19,0.76,4.89,-0.00,0.00,0.00,0.00,0.07,-0.12,0.35,0.93
75,4.44,-1.37,-0.19,0.76,4.89,-0.00,0.00,0.00,0.00,0.07,-0.11,0.35,0.93
76,4.44,-1.37,-0.19,2.18,7.21,-0.02,0.00,0.00,0.00,0.07,-0.11,0.35,0.93
77,4.81,-0.31,2.12,2.18,7.21,-0.02,0.00,0.00,0.00,0.07,-0.11,0.35,0.93
78,4.81,-0.31,2.12,1.92,4.90,0.30,0.00,0.00,0.00,0.07,-0.11,0.35,0.93
79,4.81,-0.31,2.12,1.92,4.90,0.30,0.00,0.00,0.00,0.02,0.23,0.36,0.90
80,4.81,-0.31,2.12,0.57,1.84,0.03,0.00,0.00,0.00,0.02,0.23,0.36,0.90
81,5.62,1.44,5.19,0.57,1.84,0.03,0.00,0.00,0.00,0.02,0.23,0.36,0.90
82,5.62,1.44,5.19,-0.50,-2.43,-0.41,0.00,0.00,0.00,0.02,0.23,0.36,0.90
83,5.62,1.44,5.19,-0.50,-2.43,-0.41,0.00,0.00,0.00,0.02,0.32,0.35,0.88
84,5.62,1.44,5.19,-1.61,-5.96,-0.30,0.00,0.00,0.00,0.02,0.32,0.35,0.88
85,4.81,-1.31,4.00,-1.61,-5.96,-0.30,0.00,0.00,0.00,0.02,0.32,0.35,0.88
86,4.81,-1.31,4.00,-1.64,-6.28,0.02,0.00,0.00,0.00,0.02,0.32,0.35,0.88
87,4.81,-1.31,4.00,-1.64,-6.28,0.02,0.00,0.00,0.00,0.05,0.03,0.35,0.94
88,4.81,-1.31,4.00,-0.73,-2.51,0.33,0.00,0.00,0.00,0.05,0.03,0.35,0.94
89,3.25,1.00,-0.50,-0.73,-2.51,0.33,0.00,0.00,0.00,0.05,0.03,0.35,0.94
90,3.25,1.00,-0.50,0.27,2.85,0.23,0.00,0.00,0.00,0.05,0.03,0.35,0.94
91,3.25,1.00,-0.50,0.27,2.85,0.23,0.00,0.00,0.00,0.05,-0.08,0.35,0.93
92,3.25,1.00,-0.50,1.48,5.78,0.14,0.00,0.00,0.00,0.05,-0.08,0.35,0.93
93,5.69,0.37,1.69,1.48,5.78,0.14,0.00,0.00,0.00,0.05,-0.08,0.35,0.93
94,5.69,0.37,1.69,1.40,5.59,-0.01,0.00,0.00,0.00,0.05,-0.08,0.35,0.93
95,5.69,0.37,1.69,1.40,5.59,-0.01,0.00,0.00,0.00,0.01,0.18,0.36,0.92
96,5.69,0.37,1.69,1.05,2.78,0.08,0.00,0.00,0.00,0.01,0.18,0.36,0.92
97,6.06,-1.31,4.37,1.05,2.78,0.08,0.00,0.00,0.00,0.01,0.18,0.36,0.92
98,6.06,-1.31,4.37,0.10,0.04,-0.09,0.00,0.00,0.00,0.01,0.18,0.36,0.92
99,6.06,-1.31,4.37,0.10,0.04,-0.09,0.00,0.00,0.00,0.00,0.33,0.35,0.88
100,6.06,-1.31,4.37,-1.09,-4.60,-0.12,0.00,0.00,0.00,0.00,0.33,0.35,0.88
101,6.06,-0.62,4.81,-1.09,-4.60,-0.12,0.00,0.00,0.00,0.00,0.33,0.35,0.88
102,6.06,-0.62,4.81,-1.91,-7.52,-0.17,0.00,0.00,0.00,0.00,0.33,0.35,0.88
103,6.06,-0.62,4.81,-1.91,-7.52,-0.17,0.00,0.00,0.00,0.03,0.11,0.35,0.93
104,6.06,-0.62,4.81,-1.35,-7.54,0.48,0.00,0.00,0.00,0.03,0.11,0.35,0.93
105,4.06,-2.37,-0.94,-1.35,-7.54,0.48,0.00,0.00,0.00,0.03,0.11,0.35,0.93
106,4.06,-2.37,-0.94,-0.57,-1.96,0.04,0.00,0.00,0.00,0.03,0.11,0.35,0.93
107,4.06,-2.37,-0.94,-0.57,-1.96,0.04,0.00,0.00,0.00,0.08,-0.22,0.34,0.91
108,4.06,-2.37,-0.94,0.30,1.40,0.10,0.00,0.00,0.00,0.08,-0.22,0.34,0.91
109,3.31,0.00,-2.87,0.30,1.40,0.10,0.00,0.00,0.00,0.08,-0.22,0.34,0.91
110,3.31,0.00,-2.87,1.03,5.95,0.04,0.00,0.00,0.00,0.08,-0.22,0.34,0.91
111,3.31,0.00,-2.87,1.03,5.95,0.04,0.00,0.00,0.00,0.07,-0.14,0.35,0.92
112,3.31,0.00,-2.87,1.30,6.82,-0.22,0.00,0.00,0.00,0.07,-0.14,0.35,0.92
113,5.25,-0.62,1.31,1.30,6.82,-0.22,0.00,0.00,0.00,0.07,-0.14,0.35,0.92
114,5.25,-0.62,1.31,1.38,4.81,-0.02,0.00,0.00,0.00,0.07,-0.14,0.35,0.92
115,5.25,-0.62,1.31,1.38,4.81,-0.02,0.00,0.00,0.00,0.02,0.18,0.35,0.92
116,5.25,-0.62,1.31,0.30,1.22,-0.17,0.00,0.00,0.00,0.02,0.18,0.35,0.92
117,5.19,0.13,4.37,0.30,1.22,-0.17,0.00,0.00,0.00,0.02,0.18,0.35,0.92
118,5.19,0.13,4.37,-0.62,-2.69,-0.06,0.00,0.00,0.00,0.02,0.18,0.35,0.92
119,5.19,0.13,4.37,-0.62,-2.69,-0.06,0.00,0.00,0.00,0.02,0.24,0.35,0.91
120,5.19,0.13,4.37,-1.37,-5.46,0.08,0.00,0.00,0.00,0.02,0.24,0.35,0.91
121,6.12,-0.62,2.12,-1.37,-5.46,0.08,0.00,0.00,0.00,0.02,0.24,0.35,0.91
122,6.12,-0.62,2.12,-1.27,-6.11,0.24,0.00,0.00,0.00,0.02,0.24,0.35,0.91
123,6.12,-0.62,2.12,-1.27,-6.11,0.24,0.00,0.00,0.00,0.05,-0.02,0.35,0.94
124,6.12,-0.62,2.12,-0.18,-3.66,0.04,0.00,0.00,0.00,0.05,-0.02,0.35,0.94
125,4.06,-0.31,-1.31,-0.18,-3.66,0.04,0.00,0.00,0.00,0.05,-0.02,0.35,0.94
126,4.06,-0.31,-1.31,0.49,0.90,0.01,0.00,0.00,0.00,0.05,-0.02,0.35,0.94
127,4.06,-0.31,-1.31,0.49,0.90,0.01,0.00,0.00,0.00,0.10,-0.18,0.34,0.92
128,4.06,-0.31,-1.31,0.69,6.58,-0.36,0.00,0.00,0.00,0.10,-0.18,0.34,0.92
129,4.87,-0.31,-0.19,0.69,6.58,-0.36,0.00,0.00,0.00,0.10,-0.18,0.34,0.92
130,4.87,-0.31,-0.19,1.66,7.07,0.04,0.00,0.00,0.00,0.10,-0.18,0.34,0.92
131,4.87,-0.31,-0.19,1.66,7.07,0.04,0.00,0.00,0.00,0.02,0.10,0.35,0.93
132,4.87,-0.31,-0.19,0.90,3.27,-0.04,0.00,0.00,0.00,0.02,0.10,0.35,0.93
133,5.19,0.13,4.37,0.90,3.27,-0.04,0.00,0.00,0.00,0.02,0.10,0.35,0.93
134,5.19,0.13,4.37,0.16,-0.34,-0.10,0.00,0.00,0.00,0.02,0.10,0.35,0.93
135,5.19,0.13,4.37,0.16,-0.34,-0.10,0.00,0.00,0.00,0.01,0.27,0.35,0.90
136,5.19,0.13,4.37,-0.91,-4.34,0.11,0.00,0.00,0.00,0.01,0.27,0.35,0.90
137,5.62,0.06,4.06,-0.91,-4.34,0.11,0.00,0.00,0.00,0.01,0.27,0.35,0.90
138,5.62,0.06,4.06,-1.48,-5.62,0.27,0.00,0.00,0.00,0.01,0.27,0.35,0.90
139,5.62,0.06,4.06,-1.48,-5.62,0.27,0.00,0.00,0.00,0.04,0.08,0.35,0.93
140,5.62,0.06,4.06,-0.96,-4.87,0.09,0.00,0.00,0.00,0.04,0.08,0.35,0.93
141,3.62,-0.31,0.25,-0.96,-4.87,0.09,0.00,0.00,0.00,0.04,0.08,0.35,0.93
142,3.62,-0.31,0.25,0.08,-2.22,0.08,0.00,0.00,0.00,0.04,0.08,0.35,0.93
143,3.62,-0.31,0.25,0.08,-2.22,0.08,0.00,0.00,0.00,0.08,-0.14,0.35,0.92
144,3.62,-0.31,0.25,0.46,2.50,-0.14,0.00,0.00,0.00,0.08,-0.14,0.35,0.92
145,3.56,1.00,0.25,0.46,2.50,-0.14,0.00,0.00,0.00,0.08,-0.14,0.35,0.92
146,3.56,1.00,0.25,0.58,6.62,-0.21,0.00,0.00,0.00,0.08,-0.14,0.35,0.92
147,3.56,1.00,0.25,0.58,6.62,-0.21,0.00,0.00,0.00,0.05,-0.02,0.35,0.93
148,3.56,1.00,0.25,1.77,7.27,-0.03,0.00,0.00,0.00,0.05,-0.02,0.35,0.93
149,5.69,0.06,2.87,1.77,7.27,-0.03,0.00,0.00,0.00,0.05,-0.02,0.35,0.93
150,5.69,0.06,2.87,1.15,3.14,0.32,0.00,0.00,0.00,0.05,-0.02,0.35,0.93
151,5.69,0.06,2.87,1.15,3.14,0.32,0.00,0.00,0.00,0.02,0.30,0.36,0.89
152,5.69,0.06,2.87,-0.14,-0.29,-0.20,0.00,0.00,0.00,0.02,0.30,0.36,0.89
153,5.25,-1.94,5.12,-0.14,-0.29,-0.20,0.00,0.00,0.00,0.02,0.30,0.36,0.89
154,5.25,-1.94,5.12,-1.40,-5.68,-0.13,0.00,0.00,0.00,0.02,0.30,0.36,0.89
155,5.25,-1.94,5.12,-1.40,-5.68,-0.13,0.00,0.00,0.00,0.03,0.26,0.35,0.90
156,5.25,-1.94,5.12,-1.80,-6.36,-0.01,0.00,0.00,0.00,0.03,0.26,0.35,0.90
157,5.69,0.75,1.37,-1.80,-6.36,-0.01,0.00,0.00,0.00,0.03,0.26,0.35,0.90
158,5.69,0.75,1.37,-1.22,-4.35,-0.03,0.00,0.00,0.00,0.03,0.26,0.35,0.90
159,5.69,0.75,1.37,-1.22,-4.35,-0.03,0.00,0.00,0.00,0.06,-0.05,0.35,0.94
160,5.69,0.75,1.37,-0.14,0.53,0.34,0.00,0.00,0.00,0.06,-0.05,0.35,0.94
161,4.06,-1.37,-0.94,-0.14,0.53,0.34,0.00,0.00,0.00,0.06,-0.05,0.35,0.94
162,4.06,-1.37,-0.94,0.84,4.89,0.13,0.00,0.00,0.00,0.06,-0.05,0.35,0.94
163,4.06,-1.37,-0.94,0.84,4.89,0.13,0.00,0.00,0.00,0.05,-0.04,0.36,0.93
164,4.06,-1.37,-0.94,1.44,6.79,0.02,0.00,0.00,0.00,0.05,-0.04,0.36,0.93
165,6.12,-3.00,2.06,1.44,6.79,0.02,0.00,0.00,0.00,0.05,-0.04,0.36,0.93
166,6.12,-3.00,2.06,0.64,3.13,-0.19,0.00,0.00,0.00,0.05,-0.04,0.36,0.93
167,6.12,-3.00,2.06,0.64,3.13,-0.19,0.00,0.00,0.00,-0.00,0.25,0.36,0.90
168,6.12,-3.00,2.06,0.13,0.24,-0.23,0.00,0.00,0.00,-0.00,0.25,0.36,0.90
169,4.81,-1.87,5.56,0.13,0.24,-0.23,0.00,0.00,0.00,-0.00,0.25,0.36,0.90
170,4.81,-1.87,5.56,-0.77,-4.54,-0.14,0.00,0.00,0.00,-0.00,0.25,0.36,0.90
171,4.81,-1.87,5.56,-0.77,-4.54,-0.14,0.00,0.00,0.00,-0.00,0.24,0.35,0.91
172,4.81,-1.87,5.56,-1.17,-6.02,-0.15,0.00,0.00,0.00,-0.00,0.24,0.35,0.91
173,6.12,-2.69,2.81,-1.17,-6.02,-0.15,0.00,0.00,0.00,-0.00,0.24,0.35,0.91
174,6.12,-2.69,2.81,-0.97,-4.55,0.40,0.00,0.00,0.00,-0.00,0.24,0.35,0.91
175,6.12,-2.69,2.81,-0.97,-4.55,0.40,0.00,0.00,0.00,0.05,-0.04,0.35,0.94
176,6.12,-2.69,2.81,0.04,-1.23,0.26,0.00,0.00,0.00,0.05,-0.04,0.35,0.94
177,3.62,-2.69,-0.56,0.04,-1.23,0.26,0.00,0.00,0.00,0.05,-0.04,0.35,0.94
178,3.62,-2.69,-0.56,0.52,3.58,-0.07,0.00,0.00,0.00,0.05,-0.04,0.35,0.94
179,3.62,-2.69,-0.56,0.52,3.58,-0.07,0.00,0.00,0.00,0.06,-0.09,0.35,0.93
180,3.62,-2.69,-0.56,1.04,5.93,-0.21,0.00,0.00,0.00,0.06,-0.09,0.35,0.93
181,4.87,-1.94,1.75,1.04,5.93,-0.21,0.00,0.00,0.00,0.06,-0.09,0.35,0.93
182,4.87,-1.94,1.75,1.39,5.50,0.04,0.00,0.00,0.00,0.06,-0.09,0.35,0.93
183,4.87,-1.94,1.75,1.39,5.50,0.04,0.00,0.00,0.00,0.01,0.20,0.35,0.91
184,4.87,-1.94,1.75,0.44,0.99,-0.05,0.00,0.00,0.00,0.01,0.20,0.35,0.91
185,4.87,-2.62,4.37,0.44,0.99,-0.05,0.00,0.00,0.00,0.01,0.20,0.35,0.91
186,4.87,-2.62,4.37,-0.85,-4.08,0.23,0.00,0.00,0.00,0.01,0.20,0.35,0.91
187,4.87,-2.62,4.37,-0.85,-4.08,0.23,0.00,0.00,0.00,0.01,0.25,0.35,0.90
188,4.87,-2.62,4.37,-1.63,-5.77,0.16,0.00,0.00,0.00,0.01,0.25,0.35,0.90
189,6.12,-1.69,1.75,-1.63,-5.77,0.16,0.00,0.00,0.00,0.01,0.25,0.35,0.90
190,6.12,-1.69,1.75,-1.10,-4.61,0.09,0.00,0.00,0.00,0.01,0.25,0.35,0.90
191,6.12,-1.69,1.75,-1.10,-4.61,0.09,0.00,0.00,0.00,0.05,-0.02,0.36,0.93
192,6.12,-1.69,1.75,-0.33,-1.29,0.06,0.00,0.00,0.00,0.05,-0.02,0.36,0.93
193,5.75,-1.75,0.19,-0.33,-1.29,0.06,0.00,0.00,0.00,0.05,-0.02,0.36,0.93
194,5.75,-1.75,0.19,0.59,2.31,0.10,0.00,0.00,0.00,0.05,-0.02,0.36,0.93
195,5.75,-1.75,0.19,0.59,2.31,0.10,0.00,0.00,0.00,0.06,-0.08,0.35,0.93
196,5.75,-1.75,0.19,1.89,6.57,0.04,0.00,0.00,0.00,0.06,-0.08,0.35,0.93
197,5.25,-0.62,1.31,1.89,6.57,0.04,0.00,0.00,0.00,0.06,-0.08,0.35,0.93
198,5.25,-0.62,1.31,1.89,6.44,0.04,0.00,0.00,0.00,0.06,-0.08,0.35,0.93
199,5.25,-0.62,1.31,1.89,6.44,0.04,0.00,0.00,0.00,0.03,0.21,0.36,0.91
200,5.25,-0.62,1.31,0.47,0.78,-0.01,0.00,0.00,0.00,0.03,0.21,0.36,0.91
201,5.62,-1.25,5.12,0.47,0.78,-0.01,0.00,0.00,0.00,0.03,0.21,0.36,0.91
202,5.62,-1.25,5.12,-1.15,-4.35,-0.28,0.00,0.00,0.00,0.03,0.21,0.36,0.91
203,5.62,-1.25,5.12,-1.15,-4.35,-0.28,0.00,0.00,0.00,0.03,0.26,0.36,0.90
204,5.62,-1.25,5.12,-1.83,-6.83,-0.05,0.00,0.00,0.00,0.03,0.26,0.36,0.90
205,5.25,-0.62,2.50,-1.83,-6.83,-0.05,0.00,0.00,0.00,0.03,0.26,0.36,0.90
206,5.25,-0.62,2.50,-1.55,-5.89,0.20,0.00,0.00,0.00,0.03,0.26,0.36,0.90
207,5.25,-0.62,2.50,-1.55,-5.89,0.20,0.00,0.00,0.00,0.06,-0.07,0.35,0.93
208,5.25,-0.62,2.50,-0.59,-2.52,0.06,0.00,0.00,0.00,0.06,-0.07,0.35,0.93
209,4.44,1.31,-0.88,-0.59,-2.52,0.06,0.00,0.00,0.00,0.06,-0.07,0.35,0.93
210,4.44,1.31,-0.88,0.26,0.23,-0.02,0.00,0.00,0.00,0.06,-0.07,0.35,0.93
211,4.44,1.31,-0.88,0.26,0.23,-0.02,0.00,0.00,0.00,0.08,-0.21,0.34,0.91
212,4.44,1.31,-0.88,1.40,5.49,0.02,0.00,0.00,0.00,0.08,-0.21,0.34,0.91
213,3.69,-0.37,-2.06,1.40,5.49,0.02,0.00,0.00,0.00,0.08,-0.21,0.34,0.91
214,3.69,-0.37,-2.06,3.91,8.05,-0.18,0.00,0.00,0.00,0.08,-0.21,0.34,0.91
215,3.69,-0.37,-2.06,3.91,8.05,-0.18,0.00,0.00,0.00,0.04,0.04,0.36,0.93
216,3.69,-0.37,-2.06,1.33,4.07,0.14,0.00,0.00,0.00,0.04,0.04,0.36,0.93
217,4.81,0.13,4.06,1.33,4.07,0.14,0.00,0.00,0.00,0.04,0.04,0.36,0.93
218,4.81,0.13,4.06,0.08,-0.45,0.02,0.00,0.00,0.00,0.04,0.04,0.36,0.93
219,4.81,0.13,4.06,0.08,-0.45,0.02,0.00,0.00,0.00,0.03,0.25,0.36,0.90
220,4.81,0.13,4.06,-1.36,-6.12,-0.02,0.00,0.00,0.00,0.03,0.25,0.36,0.90
221,4.81,-1.31,3.25,-1.36,-6.12,-0.02,0.00,0.00,0.00,0.03,0.25,0.36,0.90
222,4.81,-1.31,3.25,-1.99,-7.46,0.30,0.00,0.00,0.00,0.03,0.25,0.36,0.90
223,4.81,-1.31,3.25,-1.99,-7.46,0.30,0.00,0.00,0.00,0.07,-0.01,0.35,0.93
224,4.81,-1.31,3.25,-1.45,-5.48,0.04,0.00,0.00,0.00,0.07,-0.01,0.35,0.93
225,4.06,0.00,-2.44,-1.45,-5.48,0.04,0.00,0.00,0.00,0.07,-0.01,0.35,0.93
226,4.06,0.00,-2.44,-0.27,0.25,0.22,0.00,0.00,0.00,0.07,-0.01,0.35,0.93
227,4.06,0.00,-2.44,-0.27,0.25,0.22,0.00,0.00,0.00,0.09,-0.24,0.33,0.91
228,4.06,0.00,-2.44,1.10,4.56,0.15,0.00,0.00,0.00,0.09,-0.24,0.33,0.91
229,4.06,-0.69,-0.94,1.10,4.56,0.15,0.00,0.00,0.00,0.09,-0.24,0.33,0.91
230,4.06,-0.69,-0.94,1.89,9.29,-0.22,0.00,0.00,0.00,0.09,-0.24,0.33,0.91
231,4.06,-0.69,-0.94,1.89,9.29,-0.22,0.00,0.00,0.00,0.06,-0.00,0.36,0.93
232,4.06,-0.69,-0.94,1.64,5.99,0.02,0.00,0.00,0.00,0.06,-0.00,0.36,0.93
233,4.37,0.81,4.44,1.64,5.99,0.02,0.00,0.00,0.00,0.06,-0.00,0.36,0.93
234,4.37,0.81,4.44,0.03,-0.25,-0.01,0.00,0.00,0.00,0.06,-0.00,0.36,0.93
235,4.37,0.81,4.44,0.03,-0.25,-0.01,0.00,0.00,0.00,0.02,0.28,0.36,0.89
236,4.37,0.81,4.44,-1.39,-5.62,0.09,0.00,0.00,0.00,0.02,0.28,0.36,0.89
237,5.69,-2.25,4.37,-1.39,-5.62,0.09,0.00,0.00,0.00,0.02,0.28,0.36,0.89
238,5.69,-2.25,4.37,-1.79,-5.76,-0.07,0.00,0.00,0.00,0.02,0.28,0.36,0.89
239,5.69,-2.25,4.37,-1.79,-5.76,-0.07,0.00,0.00,0.00,0.05,0.05,0.36,0.93
240,5.69,-2.25,4.37,-1.09,-3.58,-0.05,0.00,0.00,0.00,0.05,0.05,0.36,0.93
241,4.00,0.75,0.62,-1.09,-3.58,-0.05,0.00,0.00,0.00,0.05,0.05,0.36,0.93
242,4.00,0.75,0.62,-0.39,-0.09,-0.08,0.00,0.00,0.00,0.05,0.05,0.36,0.93
243,4.00,0.75,0.62,-0.39,-0.09,-0.08,0.00,0.00,0.00,0.06,-0.13,0.35,0.93
