,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction
59,2.37,-0.31,0.19,-0.04,5.41,0.13,0.00,0.00,0.00,0.10,-0.08,0.36,0.92
60,2.37,-0.31,0.19,-0.97,6.29,-0.71,0.00,0.00,0.00,0.10,-0.08,0.36,0.92
61,6.12,-3.37,2.00,-0.97,6.29,-0.71,0.00,0.00,0.00,0.10,-0.08,0.36,0.92
62,6.12,-3.37,2.00,1.89,4.50,0.12,0.00,0.00,0.00,0.10,-0.08,0.36,0.92
63,6.12,-3.37,2.00,1.89,4.50,0.12,0.00,0.00,0.00,-0.02,0.18,0.35,0.92
64,6.12,-3.37,2.00,-0.18,-0.49,0.03,0.00,0.00,0.00,-0.02,0.18,0.35,0.92
65,6.06,0.69,3.62,-0.18,-0.49,0.03,0.00,0.00,0.00,-0.02,0.18,0.35,0.92
66,6.06,0.69,3.62,-0.33,-4.12,0.20,0.00,0.00,0.00,-0.02,0.18,0.35,0.92
67,6.06,0.69,3.62,-0.33,-4.12,0.20,0.00,0.00,0.00,-0.02,0.16,0.36,0.92
68,6.06,0.69,3.62,1.30,-5.76,0.18,0.00,0.00,0.00,-0.02,0.16,0.36,0.92
69,2.81,-1.31,1.37,1.30,-5.76,0.18,0.00,0.00,0.00,-0.02,0.16,0.36,0.92
70,2.81,-1.31,1.37,-0.02,-3.77,0.47,0.00,0.00,0.00,-0.02,0.16,0.36,0.92
71,2.81,-1.31,1.37,-0.02,-3.77,0.47,0.00,0.00,0.00,0.11,-0.06,0.35,0.93
72,2.81,-1.31,1.37,0.13,1.32,0.31,0.00,0.00,0.00,0.11,-0.06,0.35,0.93
73,5.31,-1.75,-1.37,0.13,1.32,0.31,0.00,0.00,0.00,0.11,-0.06,0.35,0.93
74,5.31,-1.75,-1.37,-0.34,4.37,-0.13,0.00,0.00,0.00,0.11,-0.06,0.35,0.93
75,5.31,-1.75,-1.37,-0.34,4.37,-0.13,0.00,0.00,0.00,0.09,-0.02,0.37,0.92
76,5.31,-1.75,-1.37,-1.17,5.66,-0.78,0.00,0.00,0.00,0.09,-0.02,0.37,0.92
77,4.06,-3.69,2.44,-1.17,5.66,-0.78,0.00,0.00,0.00,0.09,-0.02,0.37,0.92
78,4.06,-3.69,2.44,1.70,2.98,0.02,0.00,0.00,0.00,0.09,-0.02,0.37,0.92
79,4.06,-3.69,2.44,1.70,2.98,0.02,0.00,0.00,0.00,-0.04,0.19,0.35,0.92
80,4.06,-3.69,2.44,-0.18,-1.90,-0.03,0.00,0.00,0.00,-0.04,0.19,0.35,0.92
81,5.69,-1.62,4.37,-0.18,-1.90,-0.03,0.00,0.00,0.00,-0.04,0.19,0.35,0.92
82,5.69,-1.62,4.37,0.48,-5.11,-0.11,0.00,0.00,0.00,-0.04,0.19,0.35,0.92
83,5.69,-1.62,4.37,0.48,-5.11,-0.11,0.00,0.00,0.00,-0.00,0.12,0.35,0.93
84,5.69,-1.62,4.37,0.94,-6.00,-0.35,0.00,0.00,0.00,-0.00,0.12,0.35,0.93
85,3.94,1.37,1.75,0.94,-6.00,-0.35,0.00,0.00,0.00,-0.00,0.12,0.35,0.93
86,3.94,1.37,1.75,0.29,-3.15,0.35,0.00,0.00,0.00,-0.00,0.12,0.35,0.93
87,3.94,1.37,1.75,0.29,-3.15,0.35,0.00,0.00,0.00,0.12,-0.12,0.33,0.93
88,3.94,1.37,1.75,-0.09,2.35,0.32,0.00,0.00,0.00,0.12,-0.12,0.33,0.93
89,3.62,0.37,-0.94,-0.09,2.35,0.32,0.00,0.00,0.00,0.12,-0.12,0.33,0.93
90,3.62,0.37,-0.94,-0.56,6.40,0.01,0.00,0.00,0.00,0.12,-0.12,0.33,0.93
91,3.62,0.37,-0.94,-0.56,6.40,0.01,0.00,0.00,0.00,0.08,-0.03,0.35,0.93
92,3.62,0.37,-0.94,-1.59,5.97,-0.63,0.00,0.00,0.00,0.08,-0.03,0.35,0.93
93,4.44,-1.69,1.69,-1.59,5.97,-0.63,0.00,0.00,0.00,0.08,-0.03,0.35,0.93
94,4.44,-1.69,1.69,0.97,3.40,0.14,0.00,0.00,0.00,0.08,-0.03,0.35,0.93
95,4.44,-1.69,1.69,0.97,3.40,0.14,0.00,0.00,0.00,-0.04,0.24,0.34,0.91
96,4.44,-1.69,1.69,0.01,-0.25,-0.10,0.00,0.00,0.00,-0.04,0.24,0.34,0.91
97,4.37,0.75,4.00,0.01,-0.25,-0.10,0.00,0.00,0.00,-0.04,0.24,0.34,0.91
98,4.37,0.75,4.00,-0.89,-4.52,0.05,0.00,0.00,0.00,-0.04,0.24,0.34,0.91
99,4.37,0.75,4.00,-0.89,-4.52,0.05,0.00,0.00,0.00,-0.03,0.22,0.34,0.91
100,4.37,0.75,4.00,0.53,-5.55,-0.26,0.00,0.00,0.00,-0.03,0.22,0.34,0.91
101,4.81,0.37,1.37,0.53,-5.55,-0.26,0.00,0.00,0.00,-0.03,0.22,0.34,0.91
102,4.81,0.37,1.37,0.82,-5.27,0.14,0.00,0.00,0.00,-0.03,0.22,0.34,0.91
103,4.81,0.37,1.37,0.82,-5.27,0.14,0.00,0.00,0.00,0.08,-0.03,0.34,0.94
104,4.81,0.37,1.37,-0.14,-3.27,0.20,0.00,0.00,0.00,0.08,-0.03,0.34,0.94
105,2.00,-0.31,-1.31,-0.14,-3.27,0.20,0.00,0.00,0.00,0.08,-0.03,0.34,0.94
106,2.00,-0.31,-1.31,-0.07,-0.91,0.15,0.00,0.00,0.00,0.08,-0.03,0.34,0.94
107,2.00,-0.31,-1.31,-0.07,-0.91,0.15,0.00,0.00,0.00,0.13,-0.18,0.33,0.92
108,2.00,-0.31,-1.31,0.03,2.74,0.37,0.00,0.00,0.00,0.13,-0.18,0.33,0.92
109,2.81,2.37,-1.25,0.03,2.74,0.37,0.00,0.00,0.00,0.13,-0.18,0.33,0.92
110,2.81,2.37,-1.25,-0.33,4.72,-0.24,0.00,0.00,0.00,0.13,-0.18,0.33,0.92
111,2.81,2.37,-1.25,-0.33,4.72,-0.24,0.00,0.00,0.00,0.09,-0.06,0.35,0.93
112,2.81,2.37,-1.25,-0.94,4.15,-0.26,0.00,0.00,0.00,0.09,-0.06,0.35,0.93
113,4.87,-1.00,1.31,-0.94,4.15,-0.26,0.00,0.00,0.00,0.09,-0.06,0.35,0.93
114,4.87,-1.00,1.31,-0.16,1.94,0.09,0.00,0.00,0.00,0.09,-0.06,0.35,0.93
115,4.87,-1.00,1.31,-0.16,1.94,0.09,0.00,0.00,0.00,-0.01,0.10,0.35,0.93
116,4.87,-1.00,1.31,0.27,-0.17,-0.10,0.00,0.00,0.00,-0.01,0.10,0.35,0.93
117,4.00,-1.62,2.81,0.27,-0.17,-0.10,0.00,0.00,0.00,-0.01,0.10,0.35,0.93
118,4.00,-1.62,2.81,0.44,-3.53,0.06,0.00,0.00,0.00,-0.01,0.10,0.35,0.93
119,4.00,-1.62,2.81,0.44,-3.53,0.06,0.00,0.00,0.00,0.01,0.08,0.35,0.93
120,4.00,-1.62,2.81,0.60,-5.41,-0.25,0.00,0.00,0.00,0.01,0.08,0.35,0.93
121,3.62,-1.00,-0.19,0.60,-5.41,-0.25,0.00,0.00,0.00,0.01,0.08,0.35,0.93
122,3.62,-1.00,-0.19,0.33,-4.69,0.14,0.00,0.00,0.00,0.01,0.08,0.35,0.93
123,3.62,-1.00,-0.19,0.33,-4.69,0.14,0.00,0.00,0.00,0.12,-0.14,0.33,0.93
124,3.62,-1.00,-0.19,0.09,-0.72,0.67,0.00,0.00,0.00,0.12,-0.14,0.33,0.93
125,2.06,-2.69,-2.12,0.09,-0.72,0.67,0.00,0.00,0.00,0.12,-0.14,0.33,0.93
126,2.06,-2.69,-2.12,0.64,3.95,-0.07,0.00,0.00,0.00,0.12,-0.14,0.33,0.93
127,2.06,-2.69,-2.12,0.64,3.95,-0.07,0.00,0.00,0.00,0.14,-0.17,0.34,0.91
128,2.06,-2.69,-2.12,-0.34,6.79,0.09,0.00,0.00,0.00,0.14,-0.17,0.34,0.91
129,2.44,-0.69,-1.31,-0.34,6.79,0.09,0.00,0.00,0.00,0.14,-0.17,0.34,0.91
130,2.44,-0.69,-1.31,-1.27,6.02,-0.92,0.00,0.00,0.00,0.14,-0.17,0.34,0.91
131,2.44,-0.69,-1.31,-1.27,6.02,-0.92,0.00,0.00,0.00,0.01,0.12,0.36,0.92
132,2.44,-0.69,-1.31,0.72,2.84,0.00,0.00,0.00,0.00,0.01,0.12,0.36,0.92
133,5.62,0.44,4.75,0.72,2.84,0.00,0.00,0.00,0.00,0.01,0.12,0.36,0.92
134,5.62,0.44,4.75,0.23,0.57,0.17,0.00,0.00,0.00,0.01,0.12,0.36,0.92
135,5.62,0.44,4.75,0.23,0.57,0.17,0.00,0.00,0.00,-0.03,0.27,0.35,0.90
136,5.62,0.44,4.75,-0.58,-3.29,0.46,0.00,0.00,0.00,-0.03,0.27,0.35,0.90
137,3.94,0.50,4.75,-0.58,-3.29,0.46,0.00,0.00,0.00,-0.03,0.27,0.35,0.90
138,3.94,0.50,4.75,0.31,-6.22,0.06,0.00,0.00,0.00,-0.03,0.27,0.35,0.90
139,3.94,0.50,4.75,0.31,-6.22,0.06,0.00,0.00,0.00,0.02,0.12,0.37,0.92
140,3.94,0.50,4.75,0.17,-7.18,-0.19,0.00,0.00,0.00,0.02,0.12,0.37,0.92
141,3.31,-2.31,-0.19,0.17,-7.18,-0.19,0.00,0.00,0.00,0.02,0.12,0.37,0.92
142,3.31,-2.31,-0.19,-0.44,-5.07,-0.65,0.00,0.00,0.00,0.02,0.12,0.37,0.92
143,3.31,-2.31,-0.19,-0.44,-5.07,-0.65,0.00,0.00,0.00,0.14,-0.19,0.32,0.92
144,3.31,-2.31,-0.19,0.15,0.78,0.79,0.00,0.00,0.00,0.14,-0.19,0.32,0.92
145,2.00,-1.00,-2.06,0.15,0.78,0.79,0.00,0.00,0.00,0.14,-0.19,0.32,0.92
146,2.00,-1.00,-2.06,0.13,4.83,0.15,0.00,0.00,0.00,0.14,-0.19,0.32,0.92
147,2.00,-1.00,-2.06,0.13,4.83,0.15,0.00,0.00,0.00,0.13,-0.17,0.35,0.91
148,2.00,-1.00,-2.06,-0.57,6.95,-0.24,0.00,0.00,0.00,0.13,-0.17,0.35,0.91
149,4.06,-1.37,0.13,-0.57,6.95,-0.24,0.00,0.00,0.00,0.13,-0.17,0.35,0.91
150,4.06,-1.37,0.13,-1.12,5.52,-0.70,0.00,0.00,0.00,0.13,-0.17,0.35,0.91
151,4.06,-1.37,0.13,-1.12,5.52,-0.70,0.00,0.00,0.00,-0.01,0.11,0.35,0.93
152,4.06,-1.37,0.13,0.60,2.85,-0.21,0.00,0.00,0.00,-0.01,0.11,0.35,0.93
153,4.37,-0.25,4.37,0.60,2.85,-0.21,0.00,0.00,0.00,-0.01,0.11,0.35,0.93
154,4.37,-0.25,4.37,0.16,0.87,-0.21,0.00,0.00,0.00,-0.01,0.11,0.35,0.93
155,4.37,-0.25,4.37,0.16,0.87,-0.21,0.00,0.00,0.00,-0.04,0.26,0.33,0.90
156,4.37,-0.25,4.37,-0.85,-3.52,0.09,0.00,0.00,0.00,-0.04,0.26,0.33,0.90
157,5.19,1.06,5.12,-0.85,-3.52,0.09,0.00,0.00,0.00,-0.04,0.26,0.33,0.90
158,5.19,1.06,5.12,0.36,-6.10,0.08,0.00,0.00,0.00,-0.04,0.26,0.33,0.90
159,5.19,1.06,5.12,0.36,-6.10,0.08,0.00,0.00,0.00,-0.01,0.12,0.34,0.93
160,5.19,1.06,5.12,1.66,-6.49,-0.46,0.00,0.00,0.00,-0.01,0.12,0.34,0.93
161,4.00,0.37,1.37,1.66,-6.49,-0.46,0.00,0.00,0.00,-0.01,0.12,0.34,0.93
162,4.00,0.37,1.37,0.39,-5.35,0.28,0.00,0.00,0.00,-0.01,0.12,0.34,0.93
163,4.00,0.37,1.37,0.39,-5.35,0.28,0.00,0.00,0.00,0.15,-0.16,0.32,0.92
164,4.00,0.37,1.37,0.02,-0.50,0.44,0.00,0.00,0.00,0.15,-0.16,0.32,0.92
165,2.44,0.37,-2.44,0.02,-0.50,0.44,0.00,0.00,0.00,0.15,-0.16,0.32,0.92
166,2.44,0.37,-2.44,-0.14,4.03,0.28,0.00,0.00,0.00,0.15,-0.16,0.32,0.92
167,2.44,0.37,-2.44,-0.14,4.03,0.28,0.00,0.00,0.00,0.15,-0.19,0.33,0.91
168,2.44,0.37,-2.44,-0.76,7.34,-0.11,0.00,0.00,0.00,0.15,-0.19,0.33,0.91
169,4.50,-2.37,-1.00,-0.76,7.34,-0.11,0.00,0.00,0.00,0.15,-0.19,0.33,0.91
170,4.50,-2.37,-1.00,-1.06,6.32,-0.63,0.00,0.00,0.00,0.15,-0.19,0.33,0.91
171,4.50,-2.37,-1.00,-1.06,6.32,-0.63,0.00,0.00,0.00,0.01,0.09,0.35,0.93
172,4.50,-2.37,-1.00,1.11,4.51,-0.02,0.00,0.00,0.00,0.01,0.09,0.35,0.93
173,4.37,1.12,4.81,1.11,4.51,-0.02,0.00,0.00,0.00,0.01,0.09,0.35,0.93
174,4.37,1.12,4.81,0.13,0.59,-0.16,0.00,0.00,0.00,0.01,0.09,0.35,0.93
175,4.37,1.12,4.81,0.13,0.59,-0.16,0.00,0.00,0.00,-0.03,0.30,0.33,0.89
176,4.37,1.12,4.81,-0.89,-3.50,0.18,0.00,0.00,0.00,-0.03,0.30,0.33,0.89
177,4.37,1.44,4.81,-0.89,-3.50,0.18,0.00,0.00,0.00,-0.03,0.30,0.33,0.89
178,4.37,1.44,4.81,-0.35,-5.92,0.33,0.00,0.00,0.00,-0.03,0.30,0.33,0.89
179,4.37,1.44,4.81,-0.35,-5.92,0.33,0.00,0.00,0.00,-0.01,0.14,0.35,0.93
180,4.37,1.44,4.81,1.72,-6.46,-0.40,0.00,0.00,0.00,-0.01,0.14,0.35,0.93
181,4.87,-1.37,-0.19,1.72,-6.46,-0.40,0.00,0.00,0.00,-0.01,0.14,0.35,0.93
182,4.87,-1.37,-0.19,0.38,-4.12,0.52,0.00,0.00,0.00,-0.01,0.14,0.35,0.93
183,4.87,-1.37,-0.19,0.38,-4.12,0.52,0.00,0.00,0.00,0.14,-0.12,0.33,0.93
184,4.87,-1.37,-0.19,-0.39,1.51,0.13,0.00,0.00,0.00,0.14,-0.12,0.33,0.93
185,3.62,0.00,-2.44,-0.39,1.51,0.13,0.00,0.00,0.00,0.14,-0.12,0.33,0.93
186,3.62,0.00,-2.44,-0.63,6.18,0.07,0.00,0.00,0.00,0.14,-0.12,0.33,0.93
187,3.62,0.00,-2.44,-0.63,6.18,0.07,0.00,0.00,0.00,0.10,-0.07,0.35,0.93
188,3.62,0.00,-2.44,-1.49,7.15,-0.74,0.00,0.00,0.00,0.10,-0.07,0.35,0.93
189,4.87,-1.69,2.06,-1.49,7.15,-0.74,0.00,0.00,0.00,0.10,-0.07,0.35,0.93
190,4.87,-1.69,2.06,1.05,5.09,-0.01,0.00,0.00,0.00,0.10,-0.07,0.35,0.93
191,4.87,-1.69,2.06,1.05,5.09,-0.01,0.00,0.00,0.00,-0.03,0.24,0.34,0.91
192,4.87,-1.69,2.06,0.57,1.89,0.18,0.00,0.00,0.00,-0.03,0.24,0.34,0.91
193,3.50,-0.88,5.87,0.57,1.89,0.18,0.00,0.00,0.00,-0.03,0.24,0.34,0.91
194,3.50,-0.88,5.87,-0.54,-2.67,-0.05,0.00,0.00,0.00,-0.03,0.24,0.34,0.91
195,3.50,-0.88,5.87,-0.54,-2.67,-0.05,0.00,0.00,0.00,-0.04,0.32,0.33,0.89
196,3.50,-0.88,5.87,-1.17,-6.11,-0.13,0.00,0.00,0.00,-0.04,0.32,0.33,0.89
197,5.19,0.13,4.37,-1.17,-6.11,-0.13,0.00,0.00,0.00,-0.04,0.32,0.33,0.89
198,5.19,0.13,4.37,1.13,-7.17,-0.37,0.00,0.00,0.00,-0.04,0.32,0.33,0.89
199,5.19,0.13,4.37,1.13,-7.17,-0.37,0.00,0.00,0.00,0.04,0.03,0.34,0.94
200,5.19,0.13,4.37,1.29,-5.31,-0.18,0.00,0.00,0.00,0.04,0.03,0.34,0.94
201,2.81,0.69,-1.31,1.29,-5.31,-0.18,0.00,0.00,0.00,0.04,0.03,0.34,0.94
202,2.81,0.69,-1.31,-0.27,-0.20,0.38,0.00,0.00,0.00,0.04,0.03,0.34,0.94
203,2.81,0.69,-1.31,-0.27,-0.20,0.38,0.00,0.00,0.00,0.16,-0.18,0.32,0.92
204,2.81,0.69,-1.31,-0.52,4.29,0.49,0.00,0.00,0.00,0.16,-0.18,0.32,0.92
205,3.25,0.37,-0.94,-0.52,4.29,0.49,0.00,0.00,0.00,0.16,-0.18,0.32,0.92
206,3.25,0.37,-0.94,-0.82,6.90,-0.37,0.00,0.00,0.00,0.16,-0.18,0.32,0.92
207,3.25,0.37,-0.94,-0.82,6.90,-0.37,0.00,0.00,0.00,0.07,-0.00,0.35,0.93
208,3.25,0.37,-0.94,-0.51,5.76,-0.10,0.00,0.00,0.00,0.07,-0.00,0.35,0.93
209,4.00,-0.62,2.50,-0.51,5.76,-0.10,0.00,0.00,0.00,0.07,-0.00,0.35,0.93
210,4.00,-0.62,2.50,1.17,2.83,0.60,0.00,0.00,0.00,0.07,-0.00,0.35,0.93
211,4.00,-0.62,2.50,1.17,2.83,0.60,0.00,0.00,0.00,-0.02,0.26,0.34,0.90
212,4.00,-0.62,2.50,-0.12,-0.62,-0.03,0.00,0.00,0.00,-0.02,0.26,0.34,0.90
213,3.50,0.13,5.12,-0.12,-0.62,-0.03,0.00,0.00,0.00,-0.02,0.26,0.34,0.90
214,3.50,0.13,5.12,-1.09,-4.37,0.36,0.00,0.00,0.00,-0.02,0.26,0.34,0.90
215,3.50,0.13,5.12,-1.09,-4.37,0.36,0.00,0.00,0.00,-0.01,0.22,0.35,0.91
216,3.50,0.13,5.12,-0.84,-5.91,0.21,0.00,0.00,0.00,-0.01,0.22,0.35,0.91
217,5.62,0.44,3.19,-0.84,-5.91,0.21,0.00,0.00,0.00,-0.01,0.22,0.35,0.91
218,5.62,0.44,3.19,0.27,-5.91,-0.43,0.00,0.00,0.00,-0.01,0.22,0.35,0.91
219,5.62,0.44,3.19,0.27,-5.91,-0.43,0.00,0.00,0.00,0.06,-0.06,0.36,0.93
220,5.62,0.44,3.19,0.59,-2.97,0.06,0.00,0.00,0.00,0.06,-0.06,0.36,0.93
221,2.81,0.00,-1.31,0.59,-2.97,0.06,0.00,0.00,0.00,0.06,-0.06,0.36,0.93
222,2.81,0.00,-1.31,-0.11,-1.65,0.14,0.00,0.00,0.00,0.06,-0.06,0.36,0.93
223,2.81,0.00,-1.31,-0.11,-1.65,0.14,0.00,0.00,0.00,0.14,-0.20,0.35,0.90
224,2.81,0.00,-1.31,-0.03,1.36,-0.01,0.00,0.00,0.00,0.14,-0.20,0.35,0.90
225,1.19,-1.37,-2.44,-0.03,1.36,-0.01,0.00,0.00,0.00,0.14,-0.20,0.35,0.90
226,1.19,-1.37,-2.44,-0.02,5.08,0.06,0.00,0.00,0.00,0.14,-0.20,0.35,0.90
227,1.19,-1.37,-2.44,-0.02,5.08,0.06,0.00,0.00,0.00,0.12,-0.13,0.36,0.92
228,1.19,-1.37,-2.44,-0.78,4.83,-0.46,0.00,0.00,0.00,0.12,-0.13,0.36,0.92
229,4.87,0.00,0.19,-0.78,4.83,-0.46,0.00,0.00,0.00,0.12,-0.13,0.36,0.92
230,4.87,0.00,0.19,-0.19,4.46,-0.29,0.00,0.00,0.00,0.12,-0.13,0.36,0.92
231,4.87,0.00,0.19,-0.19,4.46,-0.29,0.00,0.00,0.00,0.00,0.08,0.36,0.93
232,4.87,0.00,0.19,0.34,4.32,-0.35,0.00,0.00,0.00,0.00,0.08,0.36,0.93
233,3.94,0.13,4.44,0.34,4.32,-0.35,0.00,0.00,0.00,0.00,0.08,0.36,0.93
234,3.94,0.13,4.44,0.73,1.28,0.11,0.00,0.00,0.00,0.00,0.08,0.36,0.93
235,3.94,0.13,4.44,0.73,1.28,0.11,0.00,0.00,0.00,-0.05,0.27,0.34,0.90
236,3.94,0.13,4.44,-0.41,-2.63,0.32,0.00,0.00,0.00,-0.05,0.27,0.34,0.90
237,5.25,-1.25,5.06,-0.41,-2.63,0.32,0.00,0.00,0.00,-0.05,0.27,0.34,0.90
238,5.25,-1.25,5.06,0.65,-6.17,0.57,0.00,0.00,0.00,-0.05,0.27,0.34,0.90
239,5.25,-1.25,5.06,0.65,-6.17,0.57,0.00,0.00,0.00,0.00,0.15,0.36,0.92
240,5.25,-1.25,5.06,-0.57,-8.43,0.41,0.00,0.00,0.00,0.00,0.15,0.36,0.92
241,4.44,-1.00,-0.56,-0.57,-8.43,0.41,0.00,0.00,0.00,0.00,0.15,0.36,0.92
