,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction
35,3.56,0.75,1.00,0.74,-6.07,-0.09,0.00,0.00,0.00,0.08,-0.07,0.31,0.95
36,3.56,0.75,1.00,0.04,-4.76,0.39,0.00,0.00,0.00,0.08,-0.07,0.31,0.95
37,1.56,0.06,-1.69,0.04,-4.76,0.39,0.00,0.00,0.00,0.08,-0.07,0.31,0.95
38,1.56,0.06,-1.69,-0.13,-1.18,0.57,0.00,0.00,0.00,0.08,-0.07,0.31,0.95
39,1.56,0.06,-1.69,-0.13,-1.18,0.57,0.00,0.00,0.00,0.15,-0.27,0.30,0.90
40,1.56,0.06,-1.69,-0.09,3.46,0.12,0.00,0.00,0.00,0.15,-0.27,0.30,0.90
41,2.00,-0.31,-1.69,-0.09,3.46,0.12,0.00,0.00,0.00,0.15,-0.27,0.30,0.90
42,2.00,-0.31,-1.69,-0.88,7.45,0.00,0.00,0.00,0.00,0.15,-0.27,0.30,0.90
43,2.00,-0.31,-1.69,-0.88,7.45,0.00,0.00,0.00,0.00,0.08,-0.12,0.32,0.94
44,2.00,-0.31,-1.69,0.65,7.30,0.17,0.00,0.00,0.00,0.08,-0.12,0.32,0.94
45,4.44,0.06,1.75,0.65,7.30,0.17,0.00,0.00,0.00,0.08,-0.12,0.32,0.94
46,4.44,0.06,1.75,1.45,4.38,0.49,0.00,0.00,0.00,0.08,-0.12,0.32,0.94
47,4.44,0.06,1.75,1.45,4.38,0.49,0.00,0.00,0.00,-0.01,0.22,0.33,0.92
48,4.44,0.06,1.75,-0.31,-0.88,0.60,0.00,0.00,0.00,-0.01,0.22,0.33,0.92
49,4.37,1.06,4.44,-0.31,-0.88,0.60,0.00,0.00,0.00,-0.01,0.22,0.33,0.92
50,4.37,1.06,4.44,-1.61,-4.98,0.03,0.00,0.00,0.00,-0.01,0.22,0.33,0.92
51,4.37,1.06,4.44,-1.61,-4.98,0.03,0.00,0.00,0.00,-0.00,0.19,0.36,0.92
52,4.37,1.06,4.44,-1.06,-6.45,-0.58,0.00,0.00,0.00,-0.00,0.19,0.36,0.92
53,4.37,0.13,4.44,-1.06,-6.45,-0.58,0.00,0.00,0.00,-0.00,0.19,0.36,0.92
54,4.37,0.13,4.44,0.06,-6.65,-0.50,0.00,0.00,0.00,-0.00,0.19,0.36,0.92
55,4.37,0.13,4.44,0.06,-6.65,-0.50,0.00,0.00,0.00,0.06,-0.12,0.33,0.93
56,4.37,0.13,4.44,0.44,-3.77,-0.29,0.00,0.00,0.00,0.06,-0.12,0.33,0.93
57,1.62,-1.69,-2.06,0.44,-3.77,-0.29,0.00,0.00,0.00,0.06,-0.12,0.33,0.93
58,1.62,-1.69,-2.06,-0.17,0.79,0.33,0.00,0.00,0.00,0.06,-0.12,0.33,0.93
59,1.62,-1.69,-2.06,-0.17,0.79,0.33,0.00,0.00,0.00,0.13,-0.28,0.31,0.90
60,1.62,-1.69,-2.06,-0.05,5.72,-0.14,0.00,0.00,0.00,0.13,-0.28,0.31,0.90
61,2.00,1.69,-1.69,-0.05,5.72,-0.14,0.00,0.00,0.00,0.13,-0.28,0.31,0.90
62,2.00,1.69,-1.69,-0.37,7.74,0.02,0.00,0.00,0.00,0.13,-0.28,0.31,0.90
63,2.00,1.69,-1.69,-0.37,7.74,0.02,0.00,0.00,0.00,0.04,-0.04,0.33,0.94
64,2.00,1.69,-1.69,2.26,5.44,0.17,0.00,0.00,0.00,0.04,-0.04,0.33,0.94
65,5.25,-0.94,3.62,2.26,5.44,0.17,0.00,0.00,0.00,0.04,-0.04,0.33,0.94
66,5.25,-0.94,3.62,0.92,2.15,0.36,0.00,0.00,0.00,0.04,-0.04,0.33,0.94
67,5.25,-0.94,3.62,0.92,2.15,0.36,0.00,0.00,0.00,-0.01,0.22,0.33,0.92
68,5.25,-0.94,3.62,-0.27,-1.31,0.45,0.00,0.00,0.00,-0.01,0.22,0.33,0.92
69,5.62,0.13,4.75,-0.27,-1.31,0.45,0.00,0.00,0.00,-0.01,0.22,0.33,0.92
70,5.62,0.13,4.75,-1.50,-5.05,-0.04,0.00,0.00,0.00,-0.01,0.22,0.33,0.92
71,5.62,0.13,4.75,-1.50,-5.05,-0.04,0.00,0.00,0.00,0.00,0.14,0.35,0.93
72,5.62,0.13,4.75,-1.16,-7.01,-0.67,0.00,0.00,0.00,0.00,0.14,0.35,0.93
73,3.19,1.37,1.44,-1.16,-7.01,-0.67,0.00,0.00,0.00,0.00,0.14,0.35,0.93
74,3.19,1.37,1.44,0.30,-6.75,-0.75,0.00,0.00,0.00,0.00,0.14,0.35,0.93
75,3.19,1.37,1.44,0.30,-6.75,-0.75,0.00,0.00,0.00,0.07,-0.18,0.32,0.93
76,3.19,1.37,1.44,0.84,-2.76,-0.26,0.00,0.00,0.00,0.07,-0.18,0.32,0.93
77,0.31,1.00,-2.00,0.84,-2.76,-0.26,0.00,0.00,0.00,0.07,-0.18,0.32,0.93
78,0.31,1.00,-2.00,-0.39,2.76,0.70,0.00,0.00,0.00,0.07,-0.18,0.32,0.93
79,0.31,1.00,-2.00,-0.39,2.76,0.70,0.00,0.00,0.00,0.13,-0.29,0.30,0.90
80,0.31,1.00,-2.00,-0.38,7.16,-0.01,0.00,0.00,0.00,0.13,-0.29,0.30,0.90
81,2.81,1.00,-1.25,-0.38,7.16,-0.01,0.00,0.00,0.00,0.13,-0.29,0.30,0.90
82,2.81,1.00,-1.25,-0.29,7.41,0.19,0.00,0.00,0.00,0.13,-0.29,0.30,0.90
83,2.81,1.00,-1.25,-0.29,7.41,0.19,0.00,0.00,0.00,0.00,0.00,0.33,0.94
84,2.81,1.00,-1.25,1.31,4.43,0.28,0.00,0.00,0.00,0.00,0.00,0.33,0.94
85,4.44,-2.00,3.25,1.31,4.43,0.28,0.00,0.00,0.00,0.00,0.00,0.33,0.94
86,4.44,-2.00,3.25,0.33,0.32,0.23,0.00,0.00,0.00,0.00,0.00,0.33,0.94
87,4.44,-2.00,3.25,0.33,0.32,0.23,0.00,0.00,0.00,-0.01,0.22,0.33,0.92
88,4.44,-2.00,3.25,-1.61,-4.84,0.10,0.00,0.00,0.00,-0.01,0.22,0.33,0.92
89,4.37,0.81,3.62,-1.61,-4.84,0.10,0.00,0.00,0.00,-0.01,0.22,0.33,0.92
90,4.37,0.81,3.62,-1.32,-6.35,-0.37,0.00,0.00,0.00,-0.01,0.22,0.33,0.92
91,4.37,0.81,3.62,-1.32,-6.35,-0.37,0.00,0.00,0.00,0.01,0.01,0.34,0.94
92,4.37,0.81,3.62,0.03,-5.26,-0.41,0.00,0.00,0.00,0.01,0.01,0.34,0.94
93,3.25,-1.69,-0.19,0.03,-5.26,-0.41,0.00,0.00,0.00,0.01,0.01,0.34,0.94
94,3.25,-1.69,-0.19,0.58,-1.33,-0.01,0.00,0.00,0.00,0.01,0.01,0.34,0.94
95,3.25,-1.69,-0.19,0.58,-1.33,-0.01,0.00,0.00,0.00,0.08,-0.22,0.31,0.92
96,3.25,-1.69,-0.19,0.09,5.07,0.25,0.00,0.00,0.00,0.08,-0.22,0.31,0.92
97,2.87,-2.69,-1.75,0.09,5.07,0.25,0.00,0.00,0.00,0.08,-0.22,0.31,0.92
98,2.87,-2.69,-1.75,-0.02,6.76,-0.05,0.00,0.00,0.00,0.08,-0.22,0.31,0.92
99,2.87,-2.69,-1.75,-0.02,6.76,-0.05,0.00,0.00,0.00,0.02,-0.02,0.33,0.94
100,2.87,-2.69,-1.75,1.44,5.48,0.13,0.00,0.00,0.00,0.02,-0.02,0.33,0.94
101,4.37,0.06,2.50,1.44,5.48,0.13,0.00,0.00,0.00,0.02,-0.02,0.33,0.94
102,4.37,0.06,2.50,0.61,1.71,0.27,0.00,0.00,0.00,0.02,-0.02,0.33,0.94
103,4.37,0.06,2.50,0.61,1.71,0.27,0.00,0.00,0.00,-0.02,0.23,0.33,0.92
104,4.37,0.06,2.50,-0.76,-2.68,0.10,0.00,0.00,0.00,-0.02,0.23,0.33,0.92
105,5.25,-0.25,4.00,-0.76,-2.68,0.10,0.00,0.00,0.00,-0.02,0.23,0.33,0.92
106,5.25,-0.25,4.00,-1.53,-5.05,0.01,0.00,0.00,0.00,-0.02,0.23,0.33,0.92
107,5.25,-0.25,4.00,-1.53,-5.05,0.01,0.00,0.00,0.00,-0.01,0.11,0.34,0.93
108,5.25,-0.25,4.00,-0.59,-5.68,-0.58,0.00,0.00,0.00,-0.01,0.11,0.34,0.93
109,5.31,-1.69,0.13,-0.59,-5.68,-0.58,0.00,0.00,0.00,-0.01,0.11,0.34,0.93
110,5.31,-1.69,0.13,0.10,-3.88,-0.25,0.00,0.00,0.00,-0.01,0.11,0.34,0.93
111,5.31,-1.69,0.13,0.10,-3.88,-0.25,0.00,0.00,0.00,0.05,-0.15,0.32,0.93
112,5.31,-1.69,0.13,0.14,0.16,0.21,0.00,0.00,0.00,0.05,-0.15,0.32,0.93
113,2.00,-0.69,-2.06,0.14,0.16,0.21,0.00,0.00,0.00,0.05,-0.15,0.32,0.93
114,2.00,-0.69,-2.06,-0.07,4.12,-0.05,0.00,0.00,0.00,0.05,-0.15,0.32,0.93
115,2.00,-0.69,-2.06,-0.07,4.12,-0.05,0.00,0.00,0.00,0.05,-0.14,0.33,0.93
116,2.00,-0.69,-2.06,0.03,4.69,-0.26,0.00,0.00,0.00,0.05,-0.14,0.33,0.93
117,3.25,-1.31,1.37,0.03,4.69,-0.26,0.00,0.00,0.00,0.05,-0.14,0.33,0.93
118,3.25,-1.31,1.37,1.45,5.10,0.24,0.00,0.00,0.00,0.05,-0.14,0.33,0.93
119,3.25,-1.31,1.37,1.45,5.10,0.24,0.00,0.00,0.00,-0.00,0.10,0.33,0.94
120,3.25,-1.31,1.37,0.80,3.11,0.20,0.00,0.00,0.00,-0.00,0.10,0.33,0.94
121,4.81,0.13,4.00,0.80,3.11,0.20,0.00,0.00,0.00,-0.00,0.10,0.33,0.94
122,4.81,0.13,4.00,-0.50,-0.90,0.00,0.00,0.00,0.00,-0.00,0.10,0.33,0.94
123,4.81,0.13,4.00,-0.50,-0.90,0.00,0.00,0.00,0.00,-0.01,0.24,0.33,0.91
124,4.81,0.13,4.00,-1.63,-4.83,0.08,0.00,0.00,0.00,-0.01,0.24,0.33,0.91
125,4.81,-0.25,3.62,-1.63,-4.83,0.08,0.00,0.00,0.00,-0.01,0.24,0.33,0.91
126,4.81,-0.25,3.62,-1.20,-6.83,-0.66,0.00,0.00,0.00,-0.01,0.24,0.33,0.91
127,4.81,-0.25,3.62,-1.20,-6.83,-0.66,0.00,0.00,0.00,0.00,0.01,0.33,0.94
128,4.81,-0.25,3.62,-0.27,-6.06,-0.33,0.00,0.00,0.00,0.00,0.01,0.33,0.94
129,3.56,2.06,-0.13,-0.27,-6.06,-0.33,0.00,0.00,0.00,0.00,0.01,0.33,0.94
130,3.56,2.06,-0.13,0.41,-3.29,-0.44,0.00,0.00,0.00,0.00,0.01,0.33,0.94
131,3.56,2.06,-0.13,0.41,-3.29,-0.44,0.00,0.00,0.00,0.08,-0.26,0.30,0.91
132,3.56,2.06,-0.13,0.12,1.09,0.41,0.00,0.00,0.00,0.08,-0.26,0.30,0.91
133,0.69,1.75,-1.25,0.12,1.09,0.41,0.00,0.00,0.00,0.08,-0.26,0.30,0.91
134,0.69,1.75,-1.25,0.08,4.94,0.09,0.00,0.00,0.00,0.08,-0.26,0.30,0.91
135,0.69,1.75,-1.25,0.08,4.94,0.09,0.00,0.00,0.00,0.07,-0.22,0.32,0.92
136,0.69,1.75,-1.25,0.37,6.97,0.30,0.00,0.00,0.00,0.07,-0.22,0.32,0.92
137,3.56,0.06,0.94,0.37,6.97,0.30,0.00,0.00,0.00,0.07,-0.22,0.32,0.92
138,3.56,0.06,0.94,1.77,6.11,0.34,0.00,0.00,0.00,0.07,-0.22,0.32,0.92
139,3.56,0.06,0.94,1.77,6.11,0.34,0.00,0.00,0.00,-0.01,0.10,0.34,0.94
140,3.56,0.06,0.94,1.04,4.43,0.18,0.00,0.00,0.00,-0.01,0.10,0.34,0.94
141,3.94,-0.94,4.75,1.04,4.43,0.18,0.00,0.00,0.00,-0.01,0.10,0.34,0.94
142,3.94,-0.94,4.75,-0.09,0.77,0.12,0.00,0.00,0.00,-0.01,0.10,0.34,0.94
143,3.94,-0.94,4.75,-0.09,0.77,0.12,0.00,0.00,0.00,-0.03,0.30,0.33,0.89
144,3.94,-0.94,4.75,-0.82,-2.45,0.04,0.00,0.00,0.00,-0.03,0.30,0.33,0.89
145,4.37,-0.56,5.19,-0.82,-2.45,0.04,0.00,0.00,0.00,-0.03,0.30,0.33,0.89
146,4.37,-0.56,5.19,-1.34,-4.56,0.06,0.00,0.00,0.00,-0.03,0.30,0.33,0.89
147,4.37,-0.56,5.19,-1.34,-4.56,0.06,0.00,0.00,0.00,-0.03,0.18,0.35,0.92
148,4.37,-0.56,5.19,-1.32,-6.10,-0.80,0.00,0.00,0.00,-0.03,0.18,0.35,0.92
149,4.44,-0.62,1.69,-1.32,-6.10,-0.80,0.00,0.00,0.00,-0.03,0.18,0.35,0.92
150,4.44,-0.62,1.69,-0.88,-6.03,-0.25,0.00,0.00,0.00,-0.03,0.18,0.35,0.92
151,4.44,-0.62,1.69,-0.88,-6.03,-0.25,0.00,0.00,0.00,0.02,-0.11,0.33,0.94
152,4.44,-0.62,1.69,-0.05,-3.54,-0.45,0.00,0.00,0.00,0.02,-0.11,0.33,0.94
153,2.37,1.00,-1.25,-0.05,-3.54,-0.45,0.00,0.00,0.00,0.02,-0.11,0.33,0.94
154,2.37,1.00,-1.25,-0.05,0.79,0.12,0.00,0.00,0.00,0.02,-0.11,0.33,0.94
155,2.37,1.00,-1.25,-0.05,0.79,0.12,0.00,0.00,0.00,0.06,-0.26,0.31,0.91
156,2.37,1.00,-1.25,0.98,4.32,-0.16,0.00,0.00,0.00,0.06,-0.26,0.31,0.91
157,2.87,0.00,-1.69,0.98,4.32,-0.16,0.00,0.00,0.00,0.06,-0.26,0.31,0.91
158,2.87,0.00,-1.69,0.68,6.30,0.06,0.00,0.00,0.00,0.06,-0.26,0.31,0.91
159,2.87,0.00,-1.69,0.68,6.30,0.06,0.00,0.00,0.00,0.03,-0.06,0.32,0.94
160,2.87,0.00,-1.69,1.52,5.86,0.61,0.00,0.00,0.00,0.03,-0.06,0.32,0.94
161,4.81,0.37,1.75,1.52,5.86,0.61,0.00,0.00,0.00,0.03,-0.06,0.32,0.94
162,4.81,0.37,1.75,1.46,5.55,0.64,0.00,0.00,0.00,0.03,-0.06,0.32,0.94
163,4.81,0.37,1.75,1.46,5.55,0.64,0.00,0.00,0.00,-0.01,0.24,0.34,0.91
164,4.81,0.37,1.75,0.57,1.86,0.20,0.00,0.00,0.00,-0.01,0.24,0.34,0.91
165,4.37,-1.62,4.75,0.57,1.86,0.20,0.00,0.00,0.00,-0.01,0.24,0.34,0.91
166,4.37,-1.62,4.75,-0.62,-1.81,0.03,0.00,0.00,0.00,-0.01,0.24,0.34,0.91
167,4.37,-1.62,4.75,-0.62,-1.81,0.03,0.00,0.00,0.00,-0.01,0.33,0.34,0.88
168,4.37,-1.62,4.75,-1.87,-5.78,-0.06,0.00,0.00,0.00,-0.01,0.33,0.34,0.88
169,5.19,1.06,5.19,-1.87,-5.78,-0.06,0.00,0.00,0.00,-0.01,0.33,0.34,0.88
170,5.19,1.06,5.19,-1.33,-6.56,-1.08,0.00,0.00,0.00,-0.01,0.33,0.34,0.88
171,5.19,1.06,5.19,-1.33,-6.56,-1.08,0.00,0.00,0.00,0.01,0.08,0.35,0.93
172,5.19,1.06,5.19,-1.12,-4.87,-0.32,0.00,0.00,0.00,0.01,0.08,0.35,0.93
173,2.87,-1.31,-0.19,-1.12,-4.87,-0.32,0.00,0.00,0.00,0.01,0.08,0.35,0.93
174,2.87,-1.31,-0.19,0.59,-3.97,-0.41,0.00,0.00,0.00,0.01,0.08,0.35,0.93
175,2.87,-1.31,-0.19,0.59,-3.97,-0.41,0.00,0.00,0.00,0.05,-0.18,0.32,0.93
176,2.87,-1.31,-0.19,0.32,-1.01,-0.47,0.00,0.00,0.00,0.05,-0.18,0.32,0.93
177,1.56,-0.62,-0.94,0.32,-1.01,-0.47,0.00,0.00,0.00,0.05,-0.18,0.32,0.93
178,1.56,-0.62,-0.94,-0.14,2.26,0.07,0.00,0.00,0.00,0.05,-0.18,0.32,0.93
179,1.56,-0.62,-0.94,-0.14,2.26,0.07,0.00,0.00,0.00,0.09,-0.22,0.30,0.92
180,1.56,-0.62,-0.94,1.14,6.29,0.38,0.00,0.00,0.00,0.09,-0.22,0.30,0.92
181,4.00,0.69,-0.19,1.14,6.29,0.38,0.00,0.00,0.00,0.09,-0.22,0.30,0.92
182,4.00,0.69,-0.19,0.14,6.75,0.16,0.00,0.00,0.00,0.09,-0.22,0.30,0.92
183,4.00,0.69,-0.19,0.14,6.75,0.16,0.00,0.00,0.00,0.03,0.05,0.33,0.94
184,4.00,0.69,-0.19,1.33,5.13,0.06,0.00,0.00,0.00,0.03,0.05,0.33,0.94
185,5.19,0.44,4.75,1.33,5.13,0.06,0.00,0.00,0.00,0.03,0.05,0.33,0.94
186,5.19,0.44,4.75,0.66,2.80,0.13,0.00,0.00,0.00,0.03,0.05,0.33,0.94
187,5.19,0.44,4.75,0.66,2.80,0.13,0.00,0.00,0.00,-0.01,0.30,0.33,0.90
188,5.19,0.44,4.75,-0.32,0.12,0.10,0.00,0.00,0.00,-0.01,0.30,0.33,0.90
189,4.00,-1.94,5.50,-0.32,0.12,0.10,0.00,0.00,0.00,-0.01,0.30,0.33,0.90
190,4.00,-1.94,5.50,-0.96,-3.11,0.06,0.00,0.00,0.00,-0.01,0.30,0.33,0.90
191,4.00,-1.94,5.50,-0.96,-3.11,0.06,0.00,0.00,0.00,-0.02,0.30,0.34,0.89
192,4.00,-1.94,5.50,-1.15,-5.29,-0.19,0.00,0.00,0.00,-0.02,0.30,0.34,0.89
193,3.94,0.13,4.75,-1.15,-5.29,-0.19,0.00,0.00,0.00,-0.02,0.30,0.34,0.89
194,3.94,0.13,4.75,-1.09,-6.60,-0.30,0.00,0.00,0.00,-0.02,0.30,0.34,0.89
195,3.94,0.13,4.75,-1.09,-6.60,-0.30,0.00,0.00,0.00,0.02,0.04,0.34,0.94
196,3.94,0.13,4.75,-0.77,-4.43,-0.13,0.00,0.00,0.00,0.02,0.04,0.34,0.94
197,4.06,-4.06,1.31,-0.77,-4.43,-0.13,0.00,0.00,0.00,0.02,0.04,0.34,0.94
198,4.06,-4.06,1.31,-0.18,-1.90,-0.13,0.00,0.00,0.00,0.02,0.04,0.34,0.94
199,4.06,-4.06,1.31,-0.18,-1.90,-0.13,0.00,0.00,0.00,0.06,-0.17,0.32,0.93
200,4.06,-4.06,1.31,-0.08,-0.69,-0.12,0.00,0.00,0.00,0.06,-0.17,0.32,0.93
201,1.56,0.37,-1.25,-0.08,-0.69,-0.12,0.00,0.00,0.00,0.06,-0.17,0.32,0.93
202,1.56,0.37,-1.25,-0.04,1.84,0.11,0.00,0.00,0.00,0.06,-0.17,0.32,0.93
203,1.56,0.37,-1.25,-0.04,1.84,0.11,0.00,0.00,0.00,0.06,-0.20,0.31,0.93
204,1.56,0.37,-1.25,0.71,5.51,0.16,0.00,0.00,0.00,0.06,-0.20,0.31,0.93
205,2.81,1.06,0.62,0.71,5.51,0.16,0.00,0.00,0.00,0.06,-0.20,0.31,0.93
206,2.81,1.06,0.62,1.40,6.45,0.11,0.00,0.00,0.00,0.06,-0.20,0.31,0.93
207,2.81,1.06,0.62,1.40,6.45,0.11,0.00,0.00,0.00,0.01,0.04,0.33,0.94
208,2.81,1.06,0.62,1.27,5.14,-0.03,0.00,0.00,0.00,0.01,0.04,0.33,0.94
209,5.25,-1.31,3.94,1.27,5.14,-0.03,0.00,0.00,0.00,0.01,0.04,0.33,0.94
210,5.25,-1.31,3.94,-0.11,1.99,0.48,0.00,0.00,0.00,0.01,0.04,0.33,0.94
211,5.25,-1.31,3.94,-0.11,1.99,0.48,0.00,0.00,0.00,-0.01,0.28,0.33,0.90
212,5.25,-1.31,3.94,-0.71,-1.31,0.19,0.00,0.00,0.00,-0.01,0.28,0.33,0.90
213,4.75,0.44,5.19,-0.71,-1.31,0.19,0.00,0.00,0.00,-0.01,0.28,0.33,0.90
214,4.75,0.44,5.19,-0.82,-4.31,-0.01,0.00,0.00,0.00,-0.01,0.28,0.33,0.90
215,4.75,0.44,5.19,-0.82,-4.31,-0.01,0.00,0.00,0.00,-0.02,0.21,0.35,0.91
216,4.75,0.44,5.19,-0.29,-7.70,-0.85,0.00,0.00,0.00,-0.02,0.21,0.35,0.91
217,3.56,0.37,0.19,-0.29,-7.70,-0.85,0.00,0.00,0.00,-0.02,0.21,0.35,0.91
218,3.56,0.37,0.19,-0.73,-6.95,-1.32,0.00,0.00,0.00,-0.02,0.21,0.35,0.91
219,3.56,0.37,0.19,-0.73,-6.95,-1.32,0.00,0.00,0.00,0.07,-0.12,0.30,0.94
220,3.56,0.37,0.19,0.60,-2.63,-0.14,0.00,0.00,0.00,0.07,-0.12,0.30,0.94
221,2.00,0.69,-2.06,0.60,-2.63,-0.14,0.00,0.00,0.00,0.07,-0.12,0.30,0.94
222,2.00,0.69,-2.06,-0.23,1.25,0.60,0.00,0.00,0.00,0.07,-0.12,0.30,0.94
223,2.00,0.69,-2.06,-0.23,1.25,0.60,0.00,0.00,0.00,0.12,-0.24,0.28,0.92
224,2.00,0.69,-2.06,-0.76,4.96,0.23,0.00,0.00,0.00,0.12,-0.24,0.28,0.92
225,1.62,0.00,-2.44,-0.76,4.96,0.23,0.00,0.00,0.00,0.12,-0.24,0.28,0.92
226,1.62,0.00,-2.44,0.64,5.96,0.04,0.00,0.00,0.00,0.12,-0.24,0.28,0.92
227,1.62,0.00,-2.44,0.64,5.96,0.04,0.00,0.00,0.00,0.03,-0.05,0.31,0.95
228,1.62,0.00,-2.44,0.58,5.71,0.28,0.00,0.00,0.00,0.03,-0.05,0.31,0.95
229,3.94,1.75,2.87,0.58,5.71,0.28,0.00,0.00,0.00,0.03,-0.05,0.31,0.95
230,3.94,1.75,2.87,1.04,4.32,0.12,0.00,0.00,0.00,0.03,-0.05,0.31,0.95
231,3.94,1.75,2.87,1.04,4.32,0.12,0.00,0.00,0.00,-0.00,0.23,0.31,0.92
232,3.94,1.75,2.87,0.25,2.42,0.24,0.00,0.00,0.00,-0.00,0.23,0.31,0.92
233,4.75,1.12,5.56,0.25,2.42,0.24,0.00,0.00,0.00,-0.00,0.23,0.31,0.92
234,4.75,1.12,5.56,-0.69,-0.68,0.28,0.00,0.00,0.00,-0.00,0.23,0.31,0.92
235,4.75,1.12,5.56,-0.69,-0.68,0.28,0.00,0.00,0.00,-0.02,0.34,0.32,0.89
236,4.75,1.12,5.56,-1.36,-4.94,0.25,0.00,0.00,0.00,-0.02,0.34,0.32,0.89
237,5.19,0.44,4.37,-1.36,-4.94,0.25,0.00,0.00,0.00,-0.02,0.34,0.32,0.89
238,5.19,0.44,4.37,-0.05,-7.53,-0.56,0.00,0.00,0.00,-0.02,0.34,0.32,0.89
239,5.19,0.44,4.37,-0.05,-7.53,-0.56,0.00,0.00,0.00,0.02,0.11,0.34,0.94
240,5.19,0.44,4.37,-0.48,-7.06,-0.55,0.00,0.00,0.00,0.02,0.11,0.34,0.94
241,3.62,0.00,-0.94,-0.48,-7.06,-0.55,0.00,0.00,0.00,0.02,0.11,0.34,0.94
242,3.62,0.00,-0.94,0.03,-1.84,0.34,0.00,0.00,0.00,0.02,0.11,0.34,0.94
