,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
152,-0.81,-1.00,0.65,-12.56,-5.87,3.94,-2.44,10.99,0.51,0.63,-0.23,-0.36,0.64,512984
153,-0.50,0.16,-0.31,-12.56,-5.87,3.94,-2.44,10.99,0.51,0.63,-0.23,-0.36,0.64,513005
154,-0.50,0.16,-0.31,-12.56,-5.87,3.94,-2.44,10.99,0.51,0.55,-0.27,-0.38,0.69,513035
155,-0.50,0.16,-0.31,-12.56,-5.87,3.94,-3.74,11.80,-1.29,0.55,-0.27,-0.38,0.69,513054
156,0.42,0.43,-0.64,-12.56,-5.87,3.94,-3.74,11.80,-1.29,0.55,-0.27,-0.38,0.69,513077
157,0.42,0.43,-0.64,-12.56,-5.87,3.94,-1.94,8.12,0.70,0.55,-0.27,-0.38,0.69,513099
158,0.37,1.85,-0.49,-12.56,-5.87,3.94,-1.94,8.12,0.70,0.55,-0.27,-0.38,0.69,513120
159,0.37,1.85,-0.49,-12.56,-5.87,3.94,-4.73,7.93,-1.75,0.55,-0.27,-0.38,0.69,513139
160,0.32,1.07,-0.55,-12.56,-5.87,3.94,-4.73,7.93,-1.75,0.55,-0.27,-0.38,0.69,513158
161,0.32,1.07,-0.55,-12.56,-5.87,3.94,-5.50,8.88,-2.40,0.55,-0.27,-0.38,0.69,513175
162,0.74,-0.79,-0.53,-12.56,-5.87,3.94,-5.50,8.88,-2.40,0.55,-0.27,-0.38,0.69,513194
163,0.74,-0.79,-0.53,-12.56,-5.87,3.94,-5.50,8.88,-2.40,0.61,-0.20,-0.37,0.67,513215
164,0.74,-0.79,-0.53,-12.56,-5.87,3.94,-0.79,8.62,0.39,0.61,-0.20,-0.37,0.67,513235
165,0.65,-0.18,-0.54,-12.56,-5.87,3.94,-0.79,8.62,0.39,0.61,-0.20,-0.37,0.67,513253
166,0.65,-0.18,-0.54,-12.56,-5.87,3.94,-0.79,8.62,0.39,0.62,-0.21,-0.38,0.65,513272
167,0.65,-0.18,-0.54,-12.56,-5.87,3.94,-0.87,8.39,0.82,0.62,-0.21,-0.38,0.65,513301
168,0.91,-0.02,-0.37,-12.56,-5.87,3.94,-0.87,8.39,0.82,0.62,-0.21,-0.38,0.65,513323
169,0.91,-0.02,-0.37,-12.56,-5.87,3.94,-0.83,9.42,1.39,0.62,-0.21,-0.38,0.65,513341
170,0.93,-0.02,-0.30,-12.56,-5.87,3.94,-0.83,9.42,1.39,0.62,-0.21,-0.38,0.65,513361
171,0.93,-0.02,-0.30,-12.56,-5.87,3.94,-0.29,9.50,1.70,0.62,-0.21,-0.38,0.65,513377
172,0.93,-0.02,-0.30,-12.56,-5.87,3.94,-0.21,9.57,1.81,0.62,-0.21,-0.38,0.65,513406
173,1.44,0.45,-0.05,-12.56,-5.87,3.94,-0.21,9.57,1.81,0.62,-0.21,-0.38,0.65,513431
174,1.44,0.45,-0.05,-12.56,-5.87,3.94,-0.45,10.11,2.39,0.62,-0.21,-0.38,0.65,513451
175,0.76,0.80,-0.07,-12.56,-5.87,3.94,-0.45,10.11,2.39,0.62,-0.21,-0.38,0.65,513473
176,0.76,0.80,-0.07,-12.56,-5.87,3.94,-1.90,9.15,2.35,0.62,-0.21,-0.38,0.65,513501
177,1.07,0.13,0.14,-12.56,-5.87,3.94,-1.90,9.15,2.35,0.62,-0.21,-0.38,0.65,513523
178,1.07,0.13,0.14,-12.56,-5.87,3.94,-1.56,9.80,2.77,0.62,-0.21,-0.38,0.65,513546
179,0.71,-0.03,0.09,-12.56,-5.87,3.94,-1.56,9.80,2.77,0.62,-0.21,-0.38,0.65,513565
180,0.71,-0.03,0.09,-12.56,-5.87,3.94,-1.25,12.91,3.15,0.62,-0.21,-0.38,0.65,513583
181,0.20,0.55,-0.01,-12.56,-5.87,3.94,-1.25,12.91,3.15,0.62,-0.21,-0.38,0.65,513607
182,0.20,0.55,-0.01,-12.56,-5.87,3.94,-1.25,12.91,3.15,0.73,-0.24,-0.33,0.54,513624
183,0.20,0.55,-0.01,-12.56,-5.87,3.94,-1.63,13.79,3.27,0.73,-0.24,-0.33,0.54,513646
184,-0.88,0.17,0.20,-12.56,-5.87,3.94,-1.63,13.79,3.27,0.73,-0.24,-0.33,0.54,513671
185,-0.88,0.17,0.20,-12.56,-5.87,3.94,-1.52,10.07,1.12,0.73,-0.24,-0.33,0.54,513689
186,-1.19,-0.43,0.51,-12.56,-5.87,3.94,-1.52,10.07,1.12,0.73,-0.24,-0.33,0.54,513705
187,-1.19,-0.43,0.51,-12.56,-5.87,3.94,-1.02,10.91,1.27,0.73,-0.24,-0.33,0.54,513721
188,-1.88,0.70,0.59,-12.56,-5.87,3.94,-1.02,10.91,1.27,0.73,-0.24,-0.33,0.54,513738
189,-1.88,0.70,0.59,-12.56,-5.87,3.94,-1.02,10.91,1.27,0.69,-0.23,-0.33,0.61,513752
190,-1.88,0.70,0.59,8.31,-1.75,19.00,-1.02,10.91,1.27,0.69,-0.23,-0.33,0.61,513766
191,-1.88,0.70,0.59,8.31,-1.75,19.00,-1.56,12.06,1.04,0.69,-0.23,-0.33,0.61,513803
192,-1.97,0.57,0.15,8.31,-1.75,19.00,-1.56,12.06,1.04,0.69,-0.23,-0.33,0.61,513820
193,-1.97,0.57,0.15,8.31,-1.75,19.00,-1.25,11.61,1.01,0.69,-0.23,-0.33,0.61,513836
194,-1.77,-0.50,0.69,8.31,-1.75,19.00,-1.25,11.61,1.01,0.69,-0.23,-0.33,0.61,513853
195,-1.77,-0.50,0.69,8.31,-1.75,19.00,-1.25,11.61,1.01,0.63,-0.20,-0.32,0.68,513870
196,-1.77,-0.50,0.69,8.31,-1.75,19.00,-1.33,11.30,0.59,0.63,-0.20,-0.32,0.68,513884
197,-1.69,-1.21,0.92,8.31,-1.75,19.00,-1.33,11.30,0.59,0.63,-0.20,-0.32,0.68,513899
198,-1.69,-1.21,0.92,8.31,-1.75,19.00,-1.33,11.30,0.59,0.58,-0.21,-0.33,0.71,513955
199,-1.69,-1.21,0.92,8.31,-1.75,19.00,-0.21,9.07,-0.22,0.58,-0.21,-0.33,0.71,513971
200,-1.69,-1.21,0.92,8.31,-1.75,19.00,-0.25,8.69,0.28,0.58,-0.21,-0.33,0.71,514022
201,-1.37,-1.20,0.88,8.31,-1.75,19.00,-0.25,8.69,0.28,0.58,-0.21,-0.33,0.71,514041
202,-1.37,-1.20,0.88,8.31,-1.75,19.00,0.09,8.39,-0.26,0.58,-0.21,-0.33,0.71,514066
203,-1.37,-1.20,0.88,8.31,-1.75,19.00,-0.45,9.34,0.13,0.58,-0.21,-0.33,0.71,514087
204,-0.71,-0.46,0.56,8.31,-1.75,19.00,-0.45,9.34,0.13,0.58,-0.21,-0.33,0.71,514103
205,-0.71,-0.46,0.56,7.81,-17.06,2.00,-0.45,9.34,0.13,0.58,-0.21,-0.33,0.71,514120
206,-0.71,-0.46,0.56,7.81,-17.06,2.00,-1.44,10.23,-0.91,0.58,-0.21,-0.33,0.71,514139
207,-0.15,-0.24,0.25,7.81,-17.06,2.00,-1.44,10.23,-0.91,0.58,-0.21,-0.33,0.71,514155
208,-0.15,-0.24,0.25,7.81,-17.06,2.00,-2.05,9.04,-1.14,0.58,-0.21,-0.33,0.71,514176
209,0.70,-0.04,-0.56,7.81,-17.06,2.00,-2.05,9.04,-1.14,0.58,-0.21,-0.33,0.71,514193
210,0.70,-0.04,-0.56,7.81,-17.06,2.00,-2.05,9.04,-1.14,0.42,-0.30,-0.35,0.78,514217
211,0.70,-0.04,-0.56,7.81,-17.06,2.00,-2.17,12.41,-0.11,0.42,-0.30,-0.35,0.78,514238
212,1.79,1.48,-1.44,7.81,-17.06,2.00,-2.17,12.41,-0.11,0.42,-0.30,-0.35,0.78,514256
213,1.79,1.48,-1.44,7.81,-17.06,2.00,-0.87,8.92,2.96,0.42,-0.30,-0.35,0.78,514274
214,1.79,1.48,-1.44,7.81,-17.06,2.00,-1.06,7.47,4.41,0.42,-0.30,-0.35,0.78,514293
215,1.85,2.67,-1.47,7.81,-17.06,2.00,-1.06,7.47,4.41,0.42,-0.30,-0.35,0.78,514317
216,1.85,2.67,-1.47,7.81,-17.06,2.00,-2.13,7.93,2.20,0.42,-0.30,-0.35,0.78,514343
217,1.87,1.58,-1.37,7.81,-17.06,2.00,-2.13,7.93,2.20,0.42,-0.30,-0.35,0.78,514364
218,1.87,1.58,-1.37,7.81,-17.06,2.00,-2.90,10.07,0.51,0.42,-0.30,-0.35,0.78,514383
