,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
26,-0.02,1.60,0.96,-13.25,-6.50,4.00,7.87,4.90,2.15,0.49,-0.28,0.35,0.74,1118368
27,-0.02,1.60,0.96,-13.25,-6.50,4.00,8.56,5.63,2.27,0.49,-0.28,0.35,0.74,1118399
28,0.24,1.55,1.12,-13.25,-6.50,4.00,8.56,5.63,2.27,0.49,-0.28,0.35,0.74,1118418
29,0.24,1.55,1.12,-13.25,-6.50,4.00,7.95,6.28,2.54,0.49,-0.28,0.35,0.74,1118441
30,0.08,1.14,1.21,-13.25,-6.50,4.00,7.95,6.28,2.54,0.49,-0.28,0.35,0.74,1118459
31,0.08,1.14,1.21,-13.25,-6.50,4.00,8.45,5.59,3.38,0.49,-0.28,0.35,0.74,1118477
32,0.17,1.30,1.50,-13.25,-6.50,4.00,8.45,5.59,3.38,0.49,-0.28,0.35,0.74,1118499
33,0.17,1.30,1.50,-13.25,-6.50,4.00,8.45,5.59,3.38,0.44,-0.24,0.47,0.73,1118517
34,0.17,1.30,1.50,-13.25,-6.50,4.00,6.88,4.10,3.95,0.44,-0.24,0.47,0.73,1118531
35,0.05,1.12,1.50,-13.25,-6.50,4.00,6.88,4.10,3.95,0.44,-0.24,0.47,0.73,1118557
36,0.05,1.12,1.50,-13.25,-6.50,4.00,6.57,3.10,3.99,0.44,-0.24,0.47,0.73,1118574
37,0.35,1.15,1.47,-13.25,-6.50,4.00,6.57,3.10,3.99,0.44,-0.24,0.47,0.73,1118591
38,0.35,1.15,1.47,-13.25,-6.50,4.00,6.57,3.10,3.99,0.39,-0.23,0.55,0.70,1118612
39,0.35,1.15,1.47,-13.25,-6.50,4.00,6.57,3.48,5.64,0.39,-0.23,0.55,0.70,1118640
40,0.25,1.31,1.24,-13.25,-6.50,4.00,6.57,3.48,5.64,0.39,-0.23,0.55,0.70,1118659
41,0.25,1.31,1.24,-13.25,-6.50,4.00,6.07,3.56,5.60,0.39,-0.23,0.55,0.70,1118685
42,0.29,1.22,1.06,-13.25,-6.50,4.00,6.07,3.56,5.60,0.39,-0.23,0.55,0.70,1118702
43,0.29,1.22,1.06,-13.25,-6.50,4.00,5.27,4.25,5.79,0.39,-0.23,0.55,0.70,1118718
44,0.30,0.78,0.88,-13.25,-6.50,4.00,5.27,4.25,5.79,0.39,-0.23,0.55,0.70,1118739
45,0.30,0.78,0.88,-13.25,-6.50,4.00,5.27,4.25,5.79,0.34,-0.19,0.65,0.66,1118759
46,0.30,0.78,0.88,-13.25,-6.50,4.00,4.54,3.87,6.02,0.34,-0.19,0.65,0.66,1118776
47,0.30,0.78,0.88,-13.25,-6.50,4.00,4.20,3.41,6.06,0.34,-0.19,0.65,0.66,1118799
48,0.36,0.21,0.67,-13.25,-6.50,4.00,4.20,3.41,6.06,0.34,-0.19,0.65,0.66,1118824
49,0.36,0.21,0.67,-13.25,-6.50,4.00,4.39,3.06,6.44,0.34,-0.19,0.65,0.66,1118838
50,0.41,0.08,0.35,-13.25,-6.50,4.00,4.39,3.06,6.44,0.34,-0.19,0.65,0.66,1118856
51,0.41,0.08,0.35,-13.25,-6.50,4.00,4.92,2.57,6.94,0.34,-0.19,0.65,0.66,1118874
52,0.41,0.08,0.35,-13.25,-6.50,4.00,5.30,2.34,7.21,0.34,-0.19,0.65,0.66,1118890
53,0.31,0.46,0.01,-13.25,-6.50,4.00,5.30,2.34,7.21,0.34,-0.19,0.65,0.66,1118907
54,0.31,0.46,0.01,-13.25,-6.50,4.00,4.96,2.61,7.44,0.34,-0.19,0.65,0.66,1118926
55,0.03,0.34,-0.32,-13.25,-6.50,4.00,4.96,2.61,7.44,0.34,-0.19,0.65,0.66,1118948
56,0.03,0.34,-0.32,-13.25,-6.50,4.00,4.96,2.61,7.44,0.33,-0.16,0.69,0.63,1118967
57,0.03,0.34,-0.32,-13.25,-6.50,4.00,1.63,2.72,5.79,0.33,-0.16,0.69,0.63,1118988
58,0.05,-1.05,-0.94,-13.25,-6.50,4.00,1.63,2.72,5.79,0.33,-0.16,0.69,0.63,1119006
59,0.05,-1.05,-0.94,-13.25,-6.50,4.00,3.43,3.79,6.33,0.33,-0.16,0.69,0.63,1119025
60,-0.40,-1.72,-1.21,-13.25,-6.50,4.00,3.43,3.79,6.33,0.33,-0.16,0.69,0.63,1119045
61,-0.40,-1.72,-1.21,-13.25,-6.50,4.00,3.43,3.79,6.33,0.37,-0.17,0.64,0.65,1119062
62,-0.40,-1.72,-1.21,-13.25,-6.50,4.00,9.48,4.60,7.82,0.37,-0.17,0.64,0.65,1119080
63,-0.92,-0.77,-1.21,-13.25,-6.50,4.00,9.48,4.60,7.82,0.37,-0.17,0.64,0.65,1119095
64,-0.92,-0.77,-1.21,-13.25,-6.50,4.00,8.71,3.14,5.52,0.37,-0.17,0.64,0.65,1119110
65,-0.52,-0.07,-1.14,-13.25,-6.50,4.00,8.71,3.14,5.52,0.37,-0.17,0.64,0.65,1119129
66,-0.52,-0.07,-1.14,-13.25,-6.50,4.00,8.71,3.14,5.52,0.38,-0.20,0.58,0.70,1119143
67,-0.52,-0.07,-1.14,-18.19,-6.12,4.06,8.71,3.14,5.52,0.38,-0.20,0.58,0.70,1119159
68,-0.52,-0.07,-1.14,-18.19,-6.12,4.06,6.57,2.14,5.10,0.38,-0.20,0.58,0.70,1119196
69,-0.04,0.91,-1.44,-18.19,-6.12,4.06,6.57,2.14,5.10,0.38,-0.20,0.58,0.70,1119212
70,-0.04,0.91,-1.44,-18.19,-6.12,4.06,3.62,1.95,5.25,0.38,-0.20,0.58,0.70,1119254
71,0.50,1.37,-1.97,-18.19,-6.12,4.06,3.62,1.95,5.25,0.38,-0.20,0.58,0.70,1119277
72,0.50,1.37,-1.97,-18.19,-6.12,4.06,2.36,2.22,4.37,0.38,-0.20,0.58,0.70,1119299
73,0.50,1.37,-1.97,-18.19,-6.12,4.06,2.36,2.22,4.37,0.38,-0.09,0.51,0.77,1119318
74,0.50,1.37,-1.97,-18.19,-6.12,4.06,6.15,6.17,6.33,0.38,-0.09,0.51,0.77,1119341
75,1.87,2.90,-2.82,-18.19,-6.12,4.06,6.15,6.17,6.33,0.38,-0.09,0.51,0.77,1119365
76,1.87,2.90,-2.82,-18.19,-6.12,4.06,4.12,6.66,6.02,0.38,-0.09,0.51,0.77,1119384
77,2.44,1.88,-2.45,-18.19,-6.12,4.06,4.12,6.66,6.02,0.38,-0.09,0.51,0.77,1119412
78,2.44,1.88,-2.45,-18.19,-6.12,4.06,-2.01,6.59,2.42,0.38,-0.09,0.51,0.77,1119428
79,3.12,-0.56,-1.90,-18.19,-6.12,4.06,-2.01,6.59,2.42,0.38,-0.09,0.51,0.77,1119445
80,3.12,-0.56,-1.90,-18.19,-6.12,4.06,0.02,9.73,3.53,0.38,-0.09,0.51,0.77,1119469
81,2.66,-0.48,-1.94,-18.19,-6.12,4.06,0.02,9.73,3.53,0.38,-0.09,0.51,0.77,1119486
82,2.66,-0.48,-1.94,-18.19,-6.12,4.06,0.02,9.73,3.53,0.49,0.20,0.34,0.78,1119512
83,2.66,-0.48,-1.94,-18.19,-6.12,4.06,-0.75,12.49,3.23,0.49,0.20,0.34,0.78,1119528
84,2.62,-0.84,-1.93,-18.19,-6.12,4.06,-0.75,12.49,3.23,0.49,0.20,0.34,0.78,1119545
85,2.62,-0.84,-1.93,-4.81,-4.25,6.50,-0.75,12.49,3.23,0.49,0.20,0.34,0.78,1119560
86,2.53,-2.58,-1.61,-4.81,-4.25,6.50,-0.75,12.49,3.23,0.49,0.20,0.34,0.78,1119579
87,2.53,-2.58,-1.61,-4.81,-4.25,6.50,-0.75,12.49,3.23,0.59,0.25,0.20,0.74,1119598
88,2.53,-2.58,-1.61,-4.81,-4.25,6.50,-1.36,14.13,3.38,0.59,0.25,0.20,0.74,1119617
89,2.53,-2.58,-1.61,-4.81,-4.25,6.50,-0.02,14.13,3.87,0.59,0.25,0.20,0.74,1119645
90,1.76,-2.44,-0.09,-4.81,-4.25,6.50,-0.02,14.13,3.87,0.59,0.25,0.20,0.74,1119675
91,1.76,-2.44,-0.09,-4.81,-4.25,6.50,0.10,11.61,2.27,0.59,0.25,0.20,0.74,1119695
92,-0.57,-1.80,0.13,-4.81,-4.25,6.50,0.10,11.61,2.27,0.59,0.25,0.20,0.74,1119713
93,-0.57,-1.80,0.13,-4.81,-4.25,6.50,-0.67,10.38,1.08,0.59,0.25,0.20,0.74,1119729
94,0.42,-2.02,0.37,-4.81,-4.25,6.50,-0.67,10.38,1.08,0.59,0.25,0.20,0.74,1119753
95,0.42,-2.02,0.37,-4.81,-4.25,6.50,-2.51,9.35,1.00,0.59,0.25,0.20,0.74,1119768
96,0.42,-2.02,0.37,-4.81,-4.25,6.50,-1.86,8.20,1.58,0.59,0.25,0.20,0.74,1119786
97,-0.90,-1.61,-0.84,-4.81,-4.25,6.50,-1.86,8.20,1.58,0.59,0.25,0.20,0.74,1119807
98,-0.90,-1.61,-0.84,-4.81,-4.25,6.50,0.25,9.04,2.50,0.59,0.25,0.20,0.74,1119827
99,-0.04,-0.02,-1.15,-4.81,-4.25,6.50,0.25,9.04,2.50,0.59,0.25,0.20,0.74,1119846
100,-0.04,-0.02,-1.15,-3.06,-2.06,3.75,0.25,9.04,2.50,0.59,0.25,0.20,0.74,1119863
101,-0.04,-0.02,-1.15,-3.06,-2.06,3.75,0.17,10.54,2.34,0.59,0.25,0.20,0.74,1119880
102,0.19,-0.04,-0.65,-3.06,-2.06,3.75,0.17,10.54,2.34,0.59,0.25,0.20,0.74,1119904
103,0.19,-0.04,-0.65,-3.06,-2.06,3.75,-1.05,10.19,1.58,0.59,0.25,0.20,0.74,1119923
104,-0.02,-0.70,-0.13,-3.06,-2.06,3.75,-1.05,10.19,1.58,0.59,0.25,0.20,0.74,1119945
105,-0.02,-0.70,-0.13,-3.06,-2.06,3.75,-1.05,10.19,1.58,0.65,0.13,-0.03,0.75,1119962
106,-0.02,-0.70,-0.13,-3.06,-2.06,3.75,-1.28,9.73,0.89,0.65,0.13,-0.03,0.75,1119982
107,-0.37,-0.55,0.13,-3.06,-2.06,3.75,-1.28,9.73,0.89,0.65,0.13,-0.03,0.75,1120002
108,-0.37,-0.55,0.13,-3.06,-2.06,3.75,-1.17,9.65,1.20,0.65,0.13,-0.03,0.75,1120019
109,-0.37,-0.55,0.13,-3.06,-2.06,3.75,-1.17,9.42,1.43,0.65,0.13,-0.03,0.75,1120039
110,-0.20,-0.72,0.38,-3.06,-2.06,3.75,-1.17,9.42,1.43,0.65,0.13,-0.03,0.75,1120064
111,-0.20,-0.72,0.38,-3.06,-2.06,3.75,-1.43,9.04,1.12,0.65,0.13,-0.03,0.75,1121073
112,-0.00,-0.84,0.41,-3.06,-2.06,3.75,-1.43,9.04,1.12,0.65,0.13,-0.03,0.75,1122229
113,-1.23,0.16,0.67,-3.06,-2.06,3.75,-1.43,9.04,1.12,0.65,0.13,-0.03,0.75,1122246
114,-1.23,0.16,0.67,-3.06,-2.06,3.75,2.43,5.40,7.48,0.65,0.13,-0.03,0.75,1122266
115,-1.23,0.16,0.67,-3.06,-2.06,3.75,3.01,5.59,7.48,0.65,0.13,-0.03,0.75,1122281
116,0.06,-0.80,0.46,-3.06,-2.06,3.75,3.01,5.59,7.48,0.65,0.13,-0.03,0.75,1122301
117,0.06,-0.80,0.46,-3.06,-2.06,3.75,3.24,5.36,7.25,0.65,0.13,-0.03,0.75,1122323
118,0.06,-0.81,0.48,-3.06,-2.06,3.75,3.24,5.36,7.25,0.65,0.13,-0.03,0.75,1122342
119,0.06,-0.81,0.48,-3.06,-2.06,3.75,3.24,5.36,7.25,0.36,-0.14,0.12,0.92,1122365
120,0.06,-0.81,0.48,-3.06,-2.06,3.75,4.70,5.90,6.52,0.36,-0.14,0.12,0.92,1122388
121,0.16,-0.55,0.48,-3.06,-2.06,3.75,4.70,5.90,6.52,0.36,-0.14,0.12,0.92,1122413
122,0.16,-0.55,0.48,-3.06,-2.06,3.75,5.00,6.01,7.09,0.36,-0.14,0.12,0.92,1122432
123,0.30,-0.83,0.63,-3.06,-2.06,3.75,5.00,6.01,7.09,0.36,-0.14,0.12,0.92,1122451
124,0.30,-0.83,0.63,-3.06,-2.06,3.75,5.30,5.13,6.83,0.36,-0.14,0.12,0.92,1122470
125,0.39,-1.04,0.80,-3.06,-2.06,3.75,5.30,5.13,6.83,0.36,-0.14,0.12,0.92,1122493
126,0.39,-1.04,0.80,-3.06,-2.06,3.75,5.30,5.13,6.83,0.37,-0.20,0.14,0.90,1122511
127,0.39,-1.04,0.80,-3.06,-2.06,3.75,6.23,6.05,6.48,0.37,-0.20,0.14,0.90,1122531
128,0.28,-0.23,0.83,-3.06,-2.06,3.75,6.23,6.05,6.48,0.37,-0.20,0.14,0.90,1122550
129,0.28,-0.23,0.83,-3.06,-2.06,3.75,5.38,5.25,6.37,0.37,-0.20,0.14,0.90,1122571
130,0.16,-0.05,0.78,-3.06,-2.06,3.75,5.38,5.25,6.37,0.37,-0.20,0.14,0.90,1122588
131,0.16,-0.05,0.78,-3.06,-2.06,3.75,5.38,5.25,6.37,0.38,-0.23,0.17,0.88,1122605
132,0.16,-0.05,0.78,-3.06,-2.06,3.75,4.89,4.33,6.10,0.38,-0.23,0.17,0.88,1122631
133,0.16,-0.05,0.78,-3.06,-2.06,3.75,5.34,4.90,6.21,0.38,-0.23,0.17,0.88,1122649
134,0.16,-0.05,0.78,-3.06,-2.06,3.75,5.54,4.67,5.83,0.38,-0.23,0.17,0.88,1122670
135,0.21,0.28,0.48,-3.06,-2.06,3.75,5.54,4.67,5.83,0.38,-0.23,0.17,0.88,1122694
136,0.21,0.28,0.48,-3.06,-2.06,3.75,5.54,4.67,5.83,0.37,-0.24,0.20,0.87,1122713
137,0.21,0.28,0.48,-3.06,-2.06,3.75,4.96,4.71,6.44,0.37,-0.24,0.20,0.87,1122730
138,0.13,0.15,0.36,-3.06,-2.06,3.75,4.96,4.71,6.44,0.37,-0.24,0.20,0.87,1122759
139,0.13,0.15,0.36,-3.06,-2.06,3.75,5.23,4.33,6.18,0.37,-0.24,0.20,0.87,1122776
140,0.13,0.09,0.21,-3.06,-2.06,3.75,5.23,4.33,6.18,0.37,-0.24,0.20,0.87,1122797
141,0.13,0.09,0.21,-3.06,-2.06,3.75,5.27,4.29,6.75,0.37,-0.24,0.20,0.87,1122810
142,0.13,0.09,0.21,-3.06,-2.06,3.75,4.89,4.86,7.25,0.37,-0.24,0.20,0.87,1122825
143,-0.13,-0.72,0.22,-3.06,-2.06,3.75,4.89,4.86,7.25,0.37,-0.24,0.20,0.87,1122843
144,-0.13,-0.72,0.22,-3.06,-2.06,3.75,5.96,4.79,6.86,0.37,-0.24,0.20,0.87,1122878
145,-0.13,-0.42,-0.14,-3.06,-2.06,3.75,5.96,4.79,6.86,0.37,-0.24,0.20,0.87,1122902
146,-0.13,-0.42,-0.14,-3.06,-2.06,3.75,6.00,4.10,5.29,0.37,-0.24,0.20,0.87,1122922
147,-0.13,-0.42,-0.14,-3.06,-2.06,3.75,5.88,4.33,5.91,0.37,-0.24,0.20,0.87,1122943
148,-0.05,-0.02,-0.14,-3.06,-2.06,3.75,5.88,4.33,5.91,0.37,-0.24,0.20,0.87,1122962
149,-0.05,-0.02,-0.14,-3.06,-2.06,3.75,5.19,4.25,6.37,0.37,-0.24,0.20,0.87,1122981
150,0.05,-0.11,-0.38,-3.06,-2.06,3.75,5.19,4.25,6.37,0.37,-0.24,0.20,0.87,1122999
151,0.05,-0.11,-0.38,-3.06,-2.06,3.75,3.62,3.64,5.22,0.37,-0.24,0.20,0.87,1123017
152,0.29,-0.30,-0.96,-3.06,-2.06,3.75,3.62,3.64,5.22,0.37,-0.24,0.20,0.87,1123031
153,0.29,-0.30,-0.96,-3.06,-2.06,3.75,3.62,3.64,5.22,0.38,-0.25,0.19,0.87,1123049
154,0.29,-0.30,-0.96,-3.06,-2.06,3.75,2.86,4.29,5.37,0.38,-0.25,0.19,0.87,1123087
155,0.29,-0.30,-0.96,-3.06,-2.06,3.75,2.28,4.86,4.30,0.38,-0.25,0.19,0.87,1123107
156,0.29,-0.30,-0.96,-3.06,-2.06,3.75,2.05,6.93,4.45,0.38,-0.25,0.19,0.87,1123125
157,1.00,0.49,-2.73,-3.06,-2.06,3.75,2.05,6.93,4.45,0.38,-0.25,0.19,0.87,1123148
158,1.00,0.49,-2.73,-3.06,-2.06,3.75,1.32,9.23,4.80,0.38,-0.25,0.19,0.87,1123169
159,1.00,0.49,-2.73,-3.06,-2.06,3.75,1.94,9.80,4.76,0.38,-0.25,0.19,0.87,1123187
160,1.33,-0.11,-2.72,-3.06,-2.06,3.75,1.94,9.80,4.76,0.38,-0.25,0.19,0.87,1123206
161,1.33,-0.11,-2.72,-3.06,-2.06,3.75,2.24,10.95,3.72,0.38,-0.25,0.19,0.87,1123233
162,1.27,-1.10,-1.94,-3.06,-2.06,3.75,2.24,10.95,3.72,0.38,-0.25,0.19,0.87,1123254
163,1.27,-1.10,-1.94,-3.06,-2.06,3.75,1.59,11.80,3.07,0.38,-0.25,0.19,0.87,1123274
164,0.71,-0.46,-1.49,-3.06,-2.06,3.75,1.59,11.80,3.07,0.38,-0.25,0.19,0.87,1123296
165,0.71,-0.46,-1.49,-3.06,-2.06,3.75,1.05,11.64,3.27,0.38,-0.25,0.19,0.87,1123313
166,0.45,-0.08,-1.30,-3.06,-2.06,3.75,1.05,11.64,3.27,0.38,-0.25,0.19,0.87,1123336
167,0.45,-0.08,-1.30,-3.06,-2.06,3.75,1.05,11.64,3.27,0.54,-0.13,-0.06,0.83,1123360
168,0.45,-0.08,-1.30,-3.06,-2.06,3.75,0.55,8.89,3.04,0.54,-0.13,-0.06,0.83,1123377
169,0.55,-0.08,-1.04,-3.06,-2.06,3.75,0.55,8.89,3.04,0.54,-0.13,-0.06,0.83,1123402
170,0.55,-0.08,-1.04,-3.06,-2.06,3.75,0.48,8.96,2.77,0.54,-0.13,-0.06,0.83,1123422
171,0.55,0.04,-1.06,-3.06,-2.06,3.75,0.48,8.96,2.77,0.54,-0.13,-0.06,0.83,1123439
172,0.55,0.04,-1.06,-3.06,-2.06,3.75,0.48,8.96,2.77,0.57,-0.10,-0.10,0.81,1123465
173,0.55,0.04,-1.06,-3.06,-2.06,3.75,0.55,8.77,1.58,0.57,-0.10,-0.10,0.81,1123483
174,0.79,-0.07,-1.06,-3.06,-2.06,3.75,0.55,8.77,1.58,0.57,-0.10,-0.10,0.81,1123509
175,0.79,-0.07,-1.06,-3.06,-2.06,3.75,0.10,10.00,2.57,0.57,-0.10,-0.10,0.81,1123528
176,0.79,-0.07,-1.06,-3.06,-2.06,3.75,0.71,9.57,2.42,0.57,-0.10,-0.10,0.81,1123556
177,0.79,-0.07,-1.06,-3.06,-2.06,3.75,1.71,10.11,3.42,0.57,-0.10,-0.10,0.81,1123573
178,1.00,-0.01,-0.79,-3.06,-2.06,3.75,1.71,10.11,3.42,0.57,-0.10,-0.10,0.81,1123593
179,1.00,-0.01,-0.79,-1.50,-2.37,8.63,1.71,10.11,3.42,0.57,-0.10,-0.10,0.81,1123610
180,1.00,-0.01,-0.79,-1.50,-2.37,8.63,1.90,9.42,3.91,0.57,-0.10,-0.10,0.81,1123631
181,0.96,-0.13,-0.46,-1.50,-2.37,8.63,1.90,9.42,3.91,0.57,-0.10,-0.10,0.81,1123662
182,0.96,-0.13,-0.46,-1.50,-2.37,8.63,2.24,10.00,5.03,0.57,-0.10,-0.10,0.81,1123680
183,0.50,-0.25,0.05,-1.50,-2.37,8.63,2.24,10.00,5.03,0.57,-0.10,-0.10,0.81,1123699
184,0.50,-0.25,0.05,-1.50,-2.37,8.63,1.90,9.69,4.61,0.57,-0.10,-0.10,0.81,1123728
185,0.50,-0.25,0.05,-1.50,-2.37,8.63,2.24,9.38,4.49,0.57,-0.10,-0.10,0.81,1123753
186,0.50,-0.25,0.05,-1.50,-2.37,8.63,1.90,10.50,4.45,0.57,-0.10,-0.10,0.81,1123772
187,-0.07,-0.10,0.44,-1.50,-2.37,8.63,1.90,10.50,4.45,0.57,-0.10,-0.10,0.81,1123795
188,-0.07,-0.10,0.44,-1.50,-2.37,8.63,1.90,10.50,4.45,0.66,-0.09,-0.17,0.72,1123820
189,-0.07,-0.10,0.44,-1.50,-2.37,8.63,2.09,12.79,3.87,0.66,-0.09,-0.17,0.72,1123840
190,-0.34,0.02,0.72,-1.50,-2.37,8.63,2.09,12.79,3.87,0.66,-0.09,-0.17,0.72,1123858
191,-0.34,0.02,0.72,-1.50,-2.37,8.63,2.28,12.30,3.49,0.66,-0.09,-0.17,0.72,1123880
192,-0.77,0.40,1.37,-1.50,-2.37,8.63,2.28,12.30,3.49,0.66,-0.09,-0.17,0.72,1123898
193,-0.77,0.40,1.37,-1.50,-2.37,8.63,1.02,10.38,1.85,0.66,-0.09,-0.17,0.72,1123917
194,-0.59,-0.05,1.61,-1.50,-2.37,8.63,1.02,10.38,1.85,0.66,-0.09,-0.17,0.72,1123934
195,-0.59,-0.05,1.61,-1.50,-2.37,8.63,1.02,10.38,1.85,0.63,-0.12,-0.11,0.76,1123958
196,-0.59,-0.05,1.61,-1.50,-2.37,8.63,0.17,10.76,0.96,0.63,-0.12,-0.11,0.76,1123982
197,-0.59,-0.05,1.61,-1.50,-2.37,8.63,0.98,11.61,1.66,0.63,-0.12,-0.11,0.76,1124002
198,-0.59,-0.05,1.61,-1.50,-2.37,8.63,1.13,11.49,1.43,0.63,-0.12,-0.11,0.76,1124026
199,-0.76,-0.02,1.07,-1.50,-2.37,8.63,1.13,11.49,1.43,0.63,-0.12,-0.11,0.76,1124051
200,-0.76,-0.02,1.07,-1.50,-2.37,8.63,1.48,11.34,1.58,0.63,-0.12,-0.11,0.76,1124071
201,-0.76,-0.02,1.07,-1.50,-2.37,8.63,1.67,10.19,2.07,0.63,-0.12,-0.11,0.76,1124088
202,-0.83,-0.03,1.29,-1.50,-2.37,8.63,1.67,10.19,2.07,0.63,-0.12,-0.11,0.76,1124106
203,-0.83,-0.03,1.29,-1.50,-2.37,8.63,1.86,9.23,1.27,0.63,-0.12,-0.11,0.76,1124120
204,-0.79,-0.25,1.52,-1.50,-2.37,8.63,1.86,9.23,1.27,0.63,-0.12,-0.11,0.76,1124136
205,-0.79,-0.25,1.52,-1.50,-2.37,8.63,1.86,9.23,1.27,0.54,-0.20,-0.03,0.81,1124174
206,-0.79,-0.25,1.52,-1.50,-2.37,8.63,2.16,8.35,1.62,0.54,-0.20,-0.03,0.81,1124193
207,-0.79,-0.25,1.52,-1.50,-2.37,8.63,2.13,7.55,1.50,0.54,-0.20,-0.03,0.81,1124215
208,-0.66,-0.23,0.97,-1.50,-2.37,8.63,2.13,7.55,1.50,0.54,-0.20,-0.03,0.81,1124235
209,-0.66,-0.23,0.97,-1.50,-2.37,8.63,2.13,7.55,1.50,0.50,-0.24,0.01,0.83,1124253
210,-0.66,-0.23,0.97,-1.50,-2.37,8.63,1.48,7.12,1.92,0.50,-0.24,0.01,0.83,1124273
211,-0.42,-0.57,0.60,-1.50,-2.37,8.63,1.48,7.12,1.92,0.50,-0.24,0.01,0.83,1124291
212,-0.42,-0.57,0.60,-1.50,-2.37,8.63,1.63,7.16,2.19,0.50,-0.24,0.01,0.83,1124307
213,-0.31,-0.57,0.03,-1.50,-2.37,8.63,1.63,7.16,2.19,0.50,-0.24,0.01,0.83,1124322
214,-0.31,-0.57,0.03,-1.50,-2.37,8.63,1.63,7.16,2.19,0.47,-0.27,0.01,0.84,1124340
215,-0.31,-0.57,0.03,-5.12,-16.31,6.69,1.63,7.16,2.19,0.47,-0.27,0.01,0.84,1124356
216,-0.31,-0.57,0.03,-5.12,-16.31,6.69,1.59,7.62,2.50,0.47,-0.27,0.01,0.84,1124377
217,-0.09,-0.69,-0.48,-5.12,-16.31,6.69,1.59,7.62,2.50,0.47,-0.27,0.01,0.84,1124399
218,-0.09,-0.69,-0.48,-5.12,-16.31,6.69,1.29,7.32,2.73,0.47,-0.27,0.01,0.84,1124413
219,-0.09,-0.69,-0.48,-5.12,-16.31,6.69,1.25,8.58,2.73,0.47,-0.27,0.01,0.84,1124427
