,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az,Xgd,Ygd,Zgd,Xad,Yad,Zad,Xgdd,Ygdd,Zgdd,Xadd,Yadd,Zadd
28,0.03,-1.49,3.19,7.44,0.06,-4.38,-11.76,4.09,3.37,0.61,-0.05,-0.78,0.14,453594,3430,W,1.331628721,2.962322503,-0.610739355,2.414099995,-2.333510412,-0.823607526,0,0,0,0.0345,-0.14575,-0.092,0,0,0,-0.000582012,0.004137652,0.004007317
29,0.03,-1.49,3.19,7.44,0.06,-4.38,-10.38,-1.74,-0.31,0.61,-0.05,-0.78,0.14,453634,3470,W,1.167787594,2.579224535,-1.011885974,2.283385897,2.977727614,-0.363419073,0,0,0,0.011219512,0.019756098,0.068292683,0,0,0,0.001697349,0.000678329,-0.00191617
30,0.03,-1.49,3.19,7.44,0.06,-4.38,-9.92,-0.93,2.49,0.61,-0.05,-0.78,0.14,453675,3511,W,0.89247106,2.211509348,-1.412499337,2.241613557,2.089928385,0.046971089,0,0,0,0.080810811,0.047567568,-0.01027027,0.00045045,0.001060291,-0.002772003,-0.002184076,-0.00128561,0.000277575
31,0.03,-1.49,3.19,7.44,0.06,-4.38,-6.93,0.83,2.11,0.61,-0.05,-0.78,0.14,453712,3548,W,0.551051927,1.880205848,-1.806401043,2.364777902,1.486382077,0.048162237,0.016666667,0.039230769,-0.102564103,0,0,0,-0.00042735,-0.001005917,0.002629849,-0.000519231,0.001519231,0.000833333
32,0.68,0.04,-0.81,7.44,0.06,-4.38,-6.93,0.83,2.11,0.61,-0.05,-0.78,0.14,453751,3587,W,0.172549703,1.631458158,-2.187194095,2.640580528,1.037279014,-0.100204066,0,0,0,-0.02025,0.05925,0.0325,5.62E-05,-0.0004375,-0.00050625,0.00050625,-0.00148125,-0.0008125
33,0.68,0.04,-0.81,7.44,0.06,-4.38,-7.74,3.2,3.41,0.61,-0.05,-0.78,0.14,453791,3627,W,-0.223250745,1.587945524,-2.546843864,2.846554576,0.668688995,-0.279050305,0.00225,-0.0175,-0.02025,0,0,0,-5.62E-05,0.0004375,0.00050625,-0.000512821,0.002307692,-0.001032051
34,0.77,-0.66,-1.62,7.44,0.06,-4.38,-7.74,3.2,3.41,0.61,-0.05,-0.78,0.14,453831,3667,W,-0.62160902,1.870659519,-2.874646155,2.897197977,0.356131743,-0.432142397,0,0,0,-0.020512821,0.092307692,-0.041282051,0,0,0,0.000681165,-0.002569293,0.001497111
35,0.77,-0.66,-1.62,7.44,0.06,-4.38,-8.54,6.8,1.8,0.61,-0.05,-0.78,0.14,453870,3706,W,-1.010812913,2.021890726,3.124389717,2.86410239,0.091231041,-0.525852238,0,0,0,0.006052632,-0.007894737,0.017105263,-0.000250321,0.000205392,-4.49E-05,-0.00015928,0.000207756,-0.000450139
36,0.77,-0.66,-1.62,7.44,0.06,-4.38,-8.31,6.5,2.45,0.61,-0.05,-0.78,0.14,453908,3744,W,-1.383803373,1.867995399,2.901803862,2.811356112,-0.120241341,-0.537688371,-0.009512195,0.007804878,-0.001707317,0,0,0,-1.19E-05,3.51E-06,9.79E-05,0,0,0
37,0.38,-0.34,-1.69,7.44,0.06,-4.38,-8.31,6.5,2.45,0.61,-0.05,-0.78,0.14,453949,3785,W,-1.753000627,1.573159552,2.765677484,2.767394973,-0.245559367,-0.449621766,-0.01,0.007948718,0.002307692,0,0,0,0.00025641,-0.000203813,-5.92E-05,0.000294872,-0.00049359,-2.56E-05
38,-0.01,-0.03,-1.6,7.44,0.06,-4.38,-8.31,6.5,2.45,0.61,-0.05,-0.78,0.14,453988,3824,W,-2.139319273,1.201734018,2.690788557,2.724685565,-0.17724073,-0.215615223,0,0,0,0.0115,-0.01925,-0.001,0,0,0,-0.000364423,0.000558173,7.63E-05
39,-0.01,-0.03,-1.6,7.44,0.06,-4.38,-7.85,5.73,2.41,0.61,-0.05,-0.78,0.14,454028,3864,W,-2.556872084,0.77895498,2.588744372,2.648992211,0.226144786,0.155918468,0,0,0,-0.003076923,0.003076923,0.002051282,0,0,0,5.19E-05,0.000251739,-0.000133569
40,-0.01,-0.03,-1.6,7.44,0.06,-4.38,-7.97,5.85,2.49,0.61,-0.05,-0.78,0.14,454067,3903,W,-3.032172107,0.326256003,2.42110403,2.519046781,0.489590918,0.386149548,0,0,0,-0.001052632,0.012894737,-0.003157895,-0.000197368,0.000407895,-3.29E-05,2.77E-05,-0.000339335,8.31E-05
41,-0.01,-0.03,-1.6,7.44,0.06,-4.38,-8.01,6.34,2.37,0.61,-0.05,-0.78,0.14,454105,3941,W,2.687185521,-0.150355003,2.201151575,2.345558299,0.411709482,0.38895551,-0.0075,0.0155,-0.00125,0,0,0,0.000258013,-0.000688782,0.000364583,0,0,0
42,-0.31,0.59,-1.65,7.44,0.06,-4.38,-8.01,6.34,2.37,0.61,-0.05,-0.78,0.14,454145,3981,W,2.019519958,-0.674028234,1.943203355,2.154111708,0.183279126,0.25509122,0.002820513,-0.012051282,0.013333333,0,0,0,-7.23E-05,0.000309007,-0.00034188,0.000861275,0.004411571,0.001413544
43,-0.2,0.12,-1.13,7.44,0.06,-4.38,-8.01,6.34,2.37,0.61,-0.05,-0.78,0.14,454184,4020,W,1.27620295,-1.25261042,1.663305486,1.994945108,-0.106824124,0.04938166,0,0,0,0.033589744,0.172051282,0.055128205,0,0,0,0.001301775,-0.00496384,-0.001466141
44,-0.2,0.12,-1.13,7.44,0.06,-4.38,-6.7,13.05,4.52,0.61,-0.05,-0.78,0.14,454223,4059,W,0.520087508,-1.866968547,1.37527306,2.12270188,-0.426393536,-0.189170565,0,0,0,0.084358974,-0.021538462,-0.002051282,0.000923077,-0.00024359,0.001435897,-0.002163051,0.000552268,5.26E-05
45,-0.2,0.12,-1.13,7.44,0.06,-4.38,-3.41,12.21,4.44,0.61,-0.05,-0.78,0.14,454262,4098,W,-0.260610139,-2.508671468,1.095879823,-2.686187643,-0.762414535,-0.436218587,0.036,-0.0095,0.056,0,0,0,-0.001875,0.0003625,-0.00228125,0,0,0
46,1.24,-0.26,1.11,7.44,0.06,-4.38,-3.41,12.21,4.44,0.61,-0.05,-0.78,0.14,454302,4138,W,-1.189570129,3.08966639,0.853815491,-2.527035858,-1.107147407,-0.674591266,-0.039,0.005,-0.03525,0,0,0,0.000975,-0.000125,0.00088125,-0.003432927,-0.006146341,-0.001030488
47,-0.32,-0.06,-0.3,7.44,0.06,-4.38,-3.41,12.21,4.44,0.61,-0.05,-0.78,0.14,454342,4178,W,-2.338205084,2.350024675,0.707589565,-2.69525273,-1.455415566,-0.883303277,0,0,0,-0.137317073,-0.245853659,-0.041219512,0,0,0,0.003254015,0.005835812,0.000892326
48,-0.32,-0.06,-0.3,7.44,0.06,-4.38,-9.04,2.13,2.75,0.61,-0.05,-0.78,0.14,454383,4219,W,2.878063083,1.581181684,0.752990928,-2.909191771,-1.803079146,-1.02559085,0,0,0,-0.003902439,-0.006585366,-0.004634146,0.000137586,5.94E-05,0.000118824,0.000132705,0.000245046,0.000125536
49,-0.32,-0.06,-0.3,7.44,0.06,-4.38,-9.2,1.86,2.56,0.61,-0.05,-0.78,0.14,454424,4260,W,2.056231689,0.843083919,0.919504379,-3.118658603,-2.146185785,-1.029491889,0.005641026,0.002435897,0.004871795,0.001538462,0.003461538,0.000512821,-7.23E-05,-3.12E-05,-6.25E-05,-6.90E-06,-1.87E-05,-3.22E-05
50,0.12,0.13,0.08,7.44,0.06,-4.38,-9.08,2.13,2.6,0.61,-0.05,-0.78,0.14,454502,4338,W,1.374768344,0.189752919,0.891521917,2.984155646,-2.482358652,-0.807396791,0,0,0,0.001,0.002,-0.002,6.41E-06,-4.49E-05,8.33E-05,-2.50E-05,-5.00E-05,5.00E-05
51,0.12,0.13,0.08,7.44,0.06,-4.38,-9.04,2.21,2.52,0.61,-0.05,-0.78,0.14,454542,4378,W,0.7616916,-0.410095517,0.657647244,2.852979945,-2.838776186,-0.490165401,0.00025641,-0.001794872,0.003333333,0,0,0,-6.57E-06,4.60E-05,-8.55E-05,5.26E-05,0.000223537,-9.86E-05
52,0.13,0.06,0.21,7.44,0.06,-4.38,-9.04,2.21,2.52,0.61,-0.05,-0.78,0.14,454581,4417,W,0.198581859,-1.054102904,0.327725435,2.783904927,0.336702656,-0.330714201,0,0,0,0.002051282,0.008717949,-0.003846154,0,0,0,-0.000108037,-0.000355207,0.00031345
53,0.13,0.06,0.21,7.44,0.06,-4.38,-8.96,2.55,2.37,0.61,-0.05,-0.78,0.14,454620,4456,W,-0.298486016,-1.874280282,-0.004233572,2.76931837,0.00907132,-0.308416888,0,0,0,-0.002162162,-0.005135135,0.008378378,-3.56E-05,-6.40E-05,-3.56E-05,5.84E-05,0.000138787,-0.000226443
54,0.13,0.06,0.21,7.44,0.06,-4.38,-9.04,2.36,2.68,0.61,-0.05,-0.78,0.14,454657,4493,W,-0.677947494,-2.871216654,-0.105889472,2.777951325,-0.137860872,-0.346045986,-0.001315789,-0.002368421,-0.001315789,0,0,0,3.46E-05,6.23E-05,3.46E-05,2.70E-05,0.000128205,-2.70E-05
55,0.08,-0.03,0.16,7.44,0.06,-4.38,-9.04,2.36,2.68,0.61,-0.05,-0.78,0.14,454695,4531,W,-0.935769466,2.591819425,1.000204994,2.78172006,-0.160736484,-0.400181668,0,0,0,0.001025641,0.004871795,-0.001025641,0,0,0,-7.89E-05,-9.86E-05,-0.000124918
56,0.08,-0.03,0.16,7.44,0.06,-4.38,-9,2.55,2.64,0.61,-0.05,-0.78,0.14,454734,4570,W,-1.232273309,1.976672611,1.431936435,2.781056076,-0.088135202,-0.456487358,0,0,0,-0.002051282,0.001025641,-0.005897436,0,0,0,0.000156547,-2.63E-05,0.000282886
57,0.08,-0.03,0.16,7.44,0.06,-4.38,-9.08,2.59,2.41,0.61,-0.05,-0.78,0.14,454773,4609,W,-1.724110932,1.443512166,1.415590342,2.789687778,0.006822567,-0.50881702,0,0,0,0.004054054,0,0.005135135,-2.70E-05,0.000108108,8.78E-05,-0.000109569,0,-0.000138787
58,0.08,-0.03,0.16,7.44,0.06,-4.38,-8.93,2.59,2.6,0.61,-0.05,-0.78,0.14,454810,4646,W,-2.423905302,0.93998755,1.370138819,2.813438277,0.089183723,-0.543001253,-0.001,0.004,0.00325,0,0,0,2.50E-05,-0.0001,-8.12E-05,-6.87E-05,0.0002625,-0.0002625
59,0.04,0.13,0.29,7.44,0.06,-4.38,-8.93,2.59,2.6,0.61,-0.05,-0.78,0.14,454850,4686,W,3.107950922,0.447834069,1.333465791,2.854973352,0.169945287,-0.546770207,0,0,0,-0.00275,0.0105,-0.0105,-0.000118421,0.000151316,0.000289474,6.87E-05,-0.0002625,0.0002625
60,0.04,0.13,0.29,7.44,0.06,-4.38,-9.04,3.01,2.18,0.61,-0.05,-0.78,0.14,454890,4726,W,2.412669111,-0.052708799,1.282064903,2.912778068,0.286495985,-0.523756156,-0.004736842,0.006052632,0.011578947,0,0,0,0.000124654,-0.00015928,-0.000304709,0.000209177,0.000310391,0.000128205
61,-0.14,0.36,0.73,7.44,0.06,-4.38,-9.04,3.01,2.18,0.61,-0.05,-0.78,0.14,454928,4764,W,1.756428486,-0.598228864,1.159988302,2.979343913,0.433235264,-0.491678006,0,0,0,0.007948718,0.011794872,0.004871795,0,0,0,-0.000905568,7.96E-06,-0.000300356
62,-0.14,0.36,0.73,7.44,0.06,-4.38,-8.73,3.47,2.37,0.61,-0.05,-0.78,0.14,454967,4803,W,1.117657993,-1.263214622,0.962628312,3.033443457,0.473204001,-0.473890897,0,0,0,-0.027368421,0.012105263,-0.006842105,0,0,0,0.000592016,-0.000419774,0.000227289
63,-0.14,0.36,0.73,7.44,0.06,-4.38,-9.77,3.93,2.11,0.61,-0.05,-0.78,0.14,455005,4841,W,0.493900777,-2.176334786,0.711970102,3.045807687,0.348088349,-0.499416187,0,0,0,-0.004871795,-0.003846154,0.001794872,0.000762301,-0.00040194,0.001053361,0.000124918,9.86E-05,-4.60E-05
64,-0.14,0.36,0.73,7.44,0.06,-4.38,-9.96,3.78,2.18,0.61,-0.05,-0.78,0.14,455044,4880,W,-0.111425575,3.055032725,0.428722072,3.002993405,0.10921355,-0.586840619,0.02972973,-0.015675676,0.041081081,0,0,0,-0.000803506,0.000423667,-0.001110299,-0.000391892,0.001189189,0.000101351
65,0.96,-0.22,2.25,7.44,0.06,-4.38,-9.96,3.78,2.18,0.61,-0.05,-0.78,0.14,455081,4917,W,-0.699287437,2.214800424,0.121267078,2.912472895,-0.195375252,-0.732786122,0,0,0,-0.0145,0.044,0.00375,0,0,0,-0.000360473,0.00017027,-0.000478885
66,0.96,-0.22,2.25,7.44,0.06,-4.38,-10.54,5.54,2.33,0.61,-0.05,-0.78,0.14,455121,4957,W,-1.271263358,1.570308902,-0.205626646,2.790440647,-0.545421511,-0.941088045,0,0,0,-0.028918919,0.050810811,-0.015405405,-0.00067238,8.57E-05,0.00117996,0.000781592,-0.001373265,0.000416362
67,0.96,-0.22,2.25,7.44,0.06,-4.38,-11.61,7.42,1.76,0.61,-0.05,-0.78,0.14,455158,4994,W,-1.829146169,1.022977531,-0.546715364,2.654798338,-0.938880062,-1.226548284,-0.024878049,0.003170732,0.043658537,0,0,0,0.000130874,0.000642475,-0.002581797,0,0,0
68,-0.06,-0.09,4.04,7.44,0.06,-4.38,-11.61,7.42,1.76,0.61,-0.05,-0.78,0.14,455199,5035,W,-2.374372935,0.525612802,-0.89610867,2.528927544,-1.388918344,-1.610593898,-0.019512195,0.029512195,-0.062195122,0,0,0,0.000475907,-0.00071981,0.001516954,0.001634146,-0.005231707,-0.000634146
69,-0.86,1.12,1.49,7.44,0.06,-4.38,-11.61,7.42,1.76,0.61,-0.05,-0.78,0.14,455240,5076,W,-2.907092092,0.058592271,-1.249183162,2.447649395,-1.933550314,-2.196542233,0,0,0,0.067,-0.2145,-0.026,0,0,0,-0.0012875,0.0052625,0.00026875
70,-0.86,1.12,1.49,7.44,0.06,-4.38,-8.93,-1.16,0.72,0.61,-0.05,-0.78,0.14,455280,5116,W,2.859723157,-0.386796144,-1.60268861,2.465329972,-2.641038696,2.843218859,0,0,0,0.0155,-0.004,-0.01525,0,0,0,-0.000538816,0.000803947,0.000710197
71,-0.86,1.12,1.49,7.44,0.06,-4.38,-8.31,-1.32,0.11,0.61,-0.05,-0.78,0.14,455320,5156,W,2.370509782,-0.813881369,-1.953583666,2.630019233,2.786153873,1.641840825,0,0,0,-0.006052632,0.028157895,0.013157895,0.000762483,-0.000809717,-0.003002699,0.00015928,-0.000740997,-0.00034626
72,-0.86,1.12,1.49,7.44,0.06,-4.38,-8.54,-0.25,0.61,0.61,-0.05,-0.78,0.14,455358,5194,W,1.929162349,-1.22014715,-2.298646065,2.844510589,2.020575229,1.061097034,0.028974359,-0.030769231,-0.114102564,0,0,0,-0.001005753,0.001032544,0.002714168,0,0,0
73,0.27,-0.08,-2.96,7.44,0.06,-4.38,-8.54,-0.25,0.61,0.61,-0.05,-0.78,0.14,455397,5233,W,1.55597891,-1.588465787,-2.634905132,2.930653406,1.447818572,0.652394577,-0.01025,0.0095,-0.00825,0,0,0,0.00025625,-0.0002375,0.00020625,-0.00074375,0.0038125,0.00231875
74,-0.14,0.3,-3.29,7.44,0.06,-4.38,-8.54,-0.25,0.61,0.61,-0.05,-0.78,0.14,455437,5273,W,1.250077485,-1.858783906,-2.957941152,2.884177328,1.0072663,0.310068686,0,0,0,-0.02975,0.1525,0.09275,0,0,0,-6.87E-05,-0.00306875,-0.0029125
75,-0.14,0.3,-3.29,7.44,0.06,-4.38,-9.73,5.85,4.32,0.61,-0.05,-0.78,0.14,455477,5313,W,0.972606543,-1.805940699,3.021282422,2.764706028,0.647513721,0.016879156,0,0,0,-0.0325,0.02975,-0.02375,0,0,0,0.001766447,0.000512829,-0.000695724
76,-0.14,0.3,-3.29,7.44,0.06,-4.38,-11.03,7.04,3.37,0.61,-0.05,-0.78,0.14,455517,5353,W,0.656142745,-1.181288105,2.739866841,2.61132209,0.337815074,-0.236348947,0,0,0,0.038157895,0.050263158,-0.051578947,0.000427632,-6.58E-05,0.000361842,-0.001004155,-0.001322715,0.001357341
77,-0.14,0.3,-3.29,7.44,0.06,-4.38,-9.58,8.95,1.41,0.61,-0.05,-0.78,0.14,455555,5391,W,0.260352071,-1.028913503,2.485342778,2.452351252,0.059425642,-0.454124498,0.01625,-0.0025,0.01375,0,0,0,-0.00040625,6.25E-05,-0.00034375,0.001087838,0.001371622,0.001040541
78,0.51,0.2,-2.74,7.44,0.06,-4.38,-9.58,8.95,1.41,0.61,-0.05,-0.78,0.14,455595,5431,W,-0.210999518,-1.223913418,2.259551475,2.320409673,-0.203765008,-0.631791441,0,0,0,0.043513514,0.054864865,0.041621622,0,0,0,-0.000846443,-0.001964047,-0.00123038
79,0.51,0.2,-2.74,7.44,0.06,-4.38,-7.97,10.98,2.95,0.61,-0.05,-0.78,0.14,455632,5468,W,-0.732447263,-1.534776295,2.053163804,2.276672578,-0.46129186,-0.762971881,0,0,0,0.012195122,-0.017804878,-0.003902439,0,0,0,9.41E-05,-0.000451486,-0.000514575
80,0.51,0.2,-2.74,7.44,0.06,-4.38,-7.47,10.25,2.79,0.61,-0.05,-0.78,0.14,455673,5509,W,-1.277836318,-1.899816802,1.853819812,2.468065886,-0.715046364,-0.836847566,0,0,0,0.016052632,-0.036315789,-0.025,-0.000486842,-0.000282895,0.001335526,-0.000422438,0.000955679,0.000657895
81,0.51,0.2,-2.74,7.44,0.06,-4.38,-6.86,8.87,1.84,0.61,-0.05,-0.78,0.14,455711,5547,W,-1.831847001,-2.293573418,1.65812993,2.95582139,-0.966916951,-0.828241151,-0.0185,-0.01075,0.05075,0,0,0,0.0004625,0.00026875,-0.00126875,0.0012,0.0013875,0.0002375
82,-0.23,-0.23,-0.71,7.44,0.06,-4.38,-6.86,8.87,1.84,0.61,-0.05,-0.78,0.14,455751,5587,W,-2.391103294,-2.710448675,1.476822712,-3.049956388,-1.217950143,-0.660507345,0,0,0,0.048,0.0555,0.0095,0,0,0,-0.003443902,-0.008417988,-0.002341159
