,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
26,0.06,-0.05,0.00,-3.81,-2.94,3.81,-0.45,9.68,1.98,0.23,0.60,0.71,0.31,666062
27,0.02,-0.04,-0.01,-3.81,-2.94,3.81,-0.45,9.68,1.98,0.23,0.60,0.71,0.31,666076
28,0.02,-0.04,-0.01,-3.81,-2.94,3.81,-0.45,9.68,1.98,0.23,0.60,0.70,0.31,666094
29,0.02,-0.04,-0.01,-3.81,-2.94,3.81,-0.45,9.68,2.05,0.23,0.60,0.70,0.31,666113
30,-0.03,-0.01,-0.02,-3.81,-2.94,3.81,-0.45,9.68,2.05,0.23,0.60,0.70,0.31,666130
31,-0.03,-0.01,-0.02,-3.81,-2.94,3.81,-0.45,9.68,2.05,0.23,0.60,0.70,0.31,666150
32,-0.03,-0.01,-0.02,-3.81,-2.94,3.81,-0.37,9.64,1.94,0.23,0.60,0.70,0.31,666166
33,-0.05,0.02,-0.02,-3.81,-2.94,3.81,-0.37,9.64,1.94,0.23,0.60,0.70,0.31,666185
34,-0.05,0.02,-0.02,-3.81,-2.94,3.81,-0.37,9.64,1.94,0.23,0.60,0.70,0.31,666203
35,-0.05,0.02,-0.02,-3.81,-2.94,3.81,-0.37,9.64,1.67,0.23,0.60,0.70,0.31,666222
36,-0.04,0.02,-0.03,-3.81,-2.94,3.81,-0.37,9.64,1.67,0.23,0.60,0.70,0.31,666245
37,-0.04,0.02,-0.03,-3.81,-2.94,3.81,-0.41,9.68,1.63,0.23,0.60,0.70,0.31,666264
38,-0.04,0.02,-0.03,-3.81,-2.94,3.81,-0.33,9.64,1.59,0.23,0.60,0.70,0.31,666282
39,-0.01,-0.02,-0.02,-3.81,-2.94,3.81,-0.33,9.64,1.59,0.23,0.60,0.70,0.31,666299
40,-0.01,-0.02,-0.02,-3.81,-2.94,3.81,-0.29,9.64,1.63,0.23,0.60,0.70,0.31,666314
41,0.01,0.01,-0.01,-3.81,-2.94,3.81,-0.29,9.64,1.63,0.23,0.60,0.70,0.31,666358
42,0.01,0.01,-0.01,-3.81,-2.94,3.81,-0.29,9.64,1.63,0.23,0.60,0.70,0.31,666380
43,0.01,0.01,-0.01,-3.81,-2.94,3.81,-0.37,9.64,1.71,0.23,0.60,0.70,0.31,666401
44,0.01,0.01,-0.01,-3.81,-2.94,3.81,-0.37,9.64,1.75,0.23,0.60,0.70,0.31,666417
45,0.02,-0.01,-0.01,-3.81,-2.94,3.81,-0.37,9.64,1.75,0.23,0.60,0.70,0.31,666436
46,0.02,-0.01,-0.01,-3.81,-2.94,3.81,-0.37,9.64,1.75,0.23,0.60,0.70,0.31,666455
47,0.02,-0.01,-0.01,-3.81,-2.94,3.81,-0.41,9.61,1.82,0.23,0.60,0.70,0.31,666478
48,0.02,-0.03,0.00,-3.81,-2.94,3.81,-0.41,9.61,1.82,0.23,0.60,0.70,0.31,666497
49,0.02,-0.03,0.00,-3.81,-2.94,3.81,-0.45,9.64,1.86,0.23,0.60,0.70,0.31,666514
50,0.02,-0.11,0.02,-3.81,-2.94,3.81,-0.45,9.64,1.86,0.23,0.60,0.70,0.31,666533
51,0.02,-0.11,0.02,-3.81,-2.94,3.81,-0.45,9.64,1.86,0.23,0.60,0.70,0.31,666551
52,0.02,-0.11,0.02,-3.81,-2.94,3.81,-0.22,10.14,1.71,0.23,0.60,0.70,0.31,666570
53,0.10,0.07,0.01,-3.81,-2.94,3.81,-0.22,10.14,1.71,0.23,0.60,0.70,0.31,666587
54,0.10,0.07,0.01,-3.81,-2.94,3.81,-0.03,10.37,1.86,0.23,0.60,0.70,0.31,666605
55,0.18,0.31,0.07,-3.81,-2.94,3.81,-0.03,10.37,1.86,0.23,0.60,0.70,0.31,666627
56,0.18,0.31,0.07,-3.81,-2.94,3.81,-0.03,10.37,1.86,0.23,0.60,0.70,0.30,666646
57,0.18,0.31,0.07,-3.81,-2.94,3.81,0.05,8.30,1.98,0.23,0.60,0.70,0.30,666671
58,0.16,0.27,0.32,-3.81,-2.94,3.81,0.05,8.30,1.98,0.23,0.60,0.70,0.30,666691
59,0.16,0.27,0.32,-3.81,-2.94,3.81,-0.03,7.77,2.09,0.23,0.60,0.70,0.30,666717
60,0.12,0.74,-0.07,-3.81,-2.94,3.81,-0.03,7.77,2.09,0.23,0.60,0.70,0.30,666735
61,0.12,0.74,-0.07,-3.81,-2.94,3.81,-0.03,7.77,2.09,0.22,0.61,0.70,0.28,666753
62,0.12,0.74,-0.07,-3.81,-2.94,3.81,-1.18,9.72,1.94,0.22,0.61,0.70,0.28,666772
63,0.22,0.04,-0.34,-3.81,-2.94,3.81,-1.18,9.72,1.94,0.22,0.61,0.70,0.28,666792
64,0.22,0.04,-0.34,-3.81,-2.94,3.81,-0.83,9.64,1.59,0.22,0.61,0.70,0.28,666813
65,0.22,0.04,-0.34,-3.81,-2.94,3.81,0.24,10.07,1.82,0.22,0.61,0.70,0.28,666830
66,0.33,-0.37,-0.22,-3.81,-2.94,3.81,0.24,10.07,1.82,0.22,0.61,0.70,0.28,666851
67,0.33,-0.37,-0.22,-3.81,-2.94,3.81,0.97,9.88,2.17,0.22,0.61,0.70,0.28,666867
68,0.24,0.29,-0.18,-3.81,-2.94,3.81,0.97,9.88,2.17,0.22,0.61,0.70,0.28,666884
69,0.24,0.29,-0.18,-3.50,-1.87,3.81,0.97,9.88,2.17,0.22,0.61,0.70,0.28,666897
70,0.24,0.29,-0.18,-3.50,-1.87,3.81,0.17,10.03,2.40,0.22,0.61,0.70,0.28,666913
71,0.21,0.32,-0.20,-3.50,-1.87,3.81,0.17,10.03,2.40,0.22,0.61,0.70,0.28,666947
72,0.21,0.32,-0.20,-3.50,-1.87,3.81,0.17,10.03,2.40,0.21,0.64,0.69,0.28,666973
73,0.10,0.40,-0.23,-3.50,-1.87,3.81,0.17,10.03,2.40,0.21,0.64,0.69,0.28,666993
74,0.10,0.40,-0.23,-3.50,-1.87,3.81,0.28,9.64,3.36,0.21,0.64,0.69,0.28,667009
75,-0.05,0.43,-0.34,-3.50,-1.87,3.81,0.28,9.64,3.36,0.21,0.64,0.69,0.28,667027
76,-0.05,0.43,-0.34,-3.50,-1.87,3.81,0.28,9.64,3.36,0.19,0.65,0.68,0.28,667044
77,-0.05,0.43,-0.34,-3.50,-1.87,3.81,0.55,9.88,4.20,0.19,0.65,0.68,0.28,667067
78,-0.24,0.24,-0.37,-3.50,-1.87,3.81,0.55,9.88,4.20,0.19,0.65,0.68,0.28,667086
79,-0.24,0.24,-0.37,-3.50,-1.87,3.81,0.55,9.88,4.20,0.18,0.65,0.68,0.28,667109
80,-0.24,0.24,-0.37,-3.50,-1.87,3.81,1.16,10.22,4.81,0.18,0.65,0.68,0.28,667126
81,-0.49,-0.38,-0.02,-3.50,-1.87,3.81,1.16,10.22,4.81,0.18,0.65,0.68,0.28,667143
82,-0.49,-0.38,-0.02,-3.50,-1.87,3.81,1.47,10.60,4.58,0.18,0.65,0.68,0.28,667160
83,-0.49,-0.38,-0.02,-3.50,-1.87,3.81,1.58,11.06,4.39,0.18,0.65,0.68,0.28,667176
84,-0.87,-0.90,0.56,-3.50,-1.87,3.81,1.58,11.06,4.39,0.18,0.65,0.68,0.28,667201
85,-0.87,-0.90,0.56,-3.50,-1.87,3.81,1.16,10.83,3.89,0.18,0.65,0.68,0.28,667218
86,-1.07,-1.26,1.01,-3.50,-1.87,3.81,1.16,10.83,3.89,0.18,0.65,0.68,0.28,667236
87,-1.07,-1.26,1.01,-3.50,-1.87,3.81,0.89,10.60,3.24,0.18,0.65,0.68,0.28,667255
88,-1.07,-1.26,1.01,-3.50,-1.87,3.81,0.55,10.95,2.86,0.18,0.65,0.68,0.28,667271
89,-1.20,-1.12,1.12,-3.50,-1.87,3.81,0.55,10.95,2.86,0.18,0.65,0.68,0.28,667291
90,-1.20,-1.12,1.12,-3.50,-1.87,3.81,0.32,11.02,2.40,0.18,0.65,0.68,0.28,667308
91,-1.18,-0.72,1.02,-3.50,-1.87,3.81,0.32,11.02,2.40,0.18,0.65,0.68,0.28,667326
92,-1.18,-0.72,1.02,-3.50,-1.87,3.81,0.32,11.02,2.40,0.26,0.52,0.75,0.31,667350
93,-1.18,-0.72,1.02,-3.50,-1.87,3.81,-0.29,11.06,1.71,0.26,0.52,0.75,0.31,667375
94,-1.00,-0.16,0.83,-3.50,-1.87,3.81,-0.29,11.06,1.71,0.26,0.52,0.75,0.31,667398
95,-1.00,-0.16,0.83,-3.50,-1.87,3.81,-0.10,10.41,1.37,0.26,0.52,0.75,0.31,667414
96,-0.68,-0.07,0.78,-3.50,-1.87,3.81,-0.10,10.41,1.37,0.26,0.52,0.75,0.31,667430
97,-0.68,-0.07,0.78,-3.50,-1.87,3.81,-0.10,10.41,1.37,0.27,0.47,0.79,0.29,667452
98,-0.68,-0.07,0.78,-3.50,-1.87,3.81,-0.79,8.46,-0.13,0.27,0.47,0.79,0.29,667474
99,-0.28,0.22,0.50,-3.50,-1.87,3.81,-0.79,8.46,-0.13,0.27,0.47,0.79,0.29,667494
100,-0.28,0.22,0.50,-3.50,-1.87,3.81,-0.56,8.23,0.68,0.27,0.47,0.79,0.29,667515
101,0.01,0.90,0.16,-3.50,-1.87,3.81,-0.56,8.23,0.68,0.27,0.47,0.79,0.29,667535
102,0.01,0.90,0.16,-3.50,-1.87,3.81,-0.56,8.23,0.68,0.27,0.45,0.81,0.27,667556
103,0.01,0.90,0.16,-3.50,-1.87,3.81,-0.91,7.50,0.06,0.27,0.45,0.81,0.27,667576
104,0.83,1.08,-0.31,-3.50,-1.87,3.81,-0.91,7.50,0.06,0.27,0.45,0.81,0.27,667591
105,0.83,1.08,-0.31,-3.50,-1.87,3.81,-0.29,8.46,1.25,0.27,0.45,0.81,0.27,667608
106,0.83,1.08,-0.31,-3.50,-1.87,3.81,-1.06,9.41,2.86,0.27,0.45,0.81,0.27,667632
107,0.76,1.83,-0.73,-3.50,-1.87,3.81,-1.06,9.41,2.86,0.27,0.45,0.81,0.27,667648
108,0.76,1.83,-0.73,-3.50,-1.87,3.81,-1.82,9.11,1.98,0.27,0.45,0.81,0.27,667662
109,0.74,1.00,-0.95,-3.50,-1.87,3.81,-1.82,9.11,1.98,0.27,0.45,0.81,0.27,667677
110,0.74,1.00,-0.95,-3.50,-1.87,3.81,-1.82,9.11,1.98,0.19,0.52,0.80,0.24,667724
111,0.74,1.00,-0.95,-3.50,-1.87,3.81,-2.17,8.07,1.37,0.19,0.52,0.80,0.24,667741
112,0.74,1.00,-0.95,-3.50,-1.87,3.81,-2.36,8.92,2.55,0.19,0.52,0.80,0.24,667756
113,0.97,-0.61,-0.91,-3.50,-1.87,3.81,-2.36,8.92,2.55,0.19,0.52,0.80,0.24,667770
114,0.97,-0.61,-0.91,-3.50,-1.87,3.81,-2.36,8.92,2.55,0.17,0.57,0.76,0.26,667810
115,0.97,-0.61,-0.91,-3.50,-1.87,3.81,-1.52,9.07,2.44,0.17,0.57,0.76,0.26,667825
116,1.13,-0.68,-0.89,-3.50,-1.87,3.81,-1.52,9.07,2.44,0.17,0.57,0.76,0.26,667896
117,1.13,-0.68,-0.89,-3.50,-1.87,3.81,-0.56,9.30,2.29,0.17,0.57,0.76,0.26,667916
118,1.13,-0.68,-0.89,-3.50,-1.87,3.81,0.74,8.99,2.75,0.17,0.57,0.76,0.26,667941
119,1.13,-0.68,-0.89,-2.56,-1.19,13.25,0.74,8.99,2.75,0.17,0.57,0.76,0.26,667964
120,0.99,0.80,-0.38,-2.56,-1.19,13.25,0.74,8.99,2.75,0.17,0.57,0.76,0.26,667982
121,0.99,0.80,-0.38,-2.56,-1.19,13.25,0.74,8.99,2.75,0.16,0.66,0.67,0.30,668003
122,0.99,0.80,-0.38,-2.56,-1.19,13.25,-0.48,10.75,3.16,0.16,0.66,0.67,0.30,668032
123,0.78,0.42,-0.28,-2.56,-1.19,13.25,-0.48,10.75,3.16,0.16,0.66,0.67,0.30,668054
124,0.78,0.42,-0.28,-2.56,-1.19,13.25,-1.21,11.75,2.09,0.16,0.66,0.67,0.30,668071
125,0.66,-0.45,0.18,-2.56,-1.19,13.25,-1.21,11.75,2.09,0.16,0.66,0.67,0.30,668091
126,0.66,-0.45,0.18,-2.56,-1.19,13.25,-1.41,12.52,2.05,0.16,0.66,0.67,0.30,668107
127,0.20,-0.88,0.46,-2.56,-1.19,13.25,-1.41,12.52,2.05,0.16,0.66,0.67,0.30,668125
128,0.20,-0.88,0.46,-2.56,-1.19,13.25,-1.41,12.52,2.05,0.17,0.69,0.64,0.29,668150
129,0.20,-0.88,0.46,-2.56,-1.19,13.25,-0.71,11.71,2.75,0.17,0.69,0.64,0.29,668163
130,0.20,-0.88,0.46,-2.56,-1.19,13.25,-0.68,9.57,2.32,0.17,0.69,0.64,0.29,668183
131,-0.04,-1.21,0.75,-2.56,-1.19,13.25,-0.68,9.57,2.32,0.17,0.69,0.64,0.29,668200
132,-0.04,-1.21,0.75,-2.56,-1.19,13.25,-0.14,8.65,2.32,0.17,0.69,0.64,0.29,668215
133,-0.33,-0.32,0.54,-2.56,-1.19,13.25,-0.14,8.65,2.32,0.17,0.69,0.64,0.29,668229
134,-0.33,-0.32,0.54,-2.56,-1.19,13.25,-0.14,8.65,2.32,0.23,0.67,0.64,0.30,668245
135,-0.33,-0.32,0.54,-2.56,-1.19,13.25,-0.37,10.71,2.36,0.23,0.67,0.64,0.30,668301
136,-0.71,0.43,0.06,-2.56,-1.19,13.25,-0.37,10.71,2.36,0.23,0.67,0.64,0.30,668329
137,-0.91,0.23,-0.02,-2.56,-1.19,13.25,-0.37,10.71,2.36,0.23,0.67,0.64,0.30,668354
138,-0.91,0.23,-0.02,-2.56,-1.19,13.25,0.59,11.33,1.90,0.23,0.67,0.64,0.30,668377
139,-1.17,0.11,0.39,-2.56,-1.19,13.25,0.59,11.33,1.90,0.23,0.67,0.64,0.30,668398
140,-1.17,0.11,0.39,-2.56,-1.19,13.25,0.24,10.41,1.21,0.23,0.67,0.64,0.30,668414
141,-1.34,-0.09,0.69,-2.56,-1.19,13.25,0.24,10.41,1.21,0.23,0.67,0.64,0.30,668433
142,-1.34,-0.09,0.69,-2.56,-1.19,13.25,0.24,10.41,1.21,0.20,0.61,0.71,0.30,668455
143,-1.34,-0.09,0.69,-2.56,-1.19,13.25,0.13,9.53,1.25,0.20,0.61,0.71,0.30,668477
144,-1.40,-0.19,0.78,-2.56,-1.19,13.25,0.13,9.53,1.25,0.20,0.61,0.71,0.30,668501
145,-1.40,-0.19,0.78,-2.56,-1.19,13.25,0.01,9.22,0.87,0.20,0.61,0.71,0.30,668516
146,-1.40,-0.19,0.78,-2.56,-1.19,13.25,0.24,8.99,0.60,0.20,0.61,0.71,0.30,668536
147,-1.40,-0.19,0.78,-2.56,-1.19,13.25,-0.06,9.22,0.56,0.20,0.61,0.71,0.30,668554
148,-0.95,-0.32,0.59,-2.56,-1.19,13.25,-0.06,9.22,0.56,0.20,0.61,0.71,0.30,668578
149,-0.95,-0.32,0.59,-2.56,-1.19,13.25,-0.06,9.22,0.56,0.22,0.52,0.77,0.28,668603
150,-0.95,-0.32,0.59,-2.56,-1.19,13.25,-0.25,9.57,-0.09,0.22,0.52,0.77,0.28,668621
151,-0.61,-0.49,0.45,-2.56,-1.19,13.25,-0.25,9.57,-0.09,0.22,0.52,0.77,0.28,668642
152,-0.61,-0.49,0.45,-2.56,-1.19,13.25,-0.18,9.80,0.06,0.22,0.52,0.77,0.28,668664
153,-0.24,-0.13,0.32,-2.56,-1.19,13.25,-0.18,9.80,0.06,0.22,0.52,0.77,0.28,668689
154,-0.24,-0.13,0.32,-2.56,-1.19,13.25,-0.18,9.80,0.06,0.24,0.49,0.79,0.28,668711
155,-0.24,-0.13,0.32,-2.56,-1.19,13.25,-1.18,9.88,0.56,0.24,0.49,0.79,0.28,668733
156,0.13,0.23,-0.05,-2.56,-1.19,13.25,-1.18,9.88,0.56,0.24,0.49,0.79,0.28,668758
157,0.13,0.23,-0.05,-2.56,-1.19,13.25,-2.09,11.94,0.18,0.24,0.49,0.79,0.28,668777
158,0.76,0.11,-0.63,-2.56,-1.19,13.25,-2.09,11.94,0.18,0.24,0.49,0.79,0.28,668795
159,0.76,0.11,-0.63,-2.56,-1.19,13.25,-0.95,7.92,2.05,0.24,0.49,0.79,0.28,668811
160,0.89,0.77,-0.62,-2.56,-1.19,13.25,-0.95,7.92,2.05,0.24,0.49,0.79,0.28,668829
161,0.89,0.77,-0.62,-2.56,-1.19,13.25,-0.95,7.92,2.05,0.22,0.52,0.77,0.28,668846
162,0.89,0.77,-0.62,-2.56,-1.19,13.25,-1.14,7.12,3.32,0.22,0.52,0.77,0.28,668860
163,0.89,0.77,-0.62,-2.56,-1.19,13.25,-1.86,8.30,2.67,0.22,0.52,0.77,0.28,668900
164,0.66,0.99,-0.75,-2.56,-1.19,13.25,-1.86,8.30,2.67,0.22,0.52,0.77,0.28,668915
165,0.95,0.56,-0.96,-2.56,-1.19,13.25,-1.86,8.30,2.67,0.22,0.52,0.77,0.28,668932
166,0.95,0.56,-0.96,8.00,-12.50,14.88,-1.86,8.30,2.67,0.22,0.52,0.77,0.28,668949
167,0.95,0.56,-0.96,8.00,-12.50,14.88,-1.90,10.07,2.55,0.22,0.52,0.77,0.28,668962
168,0.46,-0.12,-0.62,8.00,-12.50,14.88,-1.90,10.07,2.55,0.22,0.52,0.77,0.28,668975
169,0.46,-0.12,-0.62,8.00,-12.50,14.88,-1.90,10.07,2.55,0.17,0.58,0.74,0.29,669018
170,0.46,-0.12,-0.62,8.00,-12.50,14.88,-1.37,8.72,2.67,0.17,0.58,0.74,0.29,669036
171,0.46,-0.12,-0.62,8.00,-12.50,14.88,-1.25,8.34,2.13,0.17,0.58,0.74,0.29,669056
172,0.46,-0.12,-0.62,8.00,-12.50,14.88,-1.10,8.65,1.98,0.17,0.58,0.74,0.29,669074
173,0.74,-0.82,-0.35,8.00,-12.50,14.88,-1.10,8.65,1.98,0.17,0.58,0.74,0.29,669104
174,0.74,-0.82,-0.35,8.00,-12.50,14.88,-0.79,9.22,2.09,0.17,0.58,0.74,0.29,669121
175,0.80,-1.62,-0.66,8.00,-12.50,14.88,-0.79,9.22,2.09,0.17,0.58,0.74,0.29,669142
176,0.80,-1.62,-0.66,8.00,-12.50,14.88,-0.29,9.45,2.36,0.17,0.58,0.74,0.29,669168
177,0.80,-1.62,-0.66,8.00,-12.50,14.88,-0.45,8.65,2.52,0.17,0.58,0.74,0.29,669194
178,0.80,-1.62,-0.66,8.00,-12.50,14.88,0.01,8.34,2.82,0.17,0.58,0.74,0.29,669214
179,0.61,-0.35,-0.44,8.00,-12.50,14.88,0.01,8.34,2.82,0.17,0.58,0.74,0.29,669231
180,0.61,-0.35,-0.44,8.00,-12.50,14.88,0.01,8.34,2.82,0.23,0.62,0.64,0.38,669251
181,0.61,-0.35,-0.44,8.00,-12.50,14.88,0.62,9.18,2.67,0.23,0.62,0.64,0.38,669269
182,0.43,0.10,-0.13,8.00,-12.50,14.88,0.62,9.18,2.67,0.23,0.62,0.64,0.38,669290
183,0.43,0.10,-0.13,8.00,-12.50,14.88,0.20,9.26,2.63,0.23,0.62,0.64,0.38,669312
184,0.38,-0.13,0.11,8.00,-12.50,14.88,0.20,9.26,2.63,0.23,0.62,0.64,0.38,669333
185,0.38,-0.13,0.11,8.00,-12.50,14.88,0.20,9.26,2.63,0.23,0.64,0.63,0.38,669352
186,0.38,-0.13,0.11,8.00,-12.50,14.88,-0.45,12.55,2.55,0.23,0.64,0.63,0.38,669372
187,0.16,-0.25,0.12,8.00,-12.50,14.88,-0.45,12.55,2.55,0.23,0.64,0.63,0.38,669398
188,0.16,-0.25,0.12,8.00,-12.50,14.88,-0.79,13.36,3.01,0.23,0.64,0.63,0.38,669418
189,0.16,-0.25,0.12,8.00,-12.50,14.88,-0.25,12.67,3.74,0.23,0.64,0.63,0.38,669439
190,0.16,-0.25,0.12,8.00,-12.50,14.88,0.20,10.56,2.59,0.23,0.64,0.63,0.38,669457
191,-0.49,-0.42,0.96,8.00,-12.50,14.88,0.20,10.56,2.59,0.23,0.64,0.63,0.38,669476
192,-0.49,-0.42,0.96,8.00,-12.50,14.88,0.20,10.56,2.59,0.27,0.62,0.63,0.38,669501
193,-0.49,-0.42,0.96,8.00,-12.50,14.88,0.01,11.64,1.90,0.27,0.62,0.63,0.38,669514
194,-0.93,0.22,0.76,8.00,-12.50,14.88,0.01,11.64,1.90,0.27,0.62,0.63,0.38,669530
195,-0.93,0.22,0.76,19.44,-13.13,9.31,0.01,11.64,1.90,0.27,0.62,0.63,0.38,669545
196,-0.93,0.22,0.76,19.44,-13.13,9.31,0.24,11.21,1.44,0.27,0.62,0.63,0.38,669571
197,-0.98,-0.07,0.69,19.44,-13.13,9.31,0.24,11.21,1.44,0.27,0.62,0.63,0.38,669594
198,-0.98,-0.07,0.69,19.44,-13.13,9.31,0.93,9.88,1.14,0.27,0.62,0.63,0.38,669617
199,-0.92,-0.27,1.03,19.44,-13.13,9.31,0.93,9.88,1.14,0.27,0.62,0.63,0.38,669637
200,-0.92,-0.27,1.03,19.44,-13.13,9.31,0.93,9.61,1.06,0.27,0.62,0.63,0.38,669660
201,-0.93,0.18,1.13,19.44,-13.13,9.31,0.93,9.61,1.06,0.27,0.62,0.63,0.38,669677
202,-0.93,0.18,1.13,19.44,-13.13,9.31,0.93,9.61,1.06,0.29,0.54,0.71,0.35,669699
203,-0.93,0.18,1.13,19.44,-13.13,9.31,0.55,10.03,1.06,0.29,0.54,0.71,0.35,669719
204,-0.85,0.06,1.16,19.44,-13.13,9.31,0.55,10.03,1.06,0.29,0.54,0.71,0.35,669741
205,-0.85,0.06,1.16,19.44,-13.13,9.31,0.09,9.80,0.91,0.29,0.54,0.71,0.35,669763
206,-0.85,0.06,1.16,19.44,-13.13,9.31,0.36,9.68,0.75,0.29,0.54,0.71,0.35,669791
207,-0.85,0.06,1.16,19.44,-13.13,9.31,0.36,9.68,0.75,0.30,0.49,0.75,0.32,669815
208,-0.85,0.06,1.16,19.44,-13.13,9.31,0.82,9.41,0.37,0.30,0.49,0.75,0.32,669835
209,-0.48,-0.46,1.12,19.44,-13.13,9.31,0.82,9.41,0.37,0.30,0.49,0.75,0.32,669856
210,-0.48,-0.46,1.12,19.44,-13.13,9.31,1.09,7.73,-0.17,0.30,0.49,0.75,0.32,669874
211,-0.26,-0.60,1.07,19.44,-13.13,9.31,1.09,7.73,-0.17,0.30,0.49,0.75,0.32,669894
212,-0.26,-0.60,1.07,19.44,-13.13,9.31,1.16,7.46,0.02,0.30,0.49,0.75,0.32,669912
213,0.00,0.17,0.52,19.44,-13.13,9.31,1.16,7.46,0.02,0.30,0.49,0.75,0.32,669945
214,0.00,0.17,0.52,19.44,-13.13,9.31,1.16,7.46,0.02,0.36,0.43,0.78,0.28,669968
215,0.00,0.17,0.52,19.44,-13.13,9.31,1.05,8.04,1.52,0.36,0.43,0.78,0.28,669987
216,0.00,0.17,0.52,19.44,-13.13,9.31,0.82,8.84,1.82,0.36,0.43,0.78,0.28,670008
217,0.83,0.95,-0.90,19.44,-13.13,9.31,0.82,8.84,1.82,0.36,0.43,0.78,0.28,670030
218,0.83,0.95,-0.90,19.44,-13.13,9.31,0.82,8.84,1.82,0.34,0.46,0.78,0.27,670048
219,0.83,0.95,-0.90,19.44,-13.13,9.31,-0.75,12.36,2.59,0.34,0.46,0.78,0.27,670065
220,0.85,1.79,-1.73,19.44,-13.13,9.31,-0.75,12.36,2.59,0.34,0.46,0.78,0.27,670087
221,0.85,1.79,-1.73,-4.06,-28.87,-0.69,-0.75,12.36,2.59,0.34,0.46,0.78,0.27,670105
222,0.74,1.97,-1.70,-4.06,-28.87,-0.69,-0.75,12.36,2.59,0.34,0.46,0.78,0.27,670123
223,0.74,1.97,-1.70,-4.06,-28.87,-0.69,-0.75,12.36,2.59,0.25,0.54,0.76,0.27,670141
224,0.74,1.97,-1.70,-4.06,-28.87,-0.69,-0.60,8.84,3.59,0.25,0.54,0.76,0.27,670154
225,0.74,1.97,-1.70,-4.06,-28.87,-0.69,-1.71,8.50,2.97,0.25,0.54,0.76,0.27,670179
226,0.73,1.65,-1.47,-4.06,-28.87,-0.69,-1.71,8.50,2.97,0.25,0.54,0.76,0.27,670203
227,0.73,1.65,-1.47,-4.06,-28.87,-0.69,-2.71,11.79,1.33,0.25,0.54,0.76,0.27,670222
