,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Time
56,0.01,-0.02,0.02,-3.81,-4.37,3.75,-0.39,9.75,1.74,0.19,0.61,0.73,0.25,467749
57,0.01,-0.02,0.02,-3.81,-4.37,3.75,-0.36,9.75,1.89,0.19,0.61,0.73,0.25,467767
58,0.01,0.00,0.00,-3.81,-4.37,3.75,-0.36,9.75,1.89,0.19,0.61,0.73,0.25,467793
59,0.01,0.00,0.00,-3.81,-4.37,3.75,-0.39,9.75,1.89,0.19,0.61,0.73,0.25,467815
60,-0.01,-0.02,-0.00,-3.81,-4.37,3.75,-0.39,9.75,1.89,0.19,0.61,0.73,0.25,467836
61,-0.01,-0.02,-0.00,-3.81,-4.37,3.75,-0.36,9.75,1.85,0.19,0.61,0.73,0.25,467855
62,-0.01,0.02,-0.02,-3.81,-4.37,3.75,-0.36,9.75,1.85,0.19,0.61,0.73,0.25,467874
63,-0.01,0.02,-0.02,-4.25,-4.19,3.81,-0.36,9.75,1.85,0.19,0.61,0.73,0.25,467893
64,-0.01,0.02,-0.02,-4.25,-4.19,3.81,-0.32,9.56,1.62,0.19,0.61,0.73,0.25,467914
65,0.01,0.08,-0.04,-4.25,-4.19,3.81,-0.32,9.56,1.62,0.19,0.61,0.73,0.25,467944
66,0.01,0.08,-0.04,-4.25,-4.19,3.81,-0.13,9.45,1.66,0.19,0.61,0.73,0.25,467967
67,0.04,0.23,-0.09,-4.25,-4.19,3.81,-0.13,9.45,1.66,0.19,0.61,0.73,0.25,467985
68,0.04,0.23,-0.09,-4.25,-4.19,3.81,-0.16,9.94,1.85,0.19,0.61,0.73,0.25,468001
69,0.04,0.12,-0.07,-4.25,-4.19,3.81,-0.16,9.94,1.85,0.19,0.61,0.73,0.25,468019
70,0.04,0.12,-0.07,-4.25,-4.19,3.81,-0.16,9.94,1.85,0.18,0.62,0.73,0.25,468054
71,0.04,0.12,-0.07,-4.25,-4.19,3.81,-0.13,10.17,2.01,0.18,0.62,0.73,0.25,468079
72,0.04,0.12,-0.07,-2.06,-4.31,3.81,-0.13,10.17,2.01,0.18,0.62,0.73,0.25,468102
73,0.04,0.12,-0.07,-2.06,-4.31,3.81,-0.32,9.98,1.89,0.18,0.62,0.73,0.25,468122
74,-0.08,-0.01,0.16,-2.06,-4.31,3.81,-0.32,9.98,1.89,0.18,0.62,0.73,0.25,468148
75,-0.08,-0.01,0.16,-2.06,-4.31,3.81,-0.51,9.79,1.85,0.18,0.62,0.73,0.25,468168
76,-0.09,0.15,0.09,-2.06,-4.31,3.81,-0.51,9.79,1.85,0.18,0.62,0.73,0.25,468188
77,-0.09,0.15,0.09,-2.06,-4.31,3.81,-0.70,9.68,1.97,0.18,0.62,0.73,0.25,468209
78,-0.10,0.12,-0.02,-2.06,-4.31,3.81,-0.70,9.68,1.97,0.18,0.62,0.73,0.25,468229
79,-0.10,0.12,-0.02,-2.06,-4.31,3.81,-0.59,9.75,2.16,0.18,0.62,0.73,0.25,468247
80,-0.10,0.12,-0.02,-2.06,-4.31,3.81,-0.43,9.90,2.23,0.18,0.62,0.73,0.25,468263
81,-0.15,0.08,0.01,-2.06,-4.31,3.81,-0.43,9.90,2.23,0.18,0.62,0.73,0.25,468283
82,-0.15,0.08,0.01,-2.06,-4.31,3.81,-0.43,9.98,2.23,0.18,0.62,0.73,0.25,468297
83,-0.17,-0.05,0.07,-2.06,-4.31,3.81,-0.43,9.98,2.23,0.18,0.62,0.73,0.25,468318
84,-0.17,-0.05,0.07,-2.06,-4.31,3.81,-0.43,9.98,2.23,0.17,0.61,0.74,0.24,468343
85,-0.17,-0.05,0.07,-2.06,-4.31,3.81,-0.66,9.83,1.93,0.17,0.61,0.74,0.24,468379
86,-0.11,-0.19,0.11,-2.06,-4.31,3.81,-0.66,9.83,1.93,0.17,0.61,0.74,0.24,468401
87,-0.01,-0.13,0.04,-2.06,-4.31,3.81,-0.66,9.83,1.93,0.17,0.61,0.74,0.24,468420
88,-0.01,-0.13,0.04,-2.06,-4.31,3.81,-0.66,9.83,1.93,0.18,0.60,0.74,0.24,468441
89,-0.01,-0.13,0.04,-2.06,-4.31,3.81,-0.51,8.79,1.85,0.18,0.60,0.74,0.24,468460
90,0.11,-0.14,0.05,-2.06,-4.31,3.81,-0.51,8.79,1.85,0.18,0.60,0.74,0.24,468477
91,0.11,-0.14,0.05,-2.06,-4.31,3.81,-0.32,8.68,1.82,0.18,0.60,0.74,0.24,468494
92,0.26,0.04,-0.08,-2.06,-4.31,3.81,-0.32,8.68,1.82,0.18,0.60,0.74,0.24,468508
93,0.26,0.04,-0.08,-2.06,-4.31,3.81,-0.32,8.68,1.82,0.19,0.60,0.74,0.24,468531
94,0.26,0.04,-0.08,-2.06,-4.31,3.81,0.03,9.21,2.43,0.19,0.60,0.74,0.24,468545
95,0.26,0.31,-0.36,-2.06,-4.31,3.81,0.03,9.21,2.43,0.19,0.60,0.74,0.24,468570
96,0.26,0.31,-0.36,-2.06,-4.31,3.81,0.03,9.21,2.43,0.18,0.61,0.73,0.24,468585
97,0.26,0.31,-0.36,-2.06,-4.31,3.81,0.14,9.45,2.70,0.18,0.61,0.73,0.24,468601
98,0.35,0.02,-0.34,-2.06,-4.31,3.81,0.14,9.45,2.70,0.18,0.61,0.73,0.24,468617
99,0.35,0.02,-0.34,-2.06,-4.31,3.81,0.14,9.45,2.70,0.17,0.62,0.73,0.24,468636
100,0.35,0.02,-0.34,-2.06,-4.31,3.81,0.72,9.48,3.23,0.17,0.62,0.73,0.24,468660
101,0.28,0.34,-0.36,-2.06,-4.31,3.81,0.72,9.48,3.23,0.17,0.62,0.73,0.24,468677
102,0.28,0.34,-0.36,-2.06,-4.31,3.81,0.41,9.71,3.81,0.17,0.62,0.73,0.24,468700
103,0.28,0.34,-0.36,-2.06,-4.31,3.81,-0.01,10.09,4.19,0.17,0.62,0.73,0.24,468716
104,0.14,0.15,-0.46,-2.06,-4.31,3.81,-0.01,10.09,4.19,0.17,0.62,0.73,0.24,468741
105,0.14,0.15,-0.46,-2.06,-4.31,3.81,-0.09,10.21,4.92,0.17,0.62,0.73,0.24,468755
106,-0.08,-0.20,-0.24,-2.06,-4.31,3.81,-0.09,10.21,4.92,0.17,0.62,0.73,0.24,468771
107,-0.08,-0.20,-0.24,-2.06,-4.31,3.81,0.30,10.06,5.03,0.17,0.62,0.73,0.24,468786
108,-0.08,-0.20,-0.24,-2.06,-4.31,3.81,0.11,10.29,5.11,0.17,0.62,0.73,0.24,468799
109,-0.34,-0.67,-0.03,-2.06,-4.31,3.81,0.11,10.29,5.11,0.17,0.62,0.73,0.24,468912
110,-0.34,-0.67,-0.03,-2.06,-4.31,3.81,0.11,10.29,5.11,0.15,0.63,0.71,0.27,468936
111,-0.34,-0.67,-0.03,-2.06,-4.31,3.81,1.87,10.67,3.35,0.15,0.63,0.71,0.27,468953
112,-0.34,-0.67,-0.03,-2.06,-4.31,3.81,3.13,11.09,2.93,0.15,0.63,0.71,0.27,468980
113,-0.34,-0.67,-0.03,-5.62,-3.69,4.37,3.13,11.09,2.93,0.15,0.63,0.71,0.27,468996
114,-0.34,-0.67,-0.03,-5.62,-3.69,4.37,2.56,11.59,2.96,0.15,0.63,0.71,0.27,469022
115,-1.17,-0.23,1.51,-5.62,-3.69,4.37,2.56,11.59,2.96,0.15,0.63,0.71,0.27,469051
116,-1.17,-0.23,1.51,-5.62,-3.69,4.37,1.33,10.13,1.05,0.15,0.63,0.71,0.27,469070
117,-0.89,0.09,1.37,-5.62,-3.69,4.37,1.33,10.13,1.05,0.15,0.63,0.71,0.27,469094
118,-0.89,0.09,1.37,-5.62,-3.69,4.37,0.83,9.83,0.82,0.15,0.63,0.71,0.27,469116
119,-0.51,0.34,1.03,-5.62,-3.69,4.37,0.83,9.83,0.82,0.15,0.63,0.71,0.27,469133
120,-0.51,0.34,1.03,-5.62,-3.69,4.37,0.07,7.95,0.32,0.15,0.63,0.71,0.27,469152
121,0.16,0.34,0.40,-5.62,-3.69,4.37,0.07,7.95,0.32,0.15,0.63,0.71,0.27,469170
122,0.16,0.34,0.40,-5.62,-3.69,4.37,0.07,7.95,0.32,0.31,0.45,0.80,0.25,469193
123,0.16,0.34,0.40,-5.62,-3.69,4.37,-0.70,7.80,1.05,0.31,0.45,0.80,0.25,469213
124,0.57,0.57,-0.53,-5.62,-3.69,4.37,-0.70,7.80,1.05,0.31,0.45,0.80,0.25,469239
125,0.57,0.57,-0.53,-5.62,-3.69,4.37,-0.74,6.88,1.62,0.31,0.45,0.80,0.25,469259
126,0.76,1.18,-1.23,-5.62,-3.69,4.37,-0.74,6.88,1.62,0.31,0.45,0.80,0.25,469277
127,0.76,1.18,-1.23,-5.62,-3.69,4.37,-1.20,8.10,2.43,0.31,0.45,0.80,0.25,469291
128,0.79,1.36,-1.58,-5.62,-3.69,4.37,-1.20,8.10,2.43,0.31,0.45,0.80,0.25,469310
129,0.79,1.36,-1.58,-5.62,-3.69,4.37,-1.20,8.10,2.43,0.23,0.52,0.78,0.25,469328
130,0.79,1.36,-1.58,-5.62,-3.69,4.37,-2.46,11.09,2.66,0.23,0.52,0.78,0.25,469341
131,0.84,0.96,-1.53,-5.62,-3.69,4.37,-2.46,11.09,2.66,0.23,0.52,0.78,0.25,469356
132,0.84,0.96,-1.53,-5.62,-3.69,4.37,-2.46,11.09,2.66,0.20,0.55,0.77,0.26,469404
133,0.84,0.96,-1.53,-5.62,-3.69,4.37,-2.46,11.44,3.04,0.20,0.55,0.77,0.26,469423
134,0.84,0.96,-1.53,-5.62,-3.69,4.37,-1.96,9.56,2.73,0.20,0.55,0.77,0.26,469446
135,0.66,0.14,-0.83,-5.62,-3.69,4.37,-1.96,9.56,2.73,0.20,0.55,0.77,0.26,469468
136,0.66,0.14,-0.83,-5.62,-3.69,4.37,-1.96,9.56,2.73,0.16,0.59,0.74,0.29,469490
137,0.66,0.14,-0.83,-5.62,-3.69,4.37,-1.23,9.33,2.35,0.16,0.59,0.74,0.29,469509
138,0.57,0.13,-0.72,-5.62,-3.69,4.37,-1.23,9.33,2.35,0.16,0.59,0.74,0.29,469536
139,0.57,0.13,-0.72,-5.62,-3.69,4.37,-1.08,9.21,2.43,0.16,0.59,0.74,0.29,469554
140,0.61,0.04,-0.58,-5.62,-3.69,4.37,-1.08,9.21,2.43,0.16,0.59,0.74,0.29,469573
141,0.61,0.04,-0.58,-5.62,-3.69,4.37,-1.16,9.18,2.43,0.16,0.59,0.74,0.29,469601
142,0.61,0.04,-0.58,-5.62,-3.69,4.37,-1.35,8.91,2.43,0.16,0.59,0.74,0.29,469624
143,0.64,-0.43,-0.44,-5.62,-3.69,4.37,-1.35,8.91,2.43,0.16,0.59,0.74,0.29,469644
144,0.64,-0.43,-0.44,-5.62,-3.69,4.37,-1.00,8.29,2.23,0.16,0.59,0.74,0.29,469665
145,0.72,-0.69,-0.24,-5.62,-3.69,4.37,-1.00,8.29,2.23,0.16,0.59,0.74,0.29,469691
146,0.72,-0.69,-0.24,-5.62,-3.69,4.37,-0.28,8.87,2.66,0.16,0.59,0.74,0.29,469708
147,0.67,-0.23,-0.14,-5.62,-3.69,4.37,-0.28,8.87,2.66,0.16,0.59,0.74,0.29,469729
148,0.67,-0.23,-0.14,-5.62,-3.69,4.37,-0.13,9.33,3.16,0.16,0.59,0.74,0.29,469750
149,0.47,0.25,-0.10,-5.62,-3.69,4.37,-0.13,9.33,3.16,0.16,0.59,0.74,0.29,469776
150,0.47,0.25,-0.10,-5.62,-3.69,4.37,-0.13,9.33,3.16,0.17,0.66,0.65,0.34,469795
151,0.47,0.25,-0.10,-5.62,-3.69,4.37,-1.12,11.09,3.42,0.17,0.66,0.65,0.34,469810
152,0.30,-0.02,0.07,-5.62,-3.69,4.37,-1.12,11.09,3.42,0.17,0.66,0.65,0.34,469826
153,0.30,-0.02,0.07,-5.62,-3.69,4.37,-1.39,11.93,3.08,0.17,0.66,0.65,0.34,469840
154,0.30,-0.02,0.07,-5.62,-3.69,4.37,-1.43,12.70,3.42,0.17,0.66,0.65,0.34,469880
155,0.06,-0.51,0.43,-5.62,-3.69,4.37,-1.43,12.70,3.42,0.17,0.66,0.65,0.34,469901
156,0.06,-0.51,0.43,-5.62,-3.69,4.37,-0.62,11.74,3.81,0.17,0.66,0.65,0.34,469923
157,-0.49,-0.15,0.80,-5.62,-3.69,4.37,-0.62,11.74,3.81,0.17,0.66,0.65,0.34,469947
158,-0.49,-0.15,0.80,-5.62,-3.69,4.37,-0.85,10.09,2.46,0.17,0.66,0.65,0.34,469968
159,-0.68,0.27,0.96,-5.62,-3.69,4.37,-0.85,10.09,2.46,0.17,0.66,0.65,0.34,469995
160,-0.68,0.27,0.96,-5.62,-3.69,4.37,-1.39,10.63,2.43,0.17,0.66,0.65,0.34,470017
161,-0.94,0.74,0.56,-5.62,-3.69,4.37,-1.39,10.63,2.43,0.17,0.66,0.65,0.34,470039
162,-0.94,0.74,0.56,-5.62,-3.69,4.37,-1.39,11.17,2.39,0.17,0.66,0.65,0.34,470055
163,-0.98,0.54,0.17,-5.62,-3.69,4.37,-1.39,11.17,2.39,0.17,0.66,0.65,0.34,470076
164,-0.98,0.54,0.17,-5.62,-3.69,4.37,-1.00,10.21,2.04,0.17,0.66,0.65,0.34,470096
165,-0.96,0.18,0.28,-5.62,-3.69,4.37,-1.00,10.21,2.04,0.17,0.66,0.65,0.34,470115
166,-0.96,0.18,0.28,-5.62,-3.69,4.37,-1.00,10.21,2.04,0.17,0.60,0.73,0.28,470133
167,-0.96,0.18,0.28,-5.62,-3.69,4.37,-0.66,9.10,1.28,0.17,0.60,0.73,0.28,470157
168,-0.92,-0.36,0.54,-5.62,-3.69,4.37,-0.66,9.10,1.28,0.17,0.60,0.73,0.28,470177
169,-0.92,-0.36,0.54,-5.62,-3.69,4.37,-0.70,9.18,0.93,0.17,0.60,0.73,0.28,470196
170,-0.86,-0.60,0.57,-5.62,-3.69,4.37,-0.70,9.18,0.93,0.17,0.60,0.73,0.28,470214
171,-0.86,-0.60,0.57,-5.62,-3.69,4.37,-0.70,9.18,0.93,0.19,0.55,0.76,0.28,470241
172,-0.86,-0.60,0.57,-5.62,-3.69,4.37,-0.39,8.83,0.89,0.19,0.55,0.76,0.28,470259
173,-0.74,-0.46,0.43,-5.62,-3.69,4.37,-0.39,8.83,0.89,0.19,0.55,0.76,0.28,470287
174,-0.74,-0.46,0.43,-5.62,-3.69,4.37,-0.55,8.87,0.51,0.19,0.55,0.76,0.28,470305
175,-0.74,-0.46,0.43,-5.62,-3.69,4.37,-0.74,8.64,-0.18,0.19,0.55,0.76,0.28,470325
176,-0.74,-0.46,0.43,-5.62,-3.69,4.37,-0.36,9.14,-0.06,0.19,0.55,0.76,0.28,470348
177,-0.23,-0.91,0.27,-5.62,-3.69,4.37,-0.36,9.14,-0.06,0.19,0.55,0.76,0.28,470372
178,-0.23,-0.91,0.27,-5.62,-3.69,4.37,-0.36,9.14,-0.06,0.23,0.50,0.79,0.29,470397
179,-0.23,-0.91,0.27,-5.62,-3.69,4.37,-0.62,10.21,1.09,0.23,0.50,0.79,0.29,470416
180,0.40,-0.24,-0.32,-5.62,-3.69,4.37,-0.62,10.21,1.09,0.23,0.50,0.79,0.29,470436
181,0.40,-0.24,-0.32,-5.62,-3.69,4.37,-1.00,10.94,1.24,0.23,0.50,0.79,0.29,470461
182,0.95,0.15,-1.04,-5.62,-3.69,4.37,-1.00,10.94,1.24,0.23,0.50,0.79,0.29,470481
183,0.95,0.15,-1.04,-5.62,-3.69,4.37,-0.51,10.17,2.08,0.23,0.50,0.79,0.29,470501
184,1.10,0.41,-1.05,-5.62,-3.69,4.37,-0.51,10.17,2.08,0.23,0.50,0.79,0.29,470521
185,1.10,0.41,-1.05,5.25,-9.63,16.87,-0.51,10.17,2.08,0.23,0.50,0.79,0.29,470539
186,1.10,0.41,-1.05,5.25,-9.63,16.87,-0.16,8.75,3.62,0.23,0.50,0.79,0.29,470559
187,0.78,0.84,-0.78,5.25,-9.63,16.87,-0.16,8.75,3.62,0.23,0.50,0.79,0.29,470577
188,0.78,0.84,-0.78,5.25,-9.63,16.87,-2.04,10.06,1.47,0.23,0.50,0.79,0.29,470600
189,0.65,0.01,-0.58,5.25,-9.63,16.87,-2.04,10.06,1.47,0.23,0.50,0.79,0.29,470614
190,0.65,0.01,-0.58,5.25,-9.63,16.87,-2.04,10.06,1.47,0.19,0.59,0.72,0.32,470629
191,0.65,0.01,-0.58,5.25,-9.63,16.87,-2.31,10.25,0.74,0.19,0.59,0.72,0.32,470647
192,0.59,-0.47,-0.45,5.25,-9.63,16.87,-2.31,10.25,0.74,0.19,0.59,0.72,0.32,470673
193,0.59,-0.47,-0.45,5.25,-9.63,16.87,-2.31,10.25,0.74,0.20,0.60,0.70,0.33,470692
194,0.59,-0.47,-0.45,5.25,-9.63,16.87,-0.93,8.60,2.54,0.20,0.60,0.70,0.33,470719
195,0.51,-0.14,-0.33,5.25,-9.63,16.87,-0.93,8.60,2.54,0.20,0.60,0.70,0.33,470743
196,0.56,0.16,-0.39,5.25,-9.63,16.87,-0.93,8.60,2.54,0.20,0.60,0.70,0.33,470767
197,0.56,0.16,-0.39,5.25,-9.63,16.87,-0.93,8.60,2.54,0.20,0.62,0.68,0.34,470791
198,0.56,0.16,-0.39,5.25,-9.63,16.87,-1.20,8.56,2.35,0.20,0.62,0.68,0.34,470806
199,0.67,0.09,-0.47,5.25,-9.63,16.87,-1.20,8.56,2.35,0.20,0.62,0.68,0.34,470828
200,0.67,0.09,-0.47,5.25,-9.63,16.87,-0.55,8.79,2.66,0.20,0.62,0.68,0.34,470847
201,0.67,0.09,-0.47,5.25,-9.63,16.87,-0.20,9.21,3.39,0.20,0.62,0.68,0.34,470869
202,0.45,0.58,-0.38,5.25,-9.63,16.87,-0.20,9.21,3.39,0.20,0.62,0.68,0.34,470890
203,0.45,0.58,-0.38,5.25,-9.63,16.87,-0.74,9.29,3.42,0.20,0.62,0.68,0.34,470906
204,0.21,0.45,-0.11,5.25,-9.63,16.87,-0.74,9.29,3.42,0.20,0.62,0.68,0.34,470930
205,0.21,0.45,-0.11,5.25,-9.63,16.87,-1.27,9.14,3.35,0.20,0.62,0.68,0.34,470946
206,0.21,0.45,-0.11,5.25,-9.63,16.87,-1.35,9.45,3.27,0.20,0.62,0.68,0.34,470968
207,-0.01,-0.06,0.21,5.25,-9.63,16.87,-1.35,9.45,3.27,0.20,0.62,0.68,0.34,470988
208,-0.01,-0.06,0.21,5.25,-9.63,16.87,-1.35,9.98,2.85,0.20,0.62,0.68,0.34,471005
209,-0.13,-0.50,0.43,5.25,-9.63,16.87,-1.35,9.98,2.85,0.20,0.62,0.68,0.34,471028
210,-0.13,-0.50,0.43,5.25,-9.63,16.87,-1.35,12.39,2.62,0.20,0.62,0.68,0.34,471046
211,-0.35,-0.28,0.41,5.25,-9.63,16.87,-1.35,12.39,2.62,0.20,0.62,0.68,0.34,471065
212,-0.35,-0.28,0.41,5.25,-9.63,16.87,-1.35,12.39,2.62,0.20,0.65,0.65,0.34,471089
213,-0.35,-0.28,0.41,5.25,-9.63,16.87,-1.39,13.31,4.00,0.20,0.65,0.65,0.34,471104
214,-0.72,-0.24,0.43,5.25,-9.63,16.87,-1.39,13.31,4.00,0.20,0.65,0.65,0.34,471121
215,-0.72,-0.24,0.43,5.25,-9.63,16.87,-0.85,10.71,1.78,0.20,0.65,0.65,0.34,471136
216,-0.86,0.09,0.54,5.25,-9.63,16.87,-0.85,10.71,1.78,0.20,0.65,0.65,0.34,471151
217,-0.86,0.09,0.54,5.25,-9.63,16.87,-0.85,10.71,1.78,0.21,0.62,0.68,0.33,471193
218,-0.86,0.09,0.54,12.44,-12.19,16.00,-0.85,10.71,1.78,0.21,0.62,0.68,0.33,471212
219,-0.86,0.09,0.54,12.44,-12.19,16.00,-1.31,11.63,1.97,0.21,0.62,0.68,0.33,471233
220,-0.86,0.09,0.54,12.44,-12.19,16.00,-1.12,10.79,1.78,0.21,0.62,0.68,0.33,471251
221,-1.02,-0.09,0.56,12.44,-12.19,16.00,-1.12,10.79,1.78,0.21,0.62,0.68,0.33,471267
222,-1.02,-0.09,0.56,12.00,-15.25,13.38,-1.12,10.79,1.78,0.21,0.62,0.68,0.33,471292
223,-1.02,-0.09,0.56,12.00,-15.25,13.38,-1.04,9.56,1.39,0.21,0.62,0.68,0.33,471316
224,-1.05,-0.49,0.72,12.00,-15.25,13.38,-1.04,9.56,1.39,0.21,0.62,0.68,0.33,471337
225,-1.05,-0.49,0.72,12.00,-15.25,13.38,-0.74,9.06,0.86,0.21,0.62,0.68,0.33,471353
226,-1.07,-0.61,0.84,12.00,-15.25,13.38,-0.74,9.06,0.86,0.21,0.62,0.68,0.33,471373
